"U_PlateID","BloodID","Cq.GAPDH","Eff.GAPDH","Cq.Telomere","Eff.Telomere","RTL","Whodunnit"
"6_33","676",22.831,1.9155,13.698,1.767,0.677648733432722,"EAF"
"6_33","677",22.611,1.9635,13.505,1.775,0.641471128842303,"EAF"
"6_33","678",23.075,1.8665,13.8055,1.7185,0.755594793508193,"EAF"
"6_33","687",23.057,1.793,13.7265,1.726,0.795771479364404,"EAF"
"6_33","689",23.052,1.856,13.6025,1.694,0.83092162714011,"EAF"
"6_33","690",22.8925,1.9825,13.053,1.8105,1.01456492606803,"EAF"
"6_33","691",23.2475,1.919,13.5405,1.783,0.973706903284825,"EAF"
"6_33","693",23.0575,1.803,13.912,1.643,0.720117465209386,"EAF"
"6_33","694",23.2625,1.9685,14.312,1.781,0.625125798871214,"EAF"
"6_34","20000",23.4423333333333,1.932,13.779,1.74766666666667,1,"EAF"
"6_34","3146",22.195,1.797,14.7535,1.5985,0.304772466811621,"EAF"
"6_34","3153",23.342,1.931,13.6825,1.7765,0.989485774321935,"EAF"
"6_34","3155",23.6265,1.953,14.049,1.7775,0.968476458825486,"EAF"
"6_34","3165",22.9295,1.8505,12.525,1.7485,1.46969749400344,"EAF"
"6_34","3170",23.649,1.919,13.8185,1.7805,1.11842213393321,"EAF"
"6_34","3171",23.0485,1.946,12.5295,1.8285,1.63536075511491,"EAF"
"6_34","3175",23.0795,1.9415,13.356,1.7875,1.00497261568559,"EAF"
"6_34","3182",24.451,1.914,14.924,1.766,1.00364720516393,"EAF"
"6_34","3183",23.16,1.927,14.305,1.786,0.612461439546607,"EAF"
"6_34","3206",23.246,1.9345,13.2125,1.77,1.21398650940374,"EAF"
"6_34","3209",22.934,1.9305,13.017,1.787,1.11404677130068,"EAF"
"6_34","3216",22.8255,1.974,12.926,1.7935,1.08200012764811,"EAF"
"6_34","3233",23.2365,1.9205,13.2825,1.823,1.1779977706039,"EAF"
"6_34","3236",23.7395,1.9135,13.7095,1.7785,1.26220172656791,"EAF"
"6_34","3239",22.391,2.0015,13.0445,1.794,0.740640402761113,"EAF"
"6_34","3242",23.1915,1.9215,14.3705,1.7215,0.615622563943027,"EAF"
"6_34","3243",23.068,1.8805,13.665,1.758,0.841903855733206,"EAF"
"6_34","3247",23.395,1.943,13.893,1.7725,0.907834721508505,"EAF"
"6_34","3250",22.9455,1.9035,13.642,1.792,0.786712620023053,"EAF"
"6_34","3251",23.2125,1.9305,13.151,1.783,1.2361369825626,"EAF"
"6_34","3257",23.334,1.9125,13.7995,1.7485,0.921549210447764,"EAF"
"6_35","20000",23.4116666666667,1.906,13.528,1.73466666666667,1,"EAF"
"6_35","3285",25.1395,1.8,17.606,1.757,0.277261200937874,"EAF"
"6_35","3532",23.6855,1.891,13.9995,1.6945,0.928483652994979,"EAF"
"6_35","3536",22.4505,1.978,12.328,1.737,1.00701734051788,"EAF"
"6_35","3541",22.922,1.92,13.3885,1.7565,0.785968696213981,"EAF"
"6_35","3543",23.544,1.897,14.173,1.781,0.750100316540484,"EAF"
"6_35","3685",32.096,1.884,24.314,1.8325,0.356206476771788,"EAF"
"6_35","3751",22.6385,1.9975,12.369,1.816,1.16946948750705,"EAF"
"6_35","3759",23.307,1.8495,13.8735,1.7265,0.776438851560477,"EAF"
"6_35","3780",22.6825,1.914,12.963,1.7715,0.860458826149004,"EAF"
"6_35","3787",22.7145,1.919,13.061,1.763,0.827274034255243,"EAF"
"6_35","4017",22.956,1.9615,13.942,1.767,0.581194274715797,"EAF"
"6_35","4018",23.0895,1.929,13.986,1.7485,0.626519518866996,"EAF"
"6_35","4024",23.4345,1.9615,13.402,1.792,1.09295266944475,"EAF"
"6_35","4245",23.0975,1.9545,13.8145,1.748,0.690364058128261,"EAF"
"6_35","4770",23.4345,1.9125,14.335,1.7295,0.652270898457539,"EAF"
"6_35","608",22.2255,1.924,12.638,1.756,0.759472822689876,"EAF"
"6_35","618",23.2185,1.904,13.384,1.7745,0.959057427627571,"EAF"
"6_35","634",23.3625,1.9,14.2775,1.77,0.631594953766375,"EAF"
"6_35","696",23.3305,1.9225,13.9465,1.73,0.753940755693081,"EAF"
"6_35","698",22.675,1.864,14.0645,1.716,0.473100047684955,"EAF"
"6_35","813",23.7465,1.9485,15.2265,1.7365,0.489681534212272,"EAF"
"6_36","1100",23.466,1.852,13.986,1.7025,0.839620939324157,"EAF"
"6_36","20000",23.444,1.89733333333333,13.632,1.78633333333333,1,"EAF"
"6_36","212",23.1825,1.911,13.226,1.7885,1.06895849213148,"EAF"
"6_36","2971",23.2715,1.923,14.401,1.722,0.588171644240486,"EAF"
"6_36","2985",23.167,1.911,13.5695,1.7,0.8639604207149,"EAF"
"6_36","3219",22.7235,1.947,13.1245,1.774,0.827667289776488,"EAF"
"6_36","4185",22.671,1.9375,12.7585,1.741,0.973419145509814,"EAF"
"6_36","563",23.202,1.8975,13.576,1.755,0.883811253093395,"EAF"
"6_36","632",23.5265,1.889,13.405,1.7885,1.20255272543073,"EAF"
"6_36","635",24.949,1.8725,15.536,1.805,0.834953420130244,"EAF"
"6_36","638",23.3415,1.932,13.2935,1.766,1.13315839781395,"EAF"
"6_36","647",22.9765,1.869,12.5645,1.765,1.36906046475164,"EAF"
"6_36","652",23.311,1.8815,13.902,1.7515,0.790260363935628,"EAF"
"6_36","655",22.6215,1.8575,13.201,1.719,0.758944374838223,"EAF"
"6_36","661",22.68,1.9395,13.0735,1.7865,0.833582698562196,"EAF"
"6_36","663",22.993,1.871,12.622,1.7695,1.3416023010551,"EAF"
"6_36","667",22.992,1.847,13.391,1.7055,0.861853061507667,"EAF"
"6_36","674",23.169,1.8945,14.027,1.7725,0.669109838963547,"EAF"
"6_36","737",24.359,1.8475,14.179,1.7705,1.28296938990274,"EAF"
"6_36","740",23.1985,1.9175,13.1155,1.7535,1.1391103459222,"EAF"
"6_36","753",23.1445,1.907,13.3955,1.7545,0.941406602848976,"EAF"
"6_36","815",23.008,1.8895,13.97,1.7335,0.62915332086871,"EAF"
"6_37","20000",23.856,1.88333333333333,13.132,1.78266666666667,1,"EAF"
"7_20","20000",23.7106666666667,1.938,15.6993333333333,1.79666666666667,1,"EAF"
"7_20","234",23.3885,1.905,16.365,1.8045,0.54850290649881,"EAF"
"7_20","2392",23.3135,1.9245,15.3055,1.8055,0.973049753919592,"EAF"
"7_20","2971",23.554,1.908,16.942,1.8355,0.424897264185142,"EAF"
"7_20","2985",23.309,1.9075,16.335,1.808,0.529485747254253,"EAF"
"7_20","3031",23.108,1.9505,14.61,1.8025,1.27020017765957,"EAF"
"7_20","3166",23.238,1.9275,15.8715,1.817,0.661668378387499,"EAF"
"7_20","331",22.877,1.993,15.591,1.8335,0.60094240081578,"EAF"
"7_20","3532",23.677,1.898,15.409,1.789,1.15870237339122,"EAF"
"7_20","3751",23.5725,1.905,16.1695,1.8065,0.692741480280752,"EAF"
"7_20","3756",23.189,1.9495,15.2465,1.7785,0.916198206515255,"EAF"
"7_20","3764",23.4865,1.9085,16.2,1.7945,0.64556079269285,"EAF"
"7_20","4018",23.519,1.8935,15.2055,1.829,1.19219514956846,"EAF"
"7_20","4564",22.9805,1.921,15.6505,1.8045,0.638993632340689,"EAF"
"7_20","4578",23.3985,1.908,16.243,1.7925,0.595134992347408,"EAF"
"7_20","4770",23.531,1.9075,15.0855,1.843,1.29597961798642,"EAF"
"7_20","5198",23.3425,1.931,15.328,1.8005,0.976383594260944,"EAF"
"7_20","5327",23.2645,1.9,15.434,1.805,0.878377873119055,"EAF"
"7_20","563",23.5555,1.8945,15.739,1.8155,0.88444039193361,"EAF"
"7_20","5679",23.143,1.954,16.1135,1.7835,0.53800074518751,"EAF"
"7_20","608",23.3365,1.879,14.977,1.813,1.21382220210549,"EAF"
"7_20","655",23.2115,1.9245,14.9465,1.815,1.12971508967616,"EAF"
"7_23","1010",23.735,1.95,16.3665,1.804,0.891294110906364,"EAF"
"7_23","1071",23.285,1.913,16.447,1.784,0.637264638338783,"EAF"
"7_23","193",23.269,1.923,16.2635,1.825,0.700034901999305,"EAF"
"7_23","20000",23.863,1.95033333333333,16.3163333333333,1.789,1,"EAF"
"7_23","2791",23.427,1.9305,15.2615,1.814,1.40691283506499,"EAF"
"7_23","3134",23.9365,1.97,17.261,1.827,0.594822772001955,"EAF"
"7_23","3141",23.4255,1.913,15.769,1.821,1.04526404297031,"EAF"
"7_23","3146",22.1915,1.7565,15.6925,1.6345,0.529891849350795,"EAF"
"7_23","3197",23.612,1.912,15.762,1.8275,1.18714240281205,"EAF"
"7_23","3205",23.4475,1.9395,15.8785,1.8105,0.984776517612232,"EAF"
"7_23","3225",23.1435,1.9145,16.2485,1.8085,0.652402975722601,"EAF"
"7_23","3231",22.844,1.9455,15.5405,1.7875,0.796485851505598,"EAF"
"7_23","3240",23.829,1.89,15.752,1.814,1.36948707731648,"EAF"
"7_23","3241",24.273,1.8435,16.165,1.758,1.39956544286684,"EAF"
"7_23","3245",24.013,1.9735,16.6885,1.827,0.884861311297637,"EAF"
"7_23","3248",23.1715,1.9315,15.3545,1.7975,1.11494345486171,"EAF"
"7_23","3288",22.9115,1.9625,15.391,1.8205,0.91654694801772,"EAF"
"7_23","3540",23.5345,1.968,15.8935,1.807,1.0281659775139,"EAF"
"7_23","543",23.547,1.8675,15.8975,1.7575,1.03956578209996,"EAF"
"7_23","659",23.174,1.892,16.848,1.8085,0.47032023467075,"EAF"
"7_23","692",24.0215,1.938,17.339,1.7925,0.611422384232117,"EAF"
"7_23","767",23.333,1.8905,16.1325,1.8035,0.795237852151954,"EAF"
"7_24","20000",23.816,1.942,16.127,1.75966666666667,1,"EAF"
"7_24","3517",23.44,1.9165,15.7225,1.805,0.994309782546041,"EAF"
"7_24","3518",23.371,1.8925,15.0915,1.8165,1.39687417636478,"EAF"
"7_24","3522",23.2725,1.8965,15.309,1.7935,1.1388338235996,"EAF"
"7_24","3523",23.241,1.9925,14.565,1.813,1.70397543753602,"EAF"
"7_24","3524",23.096,1.9715,14.6065,1.8415,1.55217227758535,"EAF"
"7_24","3525",23.547,1.895,15.8185,1.803,1.00994518512456,"EAF"
"7_24","3526",23.325,1.8855,15.954,1.819,0.8123003257537,"EAF"
"7_24","3527",23.6355,1.953,16.5485,1.81,0.690107465821021,"EAF"
"7_24","3528",23.8485,1.9495,16.6975,1.782,0.734987008441422,"EAF"
"7_24","3531",23.4065,1.9365,16.1465,1.819,0.754049047300415,"EAF"
"7_24","3533",23.4975,1.9095,16.429,1.7995,0.681508423985116,"EAF"
"7_24","3535",23.042,1.908,16.031,1.8105,0.6420679622447,"EAF"
"7_24","3537",23.1215,1.904,15.516,1.8075,0.918007337152842,"EAF"
"7_24","3539",24.174,1.9575,17.7125,1.8145,0.494504279019519,"EAF"
"7_24","3542",23.038,1.961,14.922,1.8225,1.22055348253196,"EAF"
"7_24","3544",23.3645,1.8985,15.0295,1.8275,1.45106241793707,"EAF"
"7_24","3545",23.0445,1.9445,14.9825,1.8325,1.19739794211496,"EAF"
"7_24","4514",23.1935,1.9685,15.472,1.8255,0.972984238240854,"EAF"
"7_24","4534",22.975,1.9585,15.349,1.7945,0.895489064339334,"EAF"
"7_24","4539",22.8915,1.8895,15.1875,1.795,0.96207924996637,"EAF"
"7_24","4600",23.3905,1.9445,16.011,1.831,0.808321380556989,"EAF"
"7_25","1055",22.6115,1.888,15.16,1.7835,0.704055473283237,"EAF"
"7_25","138",23.471,1.9035,16.624,1.803,0.516120729944006,"EAF"
"7_25","20000",24.1456666666667,1.937,16.2386666666667,1.79633333333333,1,"EAF"
"7_25","2383",23.069,1.917,16.449,1.808,0.438139884578775,"EAF"
"7_25","2504",23.126,1.956,16.0415,1.8505,0.56964120215376,"EAF"
"7_25","3090",23.9735,1.9525,16.574,1.8545,0.724476844552627,"EAF"
"7_25","3212",23.4895,1.915,15.892,1.843,0.807047387844713,"EAF"
"7_25","3213",24.8695,1.906,18.0135,1.8465,0.53707712140993,"EAF"
"7_25","3546",23.768,1.9685,15.746,1.805,1.03579217789476,"EAF"
"7_25","3549",23.5965,1.968,15.6325,1.81,0.987932748666998,"EAF"
"7_25","4330",23.006,1.896,17.794,1.855,0.18449843175587,"EAF"
"7_25","4348",23.053,1.9405,15.999,1.8325,0.560336908413809,"EAF"
"7_25","4565",23.011,1.964,16.039,1.829,0.524490307172864,"EAF"
"7_25","4598",23.136,1.9195,15.6735,1.819,0.725977529905002,"EAF"
"7_25","4614",23.3375,1.935,16.0925,1.8395,0.64121590004197,"EAF"
"7_25","4798",23.5895,1.948,16.7735,1.799,0.504128337689734,"EAF"
"7_25","654",23.4065,1.908,16.703,1.8115,0.470749664806433,"EAF"
"7_25","700",23.281,1.879,16.6045,1.7565,0.471676451321083,"EAF"
"7_25","847",23.6715,1.9115,16.361,1.811,0.68395835830736,"EAF"
"7_25","884",23.101,1.916,15.0685,1.8035,1.01085626481258,"EAF"
"7_25","919",23.3885,1.909,15.7925,1.8775,0.81179311499893,"EAF"
"7_25","929",23.9475,1.894,17.7395,1.8115,0.361210191614157,"EAF"
"7_26","1055",22.579,1.8955,15.3615,1.827,0.582258301825415,"EAF"
"7_26","138",23.4665,1.91,16.7085,1.813,0.455492698015814,"EAF"
"7_26","20000",24.182,1.913,16.165,1.80866666666667,1,"EAF"
"7_26","2383",23.035,1.9585,16.588,1.855,0.356167413847411,"EAF"
"7_26","2504",23.246,1.905,16.4325,1.863,0.463165668047922,"EAF"
"7_26","3090",23.928,1.951,16.6145,1.846,0.640624444149339,"EAF"
"7_26","3213",24.7605,1.881,18.0745,1.8125,0.462969145093704,"EAF"
"7_26","3546",23.765,1.9525,15.92,1.8165,0.875661405617567,"EAF"
"7_26","3549",23.578,1.908,15.707,1.8065,0.887487924686284,"EAF"
"7_26","4330",22.863,1.9135,17.647,1.826,0.174070071107082,"EAF"
"7_26","4348",23.0965,1.906,16.043,1.807,0.533673318858119,"EAF"
"7_26","4565",23.04,1.9795,16.2685,1.848,0.430258995014167,"EAF"
"7_26","4598",23.099,1.937,15.6705,1.8085,0.655062329799307,"EAF"
"7_26","4614",23.3525,1.9325,16.2605,1.802,0.547317444454526,"EAF"
"7_26","4798",23.6015,1.92,16.576,1.82,0.535370326519536,"EAF"
"7_26","654",23.42,1.895,16.6385,1.834,0.461043809764453,"EAF"
"7_26","700",23.3005,1.8625,16.453,1.776,0.489858394792757,"EAF"
"7_26","884",23.1285,1.8775,15.3865,1.7825,0.807625500095702,"EAF"
"7_26","919",23.4195,1.9505,15.9315,1.851,0.693750179276878,"EAF"
"7_26","929",23.859,1.878,17.807,1.812,0.307397670215133,"EAF"
"7_27","1116",23.314,1.9015,16.617,1.8075,0.565351420771203,"EAF"
"7_27","113",23.3045,1.9095,16.4245,1.799,0.628676152394118,"EAF"
"7_27","20000",23.8796666666667,1.945,16.2676666666667,1.82033333333333,1,"EAF"
"7_27","2388",23.3185,1.8595,16.3625,1.769,0.66885347225903,"EAF"
"7_27","2946",23.3575,1.8835,16.1035,1.827,0.793214895814539,"EAF"
"7_27","2973",23.5155,1.963,17.4185,1.827,0.39094057373139,"EAF"
"7_27","3154",23.024,1.948,16.3145,1.79,0.550004744664571,"EAF"
"7_27","3550",23.671,1.914,16.066,1.8535,0.989038708082631,"EAF"
"7_27","3551",23.65,1.9185,15.141,1.844,1.71568309447732,"EAF"
"7_27","4031",23.872,1.946,17.028,1.8325,0.62774336286711,"EAF"
"7_27","4034",24.748,1.927,18.4025,1.8215,0.491359552868459,"EAF"
"7_27","4037",22.977,2.04,15.8395,1.87,0.686911335789127,"EAF"
"7_27","4321",23.0965,1.9215,17.646,1.82,0.262661995316141,"EAF"
"7_27","4335",25.6245,1.9005,21.313,1.842,0.140638222792537,"EAF"
"7_27","4353",24.059,1.9085,16.5165,1.8185,0.96763625947272,"EAF"
"7_27","4588",23.13,1.9215,15.7525,1.8,0.829606489747398,"EAF"
"7_27","48",23.129,1.8925,15.7455,1.812,0.844967483605737,"EAF"
"7_27","5278",23.361,1.909,14.7505,1.834,1.79463449298626,"EAF"
"7_27","5342",23.0685,1.9125,15.472,1.7795,0.934820149366428,"EAF"
"7_27","680",23.715,1.9455,16.803,1.8635,0.642228911809875,"EAF"
"7_27","827",23.1705,1.891,15.4515,1.792,1.02457941499453,"EAF"
"7_27","911",23.2255,1.8555,15.8885,1.8215,0.837775878631845,"EAF"
"7_29","20000",24.0003333333333,1.90866666666667,16.267,1.81933333333333,1,"EAF"
"7_29","2981",23.4285,1.907,16.43,1.8335,0.62628403311673,"EAF"
"7_29","3031",23.385,1.901,14.924,1.7735,1.45382889424717,"EAF"
"7_29","3128",30.7525,1.962,24.0285,1.889,0.679795225957585,"EAF"
"7_29","3142",23.358,1.886,15.586,1.81,0.996527982749038,"EAF"
"7_29","3390",23.8565,1.9395,15.845,1.8285,1.17280199080551,"EAF"
"7_29","3548",23.541,1.9385,15.351,1.7965,1.26186445878188,"EAF"
"7_29","3559",23.33,1.8995,16.446,1.8165,0.584541909131494,"EAF"
"7_29","395",23.306,1.91,16.09,1.828,0.709968288987106,"EAF"
"7_29","4043",23.277,1.8965,14.58,1.828,1.74141096825348,"EAF"
"7_29","4251",23.3295,1.9455,16.141,1.8445,0.691208267701973,"EAF"
"7_29","4311",22.3895,1.9535,16.218,1.8085,0.350071425944877,"EAF"
"7_29","4604",23.845,1.9175,16.649,1.8505,0.714459047003632,"EAF"
"7_29","4686",23.358,1.9045,15.3145,1.8135,1.16553502341726,"EAF"
"7_29","4794",23.5445,1.896,16.8105,1.8155,0.540241027735104,"EAF"
"7_29","529",22.35,1.956,15.4035,1.825,0.55557764304369,"EAF"
"7_29","5758",23.4185,1.9135,16.332,1.798,0.659874694875096,"EAF"
"7_29","5916",23.146,1.9345,16.116,1.8255,0.623222947000265,"EAF"
"7_29","671",23.2785,1.951,15.6525,1.83,0.894867678821311,"EAF"
"7_29","681",24.36,1.896,17.782,1.82,0.508067054752209,"EAF"
"7_29","685",23.736,1.9475,16.4325,1.83,0.758657579449822,"EAF"
"7_29","902",22.9405,1.9745,16.523,1.851,0.415344662004027,"EAF"
"7_30","1083",23.6245,1.927,17.325,1.848,0.377877648188765,"EAF"
"7_30","1143",22.8555,1.907,15.5065,1.827,0.700225854633461,"EAF"
"7_30","1526",22.965,1.9115,14.999,1.7795,0.984956789693703,"EAF"
"7_30","20000",24.0923333333333,1.94766666666667,16.24,1.78466666666667,1,"EAF"
"7_30","2493",23.0135,1.953,15.0865,1.811,0.963584182460912,"EAF"
"7_30","2943",24.2,1.9335,19.634,1.8185,0.141046646367338,"EAF"
"7_30","2952",22.97,1.827,15.2905,1.7395,0.860052777849019,"EAF"
"7_30","3105",23.169,1.904,16.0585,1.831,0.615817636847095,"EAF"
"7_30","3344",23.1275,1.8555,16.6105,1.788,0.444096912930673,"EAF"
"7_30","3547",23.213,1.896,15.109,1.8265,1.12610619252222,"EAF"
"7_30","3552",23.6595,1.8935,15.834,1.807,0.964529115362118,"EAF"
"7_30","3776",22.8385,1.964,15.3275,1.8175,0.739979765897057,"EAF"
"7_30","3851",22.9605,1.9575,15.289,1.822,0.827225121683457,"EAF"
"7_30","4081",23.3905,1.9215,16.425,1.8105,0.566550976680955,"EAF"
"7_30","4243",22.785,1.9295,16.0465,1.8555,0.477282725436008,"EAF"
"7_30","442",22.191,1.924,16.4225,1.807,0.258664344958164,"EAF"
"7_30","4533",23.1655,1.8885,16.384,1.814,0.509145373564511,"EAF"
"7_30","4610",23.542,1.8995,16.736,1.8165,0.522486106922631,"EAF"
"7_30","4767",23.37,1.8,15.8,1.736,0.83370045333511,"EAF"
"7_30","5068",23.0725,1.9415,15.389,1.824,0.847773844991692,"EAF"
"7_30","560",23.303,1.9255,15.643,1.8015,0.847254666698848,"EAF"
"7_30","6092",23.421,1.9145,15.907,1.852,0.793910004812925,"EAF"
"7_31","20000",24.17,1.95533333333333,16.426,1.82533333333333,1,"EAF"
"7_31","2190",22.911,1.9095,14.5125,1.8035,1.36899036407468,"EAF"
"7_31","251",23.4435,1.8745,15.169,1.8135,1.33876792029686,"EAF"
"7_31","3350",23.363,1.9185,15.3445,1.7915,1.11046227022563,"EAF"
"7_31","3973",23.297,1.929,15.8935,1.823,0.775843036153523,"EAF"
"7_31","4036",23.213,1.9445,16.5425,1.818,0.49359199455418,"EAF"
"7_31","4333",23.107,1.899,16.1075,1.7985,0.609701043493796,"EAF"
"7_31","4566",23.6185,1.916,16.5215,1.8165,0.65993611872154,"EAF"
"7_31","4578",23.502,1.8895,16.592,1.801,0.592904841888583,"EAF"
"7_31","4589",23.2655,1.9115,15.44,1.8445,1.01777856899793,"EAF"
"7_31","4624",23.4935,1.9255,15.03,1.839,1.50266579502044,"EAF"
"7_31","4692",23.721,1.9095,16.1075,1.811,0.9036788080537,"EAF"
"7_31","4753",23.5215,1.908,15.6685,1.817,1.0339660623892,"EAF"
"7_31","5336",23.4335,1.9005,15.702,1.8265,0.963887740644186,"EAF"
"7_31","539",23.245,1.904,15.955,1.819,0.730616167013237,"EAF"
"7_31","5624",23.767,1.935,17.2055,1.8185,0.480862652578822,"EAF"
"7_31","5933",23.286,1.9055,15.8365,1.832,0.808102870829611,"EAF"
"7_31","67",23.8355,1.888,16.578,1.777,0.740840720318983,"EAF"
"7_31","881",23.263,1.8945,14.803,1.819,1.47917943314933,"EAF"
"7_31","933",27.542,1.9275,21.693,1.844,0.364114793146566,"EAF"
"7_31","936",23.0875,1.9015,14.879,1.821,1.26060117964272,"EAF"
"7_32","1063",23.4045,1.918,14.6775,1.8375,1.5017113559457,"EAF"
"7_32","20000",24.3933333333333,1.912,16.4043333333333,1.80933333333333,1,"EAF"
"7_32","2215",23.88,1.845,15.995,1.7945,0.927689669698041,"EAF"
"7_32","257",23.1425,1.961,14.806,1.8845,1.18580818359646,"EAF"
"7_32","3122",23.224,1.9185,15.7995,1.8185,0.67020335148062,"EAF"
"7_32","3695",24.5315,1.9205,18.623,1.838,0.28357232614413,"EAF"
"7_32","3758",23.108,1.926,15.519,1.816,0.730341005754729,"EAF"
"7_32","4161",22.9605,1.9005,16.3995,1.799,0.399633112275991,"EAF"
"7_32","4358",22.6245,1.9545,15.085,1.8395,0.683020370619614,"EAF"
"7_32","451",23.043,1.9415,15.192,1.8195,0.843464907534219,"EAF"
"7_32","4593",23.377,1.9145,15.7905,1.828,0.748423548508168,"EAF"
"7_32","4650",23.773,1.9565,15.6315,1.824,1.04933467487488,"EAF"
"7_32","4759",23.7805,1.882,15.555,1.8215,1.12952311579601,"EAF"
"7_32","4797",23.9465,1.943,16.702,1.792,0.624727260761403,"EAF"
"7_32","5040",23.3625,1.8865,14.5015,1.8185,1.62194045691974,"EAF"
"7_32","5057",23.563,1.9035,16.1155,1.828,0.697501877512699,"EAF"
"7_32","5366",25.8765,1.901,18.732,1.842,0.625563149061321,"EAF"
"7_32","537",23.3465,1.9115,15.671,1.822,0.787982926808073,"EAF"
"7_32","54",23.251,1.892,15.5075,1.816,0.824228232412246,"EAF"
"7_32","5405",23.371,1.8975,16.118,1.808,0.61553105867004,"EAF"
"7_32","570",23.2705,1.924,15.612,1.817,0.769804828021723,"EAF"
"7_32","657",23.3625,1.891,16.5215,1.822,0.483336468620725,"EAF"
"7_33","1098",23.416,1.9105,15.477,1.807,1.7029576419981,"EAF"
"7_33","112",22.8585,2.006,16.1875,1.8295,0.73708603969892,"EAF"
"7_33","20000",24.3036666666667,1.87766666666667,17.348,1.80033333333333,1,"EAF"
"7_33","2977",23.3365,1.8955,15.684,1.8025,1.43605562979136,"EAF"
"7_33","3289",23.156,1.937,16.188,1.7905,0.92028241330415,"EAF"
"7_33","3618",23.45,1.9695,17.3585,1.867,0.557020388698979,"EAF"
"7_33","3622",23.502,1.9195,17.2005,1.8465,0.649028921875832,"EAF"
"7_33","3756",23.344,1.8975,15.9975,1.827,1.22043912615899,"EAF"
"7_33","3911",24.018,1.931,17.9265,1.8575,0.579143527022576,"EAF"
"7_33","435",21.866,2.0795,15.0425,1.7985,0.649558323562513,"EAF"
"7_33","453",27.982,1.9135,22.0195,1.816,0.670192211895116,"EAF"
"7_33","4567",23.4805,1.9385,16.9235,1.829,0.749337469193371,"EAF"
"7_33","4607",23.353,1.9205,16.8425,1.805,0.724797503786651,"EAF"
"7_33","4616",23.5905,1.9055,17.607,1.8215,0.540574794387965,"EAF"
"7_33","5069",23.144,1.938,16.373,1.8035,0.825046927353152,"EAF"
"7_33","521",22.921,1.928,16.84,1.8005,0.543915858855689,"EAF"
"7_33","5356",23.097,1.9415,16.4385,1.8075,0.769355263712218,"EAF"
"7_33","5659",23.61,1.9105,16.223,1.839,1.26657850654796,"EAF"
"7_33","697",23.403,1.899,16.987,1.805,0.694592548397658,"EAF"
"7_33","840",23.5395,1.9405,17.295,1.8245,0.622051888656172,"EAF"
"7_33","896",23.3425,1.921,16.479,1.8085,0.893496253241509,"EAF"
"7_33","917",23.2575,1.881,16.835,1.841,0.706181249309371,"EAF"
"7_34","1098",23.302,1.8895,14.8215,1.8315,1.50504748549808,"EAF"
"7_34","112",22.8105,1.9325,15.5455,1.8175,0.686592535210791,"EAF"
"7_34","20000",24.0636666666667,1.926,16.298,1.80666666666667,1,"EAF"
"7_34","2977",23.288,1.881,15.312,1.84,1.11757359231088,"EAF"
"7_34","3289",22.9915,1.9205,15.1825,1.812,0.964068930829424,"EAF"
"7_34","3618",23.421,1.9675,16.7155,1.867,0.498778862391822,"EAF"
"7_34","3622",23.4425,1.938,16.625,1.8145,0.545622014648422,"EAF"
"7_34","3756",23.365,1.902,15.368,1.7785,1.09012178962894,"EAF"
"7_34","3911",23.9965,1.922,17.149,1.815,0.576284872508362,"EAF"
"7_34","435",21.8025,1.9865,14.4815,1.8235,0.630822812128016,"EAF"
"7_34","453",27.984,1.8995,20.9275,1.8495,0.717845331998313,"EAF"
"7_34","4567",23.423,1.9115,16.226,1.7985,0.688789337288258,"EAF"
"7_34","4607",23.285,1.9145,16.01,1.8485,0.719808362283771,"EAF"
"7_34","4616",23.5435,1.9335,16.7265,1.833,0.547379070784178,"EAF"
"7_34","5069",23.0955,1.891,15.544,1.7815,0.834082478580377,"EAF"
"7_34","521",22.9665,1.9445,16.1405,1.7995,0.52882985292054,"EAF"
"7_34","5356",23.0225,1.9345,15.6615,1.812,0.734432482239393,"EAF"
"7_34","5659",23.587,1.9665,15.826,1.8335,0.964438358123833,"EAF"
"7_34","697",23.4185,1.907,16.5725,1.8095,0.560308544843951,"EAF"
"7_34","840",23.337,1.9125,16.125,1.8475,0.694206581658092,"EAF"
"7_34","896",23.2925,1.9135,15.8735,1.8155,0.780921159378163,"EAF"
"7_34","917",23.204,1.9305,16.147,1.836,0.622678634485607,"EAF"
"7_35","1064",23.083,1.96,16.7495,1.838,0.342350881874154,"EAF"
"7_35","1090",23.7155,1.911,16.701,1.8255,0.550040534589465,"EAF"
"7_35","1111",23.6505,1.941,16.669,1.818,0.531923183973225,"EAF"
"7_35","1140",23.006,1.9065,15.624,1.806,0.6606450643393,"EAF"
"7_35","134",23.5325,1.9395,16.282,1.831,0.621013866548497,"EAF"
"7_35","20000",24.3953333333333,1.92066666666667,16.4393333333333,1.79066666666667,1,"EAF"
"7_35","2163",23.581,1.901,17.135,1.76,0.399963705778571,"EAF"
"7_35","2978",23.5075,1.9085,16.5225,1.8175,0.536058908314077,"EAF"
"7_35","2986",23.2665,1.9435,16.9465,1.8225,0.34836479550505,"EAF"
"7_35","3314",23.5565,1.926,17.056,1.794,0.402436148779856,"EAF"
"7_35","3534",23.1505,1.91,15.383,1.832,0.847026960799069,"EAF"
"7_35","3572",23.525,1.9215,16.7805,1.846,0.459524778543918,"EAF"
"7_35","3952",23.1595,1.8575,16.9295,1.8475,0.344332477318464,"EAF"
