BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,OccasionDate,LayYear,SexEstimate,LastSighting,TerritoryID,FieldPeriodID,BreedGroupID
4040,4403.138536,3086,A,24.0,,16.2,04/01/2009,2004,0,30/08/2014,3,90,4063
4040,2289.386772,3086,A,24.0,,16.2,04/01/2009,2004,0,30/08/2014,3,90,4063
3811,6794.963885,3087,A,25.3,,16.1,15/08/2007,2004,1,24/09/2014,27,82,4208
2896,10496.40974,3088,A,26.7,,15.5,26/11/2005,2004,1,26/11/2005,134,54,6386
3188,6476.247393,3089,A,26.8,,17.8,16/08/2006,2004,1,24/07/2014,86,75,3825
3690,3161.691719,3089,A,26.9,,17.2,20/06/2007,2004,1,24/07/2014,86,82,4254
3690,7628.579423,3089,A,26.9,,17.2,20/06/2007,2004,1,24/07/2014,86,82,4254
3855,3329.83925,3089,A,26.6,,17.3,03/09/2007,2004,1,24/07/2014,86,82,4254
3855,288233.6533,3089,A,26.6,,17.3,03/09/2007,2004,1,24/07/2014,86,82,4254
3881,3652.241528,3089,A,26.8,,18.2,14/01/2008,2004,1,24/07/2014,86,85,4378
3172,11039.34339,3093,SA,26.8,,17.3,12/08/2006,2004,1,28/05/2013,76,75,3817
3172,6121.412904,3093,SA,26.8,,17.3,12/08/2006,2004,1,28/05/2013,76,75,3817
3963,3382.356971,3093,A,26.7,,16.0,16/07/2008,2004,1,28/05/2013,40,87,4523
4111,8193.713708,3093,A,26.8,,17.3,15/06/2007,2004,1,28/05/2013,40,82,4217
4111,9398.07858,3093,A,26.8,,17.3,15/06/2007,2004,1,28/05/2013,40,82,4217
3229,5835.770268,3094,A,25.4,,17.1,30/08/2006,2004,0,22/09/2014,53,75,3798
3917,4754.592165,3094,A,24.9,,16.0,25/01/2008,2004,0,22/09/2014,53,85,4351
3163,6328.188323,3444,SA,24.3,,15.0,11/08/2006,2004,0,07/09/2010,112,75,3843
4305,7109.378515,3444,A,25.0,,15.9,02/07/2009,2004,0,07/09/2010,112,92,4775
3809,7726.959456,3445,A,26.6,,16.8,15/08/2007,2005,1,08/01/2008,12,82,4197
3809,5432.647225,3445,A,26.6,,16.8,15/08/2007,2005,1,08/01/2008,12,82,4197
3110,6488.470946,3446,A,23.8,,14.0,16/07/2006,2005,0,15/03/2010,79,75,3819
3757,1854.175211,3446,A,23.6,,14.7,19/07/2007,2005,0,15/03/2010,26,82,4207
3864,6320.228035,3446,A,23.9,,14.1,10/01/2008,2005,0,15/03/2010,26,85,4332
3964,4804.76225,3449,A,24.1,,14.4,16/07/2008,2005,0,12/09/2009,25,87,4513
4134,6352.411363,3449,A,24.1,,12.5,25/02/2009,2005,0,12/09/2009,25,90,4080
4279,5639.465021,3449,A,24.1,,14.0,20/06/2009,2005,0,12/09/2009,25,92,4715
4253,4666.924846,3451,A,23.9,,14.5,19/08/2008,2005,0,04/09/2014,138,87,4590
2843,9255.764231,3453,A,25.4,,14.5,19/11/2005,2004,0,22/09/2012,60,54,6347
4053,2779.247374,3453,A,23.9,,17.0,20/01/2009,2004,0,22/09/2012,60,90,4105
4272,5032.372844,3453,A,24.2,,14.4,16/06/2009,2004,0,22/09/2012,60,92,4740
486,6258.75828,3456,A,26.3,,16.5,13/06/2005,2004,1,05/09/2014,109,37,724
2808,20756.16992,3456,A,26.2,,15.5,14/11/2005,2004,1,05/09/2014,111,54,6378
3310,5095.629746,3456,A,26.2,,18.2,09/01/2007,2004,1,05/09/2014,38,77,3905
3978,8412.128636,3456,A,26.3,,16.5,18/07/2008,2004,1,05/09/2014,407,87,4610
2898,4740.121618,3458,A,26.7,,15.6,26/11/2005,2005,1,01/09/2010,159,54,6392
2893,8566.344869,3460,SA,25.8,,15.5,26/11/2005,2005,1,14/01/2007,159,54,6392
3150,5456.507774,3462,A,24.4,,16.9,07/08/2006,2005,0,25/08/2014,40,75,3789
3876,4494.686631,3462,A,24.5,,16.0,12/01/2008,2005,0,25/08/2014,40,85,4342
3965,4702.214136,3462,A,24.7,,14.5,16/07/2008,2005,0,25/08/2014,40,87,4523
3357,5222.385597,3463,A,25.9,,16.9,29/01/2007,2004,1,30/08/2007,8,77,3884
3846,4105.250525,3463,A,25.3,,18.0,30/08/2007,2004,1,30/08/2007,13,82,4198
4244,5258.175358,3464,A,24.9,,16.2,14/08/2008,2004,1,02/09/2008,45,87,4526
3093,7129.13848,3486,SA,26.2,,16.0,02/07/2006,2005,1,23/09/2014,5,75,3764
3136,5219.376153,3486,A,26.4,,16.6,03/08/2006,2005,1,23/09/2014,15,75,3772
3689,4336.235768,3486,A,26.2,,16.8,19/06/2007,2005,1,23/09/2014,116,82,4274
3689,4314.327824,3486,A,26.2,,16.8,19/06/2007,2005,1,23/09/2014,116,82,4274
3293,10141.46291,3489,A,25.8,,17.0,08/01/2007,2005,1,08/01/2007,28,77,3899
3810,8732.322989,3490,A,24.8,,15.6,15/08/2007,2005,0,16/09/2014,27,82,4208
4004,3533.816742,3491,A,23.8,,14.9,16/01/2009,2005,0,01/09/2014,126,90,4149
3130,8068.64196,3497,A,24.3,,15.5,27/07/2006,2005,0,02/09/2014,32,75,3783
3296,6752.911737,3498,A,24.2,,13.2,07/01/2007,2005,0,07/01/2007,14,77,3889
3840,4347.839099,3500,A,23.9,,15.9,30/08/2007,2005,0,21/08/2009,14,82,4199
3902,4424.258435,3500,A,24.2,,15.2,21/01/2008,2005,0,21/08/2009,14,85,4324
3691,5902.054654,3501,A,24.1,,14.9,20/06/2007,2005,0,25/07/2008,87,82,4255
3782,7194.929844,3505,A,23.6,,14.0,26/07/2007,2005,0,05/09/2009,173,82,4299
577,2640.326776,3507,A,23.4,,13.2,30/07/2005,2004,0,09/02/2013,144,37,742
577,4623.198035,3507,A,23.4,,13.2,30/07/2005,2004,0,09/02/2013,144,37,742
578,5080.557438,3507,A,23.4,,13.2,30/07/2005,2004,0,09/02/2013,144,37,742
3686,4997.817317,3507,A,24.0,,14.8,18/06/2007,2004,0,09/02/2013,144,82,4289
581,6425.021883,3508,A,24.2,,14.9,30/07/2005,2004,0,10/12/2005,138,37,739
2905,9472.383913,3511,SA,26.5,,18.5,28/11/2005,2005,1,06/12/2005,113,54,6290
3763,6920.48439,3515,A,25.0,,15.7,21/07/2007,2005,1,03/03/2010,60,82,4232
3763,8148.372177,3515,A,25.0,,15.7,21/07/2007,2005,1,03/03/2010,60,82,4232
3774,5588.110181,3517,A,24.0,,14.4,24/07/2007,2005,0,29/08/2012,168,82,4296
4168,2724.063193,3517,A,23.8,,15.0,25/07/2008,2005,0,29/08/2012,168,87,4600
4094,5282.103823,3518,A,24.4,,14.3,10/02/2009,2005,0,06/08/2013,101,90,4137
3805,2631.939242,3519,A,26.7,,16.7,15/08/2007,2005,1,31/08/2010,12,82,4197
3847,5869.710107,3519,A,26.3,,16.8,31/08/2007,2005,1,31/08/2010,12,82,4197
3901,2825.853921,3519,A,26.5,,16.5,20/01/2008,2005,1,31/08/2010,12,85,4322
3976,3155.644163,3569,A,24.1,,12.9,18/07/2008,2005,0,13/08/2010,407,87,4610
3819,7054.701402,3572,A,25.5,,16.8,21/08/2007,2005,1,25/08/2008,9,82,4195
3819,5270.774971,3572,A,25.5,,16.8,21/08/2007,2005,1,25/08/2008,9,82,4195
3207,8332.844236,3573,SA,24.8,,15.2,22/08/2006,2005,1,24/08/2006,168,75,3868
3207,3361.712703,3573,SA,24.8,,15.2,22/08/2006,2005,1,24/08/2006,168,75,3868
3921,4353.296783,3574,A,23.3,,14.0,29/01/2008,2005,0,22/08/2014,137,85,4409
4110,3758.523797,3574,A,23.5,,13.6,14/02/2009,2005,0,22/08/2014,137,90,4155
4110,5173.58809,3574,A,23.5,,13.6,14/02/2009,2005,0,22/08/2014,137,90,4155
4259,5806.235026,3574,A,23.3,,13.8,20/08/2008,2005,0,22/08/2014,137,87,4589
3926,5629.834027,3576,A,26.2,,16.5,01/02/2008,2005,1,14/02/2010,39,85,4341
3129,5320.679616,3578,SA,24.8,,17.8,28/07/2006,2005,1,30/01/2008,116,75,3845
3788,3782.650663,3580,A,24.2,,14.9,27/07/2007,2005,0,14/08/2008,99,82,4264
4270,6074.045042,3590,A,23.7,,13.9,18/06/2009,2005,0,02/09/2010,478,92,4809
3092,6524.778834,3594,SA,26.4,,16.0,02/07/2006,2005,0,24/09/2014,5,75,3764
3092,7508.87909,3594,SA,26.4,,16.0,02/07/2006,2005,0,24/09/2014,5,75,3764
3790,7353.810544,3596,A,24.0,,15.5,30/07/2007,2005,0,01/09/2014,125,82,4278
4158,8210.23083,3596,A,24.3,,16.5,24/07/2008,2005,0,01/09/2014,125,87,4582
3886,1531.290695,3604,A,24.2,,14.9,17/01/2008,2005,0,01/02/2012,71,85,4366
3169,7009.878191,3606,SA,24.0,,15.6,12/08/2006,2005,0,06/08/2013,179,75,3874
3169,4725.040593,3606,SA,24.0,,15.6,12/08/2006,2005,0,06/08/2013,179,75,3874
4252,5665.327656,3606,A,24.2,,15.1,19/08/2008,2005,0,06/08/2013,100,87,4569
3832,5658.025313,3608,A,24.5,,15.9,23/08/2007,2005,0,17/09/2014,50,82,4224
3856,3691.894512,3608,A,24.1,,14.7,06/09/2007,2005,0,17/09/2014,50,82,4224
3210,5479.614691,3612,SA,26.0,,15.9,23/08/2006,2005,1,17/02/2010,16,75,3773
3900,5669.542481,3612,A,26.1,,15.5,20/01/2008,2005,1,17/02/2010,16,85,4326
4083,5043.848366,3612,A,25.8,,16.5,04/02/2009,2005,1,17/02/2010,16,90,4074
3775,9845.583367,3615,A,26.6,,15.9,24/07/2007,2005,1,28/08/2009,33,82,4212
3775,12083.67408,3615,A,26.6,,15.9,24/07/2007,2005,1,28/08/2009,33,82,4212
3887,6649.987367,3615,A,26.6,,16.5,17/01/2008,2005,1,28/08/2009,36,85,4339
4136,5480.035117,3615,A,26.5,,16.8,25/02/2009,2005,1,28/08/2009,33,90,4086
2852,6446.600755,3618,A,25.0,,15.0,20/11/2005,2004,1,01/09/2010,42,54,6337
3103,5620.905181,3618,A,25.2,,16.0,10/07/2006,2004,1,01/09/2010,54,75,3799
4075,6136.756033,3618,A,25.3,,15.5,27/01/2009,2004,1,01/09/2010,28,90,4083
3770,7726.615087,3641,A,24.5,,15.5,22/07/2007,2005,0,22/02/2009,61,82,4233
3770,6608.214441,3641,A,24.5,,15.5,22/07/2007,2005,0,22/02/2009,61,82,4233
4218,6909.342723,3641,A,24.1,,14.9,09/08/2008,2005,0,22/02/2009,126,87,4583
3228,3515.135268,3642,A,25.4,,15.0,30/08/2006,2005,1,16/01/2007,127,75,3851
3185,5610.918751,3644,A,26.3,,17.0,15/08/2006,2005,1,04/09/2010,110,75,3841
4097,5437.183779,3695,A,25.1,,16.2,10/02/2009,2005,0,15/07/2009,154,90,4159
3133,7203.244278,4805,SA,26.0,,16.3,03/08/2006,2006,1,11/02/2009,15,75,3772
3133,6135.972817,4805,SA,26.0,,16.3,03/08/2006,2006,1,11/02/2009,15,75,3772
4052,3837.774641,4805,A,26.2,,16.5,20/01/2009,2006,1,11/02/2009,479,90,4180
3961,3674.123927,4829,A,25.4,,16.7,16/07/2008,2006,1,14/02/2010,3,87,4497
3923,6807.081608,4847,A,23.7,,13.1,30/01/2008,2005,0,21/07/2008,134,85,4407
3097,9332.856178,4854,FL,25.8,,,02/07/2006,2006,1,07/02/2013,5,75,3764
4049,3994.866453,4854,A,26.0,,16.8,03/01/2009,2006,1,07/02/2013,5,90,4065
4275,6001.235243,4854,A,26.0,,15.7,18/06/2009,2006,1,07/02/2013,478,92,4809
3095,6084.168665,4855,FL,23.1,,17.5,02/07/2006,2006,0,07/01/2007,8,75,3766
4074,4973.314333,4860,A,26.5,,16.8,27/01/2009,2006,1,08/09/2014,480,90,4179
4186,3246.217351,4860,A,26.3,,17.8,29/07/2008,2006,1,08/09/2014,480,87,4613
4092,4114.009278,4863,A,23.3,,14.3,09/02/2009,2006,0,06/09/2010,15,90,4073
4316,7421.677508,4863,A,23.6,,13.0,12/07/2009,2006,0,06/09/2010,8,92,4702
3118,10353.40253,4866,SA,25.9,,15.5,20/07/2006,2005,1,04/02/2013,135,75,3855
3922,3738.181429,4866,A,26.4,,16.9,29/01/2008,2005,1,04/02/2013,137,85,4409
3922,1128.728297,4866,A,26.4,,16.9,29/01/2008,2005,1,04/02/2013,137,85,4409
4109,5775.506242,4866,A,26.2,,15.9,14/02/2009,2005,1,04/02/2013,137,90,4155
4260,4850.100916,4866,A,26.0,,17.4,20/08/2008,2005,1,04/02/2013,137,87,4589
3119,10706.46664,4867,J,24.9,,15.5,20/07/2006,2006,0,14/01/2007,178,75,3873
3742,2160.553588,4870,SA,24.0,,13.9,17/07/2007,2006,0,16/01/2008,4,82,4191
3773,5802.106279,4870,A,23.7,,14.7,24/07/2007,2006,0,16/01/2008,71,82,4241
3773,4088.035966,4870,A,23.7,,14.7,24/07/2007,2006,0,16/01/2008,71,82,4241
3806,4458.519045,4870,A,24.3,,14.4,15/08/2007,2006,0,16/01/2008,36,82,4214
3224,6783.79594,4871,J,24.5,,14.5,30/08/2006,2006,0,05/09/2010,127,75,3851
3784,4885.578356,4871,A,24.5,,16.0,26/07/2007,2006,0,05/09/2010,173,82,4299
3784,4891.642655,4871,A,24.5,,16.0,26/07/2007,2006,0,05/09/2010,173,82,4299
3688,3595.949187,4872,SA,25.8,,16.5,19/06/2007,2006,1,09/09/2014,116,82,4274
3789,3522.634279,4872,A,24.5,,16.3,29/07/2007,2006,1,09/09/2014,95,82,4261
3852,5058.66159,4872,A,25.7,,16.2,01/09/2007,2006,1,09/09/2014,95,82,4261
4248,6724.52534,4872,A,25.8,,17.8,16/08/2008,2006,1,09/09/2014,95,87,4565
3889,2385.555338,4875,A,24.4,,13.7,17/01/2008,2006,0,19/08/2009,71,85,4366
3987,3164.194278,4875,A,23.9,,14.7,22/07/2008,2006,0,19/08/2009,74,87,4549
4042,3644.578015,4875,A,24.3,,14.8,03/01/2009,2006,0,19/08/2009,22,90,4076
3394,9940.625019,4876,SA,24.8,,13.7,15/06/2007,2006,0,03/02/2008,39,82,4216
3781,4073.501515,4876,A,23.1,,13.5,26/07/2007,2006,0,03/02/2008,71,82,4241
3894,5918.724771,4876,A,24.2,,13.0,18/01/2008,2006,0,03/02/2008,71,85,4366
3895,8032.951432,4878,A,24.1,,13.9,18/01/2008,2006,0,30/08/2008,71,85,4366
4112,4800.710396,4879,SA,25.8,,16.2,16/06/2007,2006,1,16/06/2007,77,82,4247
4112,4867.111296,4879,SA,25.8,,16.2,16/06/2007,2006,1,16/06/2007,77,82,4247
3821,5225.456504,4881,A,25.9,,16.9,22/08/2007,2005,1,09/01/2009,76,82,4246
3873,7230.162715,4881,A,28.5,,16.1,12/01/2008,2005,1,09/01/2009,76,85,4370
3771,4929.151719,4883,SA,24.2,,14.5,24/07/2007,2006,0,04/09/2013,168,82,4296
4105,5286.700462,4883,A,24.3,,14.7,13/02/2009,2006,0,04/09/2013,177,90,4171
3787,6145.824588,4884,SA,26.6,,15.9,27/07/2007,2006,1,02/08/2007,93,82,4259
4102,4820.738798,4885,A,25.0,,16.0,12/02/2009,2006,0,26/08/2014,155,90,4160
3189,8862.873929,4886,J,26.3,,17.2,16/08/2006,2006,1,28/08/2007,86,75,3825
3189,6570.904461,4886,J,26.3,,17.2,16/08/2006,2006,1,28/08/2007,86,75,3825
3865,8223.941277,4887,A,26.2,,16.0,10/01/2008,2006,1,23/08/2010,112,85,4396
3865,7338.381859,4887,A,26.2,,16.0,10/01/2008,2006,1,23/08/2010,112,85,4396
3984,4891.317122,4887,A,26.1,,17.5,22/07/2008,2006,1,23/08/2010,112,87,4576
3984,3969.82544,4887,A,26.1,,17.5,22/07/2008,2006,1,23/08/2010,112,87,4576
4299,5609.944008,4887,A,26.4,,16.0,08/07/2009,2006,1,23/08/2010,75,92,4751
3878,11717.70592,4888,A,26.1,,17.2,13/01/2008,2006,1,25/07/2011,77,85,4371
4306,3292.575744,4888,A,25.9,,17.5,08/07/2009,2006,1,25/07/2011,77,92,4753
3928,5969.618958,4890,A,25.1,,16.2,01/02/2008,2006,1,01/09/2014,39,85,4341
3979,2736.120178,4890,A,25.1,,16.2,18/07/2008,2006,1,01/09/2014,24,87,4512
3780,7729.742593,4892,SA,25.7,,16.1,26/07/2007,2006,1,28/09/2013,28,82,4209
3778,7686.814483,4894,SA,25.4,,16.2,25/07/2007,2006,1,13/08/2008,71,82,4241
3885,5264.113438,4894,A,25.5,,16.9,17/01/2008,2006,1,13/08/2008,71,85,4366
4159,4502.756297,4894,A,25.7,,17.8,24/07/2008,2006,1,13/08/2008,110,87,4574
3896,6506.113491,4896,A,24.4,,15.0,18/01/2008,2006,0,08/09/2014,47,85,4347
4064,3594.58581,4896,A,24.8,,16.3,23/01/2009,2006,0,08/09/2014,48,90,4096
3910,5428.907922,4897,A,26.3,,16.1,22/01/2008,2006,1,14/02/2010,4,85,4315
3962,2798.704376,4897,A,26.3,,16.5,16/07/2008,2006,1,14/02/2010,25,87,4513
4287,4093.647841,4897,A,26.3,,15.9,20/06/2009,2006,1,14/02/2010,25,92,4715
3820,3067.046209,4902,SA,25.2,,16.8,21/08/2007,2006,1,08/06/2013,9,82,4195
3820,3516.652208,4902,SA,25.2,,16.8,21/08/2007,2006,1,08/06/2013,9,82,4195
3859,3956.095147,4902,A,26.5,,16.9,09/01/2008,2006,1,08/06/2013,11,85,4321
3836,6938.302959,4904,SA,24.1,,14.7,29/08/2007,2006,0,13/09/2014,43,82,4219
4239,4071.874269,4904,A,24.7,,15.6,13/08/2008,2006,0,13/09/2014,43,87,4525
3772,5182.535303,4910,SA,23.4,,13.7,24/07/2007,2006,0,16/08/2009,168,82,4296
3772,3797.539942,4910,SA,23.4,,13.7,24/07/2007,2006,0,16/08/2009,168,82,4296
3813,4557.922782,4912,SA,23.6,,15.1,18/08/2007,2006,0,25/08/2008,86,82,4254
3813,5089.512879,4912,SA,23.6,,15.1,18/08/2007,2006,0,25/08/2008,86,82,4254
3874,7628.296347,4912,A,23.4,,14.7,12/01/2008,2006,0,25/08/2008,75,85,4369
3814,6053.4195,4915,SA,25.6,,17.0,18/08/2007,2006,1,30/08/2007,86,82,4254
3814,4568.435732,4915,SA,25.6,,17.0,18/08/2007,2006,1,30/08/2007,86,82,4254
3822,6071.014668,4917,SA,24.5,,14.2,22/08/2007,2006,0,22/09/2014,75,82,4245
3843,5333.067038,4917,SA,24.1,,14.0,30/08/2007,2006,0,22/09/2014,16,82,4201
4069,4602.029975,4917,A,24.3,,14.8,25/01/2009,2006,0,22/09/2014,71,90,4114
3777,4358.093772,4918,SA,26.2,,15.6,24/07/2007,2006,1,28/08/2007,174,82,4300
3777,3703.345545,4918,SA,26.2,,15.6,24/07/2007,2006,1,28/08/2007,174,82,4300
3918,6160.545339,4919,A,23.2,,14.5,26/01/2008,2006,0,27/01/2012,165,85,4419
4050,5911.804804,4934,A,26.5,,17.6,19/01/2009,2006,1,18/07/2012,61,90,4106
4121,5177.434911,4935,A,23.4,,14.5,18/02/2009,2006,0,01/09/2010,96,90,4133
3768,6071.234095,4936,SA,23.8,,13.8,22/07/2007,2006,0,06/12/2011,61,82,4233
3768,1543.691049,4936,SA,23.8,,13.8,22/07/2007,2006,0,06/12/2011,61,82,4233
4300,3299.135109,4936,A,24.1,,14.8,08/07/2009,2006,0,06/12/2011,477,92,4812
4055,6265.920854,4938,A,25.0,,14.8,20/01/2009,2006,0,12/02/2009,474,90,4178
3745,2582.429482,4939,SA,25.6,,15.9,17/07/2007,2006,1,19/08/2010,4,82,4191
3844,3157.847455,4939,A,24.4,,15.1,30/08/2007,2006,1,19/08/2010,4,82,4191
3844,3537.48747,4939,A,24.4,,15.1,30/08/2007,2006,1,19/08/2010,4,82,4191
3912,3797.276278,4939,A,25.7,,16.2,22/01/2008,2006,1,19/08/2010,8,85,4319
3912,4526.25485,4939,A,25.7,,16.2,22/01/2008,2006,1,19/08/2010,8,85,4319
3953,3609.495062,4939,A,26.0,,16.7,13/07/2008,2006,1,19/08/2010,8,87,4501
4320,7385.455646,4939,A,26.3,,16.1,11/07/2009,2006,1,19/08/2010,8,92,4702
4133,3578.80647,4941,A,24.5,,14.4,24/02/2009,2006,0,22/08/2014,33,90,4086
3303,5063.389813,4944,J,25.7,,15.0,10/01/2007,2006,1,02/01/2009,171,77,3987
3815,6169.591565,4950,A,23.0,,15.1,18/08/2007,2006,0,12/08/2008,85,82,4253
3786,4728.858964,4954,A,26.2,,16.0,27/07/2007,2006,1,31/08/2014,93,82,4259
4116,4719.9285,4956,A,23.3,,14.8,17/02/2009,2006,0,11/12/2011,116,90,4144
4128,3438.028231,4957,A,25.5,,15.8,21/02/2009,2006,1,01/09/2014,165,90,4164
3879,5594.548551,4958,A,25.4,,14.6,13/01/2008,2006,0,17/09/2014,77,85,4371
4132,4803.606874,4967,A,25.8,,16.3,24/02/2009,2006,1,02/03/2010,36,90,4088
3746,1827.68546,4969,SA,24.5,,14.2,17/07/2007,2006,0,16/02/2009,11,82,4196
3845,3985.092051,4969,SA,24.0,,15.8,30/08/2007,2006,0,16/02/2009,11,82,4196
3845,3113.7113,4969,SA,24.0,,15.8,30/08/2007,2006,0,16/02/2009,11,82,4196
4236,5304.9243,4970,A,24.8,,15.9,12/08/2008,2006,0,18/02/2010,479,87,4614
4191,7488.936631,4971,A,25.4,,15.2,30/07/2008,2006,0,24/06/2013,67,87,4543
4076,5838.969407,4972,A,25.5,,16.5,29/01/2009,2006,1,06/09/2014,67,90,4110
3468,1869.219541,5071,FL,26.4,,15.5,17/07/2007,2007,1,26/08/2010,4,82,4191
3839,4577.783129,5071,OFL,26.7,,15.5,30/08/2007,2007,1,26/08/2010,4,82,4191
4087,3215.824558,5071,A,26.6,,15.9,05/02/2009,2007,1,26/08/2010,4,90,4064
4087,5350.482221,5071,A,26.6,,15.9,05/02/2009,2007,1,26/08/2010,4,90,4064
4091,3575.81093,5071,A,26.7,,15.6,09/02/2009,2007,1,26/08/2010,4,90,4064
4077,5242.816972,5072,A,25.8,,16.9,29/01/2009,2007,1,08/09/2014,30,90,4084
3981,551.5806204,5073,A,24.2,,14.0,18/07/2008,2006,0,30/12/2008,26,87,4514
3898,4518.708735,5074,J,24.0,,13.5,18/01/2008,2007,0,18/07/2008,47,85,4347
3907,2600.879218,5074,SA,24.1,,13.5,21/01/2008,2007,0,18/07/2008,14,85,4324
3907,5098.546232,5074,SA,24.1,,13.5,21/01/2008,2007,0,18/07/2008,14,85,4324
3474,4264.357679,5077,J,24.7,,14.5,25/07/2007,2007,1,02/09/2014,72,82,4243
3888,8049.132142,5077,SA,24.5,,,17/01/2008,2007,1,02/09/2014,71,85,4366
4165,3757.256568,5077,SA,24.8,,15.9,25/07/2008,2007,1,02/09/2014,71,87,4547
3476,5052.368214,5079,A,24.7,,15.8,26/07/2007,2005,0,12/08/2009,173,82,4299
4198,4218.563871,5079,A,24.6,,15.5,01/08/2008,2005,0,12/08/2009,62,87,4540
3477,3618.70782,5080,J,24.7,,14.3,27/07/2007,2007,0,17/02/2010,86,82,4254
4261,4257.82465,5080,SA,24.6,,14.8,20/08/2008,2007,0,17/02/2010,135,87,4588
3496,3294.435884,5099,SA,25.8,,17.0,04/08/2007,2006,1,16/09/2009,16,82,4201
3496,6569.938963,5099,SA,25.8,,17.0,04/08/2007,2006,1,16/09/2009,16,82,4201
3837,4483.332404,5099,SA,25.5,,16.2,29/08/2007,2006,1,16/09/2009,16,82,4201
3837,4518.343427,5099,SA,25.5,,16.2,29/08/2007,2006,1,16/09/2009,16,82,4201
3913,2637.272961,5099,SA,26.0,,16.3,24/01/2008,2006,1,16/09/2009,45,85,4345
3513,5054.849991,5116,SA,26.1,,16.2,12/08/2007,2006,1,18/04/2013,137,82,4285
3817,8272.764418,5116,SA,26.3,,16.6,20/08/2007,2006,1,18/04/2013,160,82,4293
3817,8124.087643,5116,SA,26.3,,16.6,20/08/2007,2006,1,18/04/2013,160,82,4293
4262,2227.128556,5117,SA,24.1,,15.9,20/08/2008,2007,0,07/02/2009,135,87,4588
4304,5308.876965,5118,A,25.0,,16.5,01/07/2009,2006,1,01/09/2014,96,92,4766
4120,5199.899522,5119,A,24.4,,14.4,18/02/2009,2007,0,02/07/2011,109,90,4140
4115,5824.972884,5121,A,25.0,,16.9,17/02/2009,2007,1,08/09/2010,134,90,4153
3520,4890.124565,5123,FL,24.7,,14.9,23/08/2007,2007,0,07/09/2012,63,82,4235
3920,4965.343333,5123,J,24.2,,14.1,27/01/2008,2007,0,07/09/2012,63,85,4360
4106,7916.747259,5133,A,25.6,,16.2,13/02/2009,2006,1,13/02/2009,177,90,4171
4184,3856.945276,5137,SA,25.0,,15.9,29/07/2008,2007,0,25/08/2008,68,87,4544
3866,3729.054285,5139,J,23.4,,12.2,10/01/2008,2007,0,21/01/2008,26,85,4332
4156,4111.986794,5141,SA,24.8,,14.9,24/07/2008,2007,0,13/01/2009,125,87,4582
4068,4648.125758,5144,A,25.9,,17.5,25/01/2009,2007,1,09/05/2013,71,90,4114
4192,4118.527538,5144,SA,25.9,,17.1,30/07/2008,2007,1,09/05/2013,51,87,4531
4166,3244.56212,5145,A,23.6,,14.9,25/07/2008,2007,0,11/08/2010,173,87,4603
3983,6195.306257,5147,SA,24.5,,14.2,18/07/2008,2007,0,28/08/2010,407,87,4610
4047,5902.561519,5147,A,24.3,,14.2,03/01/2009,2007,0,28/08/2010,22,90,4076
4313,3499.350512,5147,A,24.6,,14.8,12/07/2009,2007,0,28/08/2010,490,92,4815
4071,3572.847423,5155,A,24.9,,15.8,25/01/2009,2007,0,05/09/2010,51,90,4098
4206,4855.553672,5155,SA,24.9,,14.9,07/08/2008,2007,0,05/09/2010,169,87,4601
4234,5209.197308,5160,SA,24.2,,14.5,12/08/2008,2007,0,26/08/2012,53,87,4532
4315,6480.188714,5160,A,24.1,,14.3,12/07/2009,2007,0,26/08/2012,1,92,4696
3561,3240.474478,5162,A,23.9,,14.2,15/01/2008,2006,0,06/09/2014,174,85,4425
4201,2327.384449,5162,A,24.1,,14.2,05/08/2008,2006,0,06/09/2014,174,87,4604
3563,6531.155496,5164,J,24.0,,14.0,18/01/2008,2007,0,13/09/2012,71,85,4366
3563,7296.444425,5164,J,24.0,,14.0,18/01/2008,2007,0,13/09/2012,71,85,4366
4155,3762.754799,5164,SA,24.0,,16.6,24/07/2008,2007,0,13/09/2012,125,87,4582
3566,3928.334649,5167,J,26.7,,15.7,21/01/2008,2007,1,25/02/2012,14,85,4324
4086,3231.728638,5167,A,26.6,,17.1,05/02/2009,2007,1,25/02/2012,481,90,4183
3567,5270.74693,5168,J,24.1,,13.1,21/01/2008,2007,0,07/09/2010,14,85,4324
3951,5414.681432,5168,SA,24.2,,13.9,13/07/2008,2007,0,07/09/2010,5,87,4499
4297,4422.499529,5168,A,24.2,,14.8,08/07/2009,2007,0,07/09/2010,74,92,4750
3568,2867.541498,5169,J,26.3,,14.9,24/01/2008,2007,1,24/08/2010,53,85,4351
4005,3499.767708,5169,SA,26.3,,16.9,16/01/2009,2007,1,24/08/2010,126,90,4149
4183,2859.807747,5169,SA,26.8,,16.8,29/07/2008,2007,1,24/08/2010,53,87,4532
4014,6320.444367,5173,A,24.4,,15.0,17/01/2009,2007,0,09/09/2014,129,90,4152
4214,5919.508593,5173,SA,24.2,,16.2,08/08/2008,2007,0,09/09/2014,129,87,4586
4273,5089.002589,5204,A,26.2,,15.0,20/06/2009,2008,1,08/09/2010,25,92,4715
4122,3716.382537,5220,SA,25.6,,16.2,19/02/2009,2008,1,16/07/2011,168,90,4166
4070,4036.509034,5224,SA,23.4,,14.5,25/01/2009,2008,0,05/09/2013,71,90,4114
