BloodID,CqGAPDH,U_PlateID,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
4752,23.4565,8_34,16.156,1.882,1.7945,0.953202112,1056,EAF,2960,A,,,16.6,RB,2003,105,3560,22/07/2011,2,BrM,5087,1,08/08/2015
4687,22.991,9_34,16.009,1.9855,1.813,0.76395912,1859,EAF,2960,A,25.8,,15.5,RB,2003,105,3527,28/06/2011,2,BrM,5087,1,08/08/2015
4687,23.4225,8_36,17.196,1.9125,1.8275,0.638420932,1100,EAF,2960,A,25.8,,15.5,RB,2003,105,3527,28/06/2011,2,BrM,5087,1,08/08/2015
4754,24.0105,9_2,16.8455,1.8895,1.8265,0.866324574,1556,EAF,5517,A,24.7,,15.8,RB,2009,105,3556,18/07/2011,2,H,5087,0,09/09/2015
4711,23.5555,9_24,17.5695,1.9585,1.8145,0.370213362,1662,EAF,5590,OFL,27.5,,16.2,G,2011,105,3527,28/06/2011,2,ABX,5087,1,24/08/2015
4822,24.5425,9_15,19.053,1.952,1.801,0.403217618,1449,EAF,5590,SA,26.8,,16.0,LB,2011,105,3637,08/09/2011,2,ABX,5087,1,24/08/2015
4895,23.2915,9_21,15.5405,1.9035,1.805,1.589892198,1599,EAF,5684,FL,25.7,,16.2,G,2011,105,3670,19/09/2011,2,FL,5087,1,27/05/2013
4702,23.0675,9_23,15.77,1.923,1.7835,0.886062823,1641,EAF,5581,SA,26.3,,15.9,LB,2010,105,3527,28/06/2011,2,SEEN1,5087,1,28/06/2011
4713,23.3805,9_19,18.1335,1.901,1.7665,0.319697456,1532,EAF,5592,SA,25.6,,14.4,LB,2010,105,3527,28/06/2011,2,SEEN1,5087,0,18/07/2012
4913,24.5465,9_20,17.7235,1.9135,1.8235,0.677935741,1581,EAF,5592,SA,24.9,,14.7,LB,2010,105,3682,21/09/2011,2,SEEN1,5087,0,18/07/2012
4688,23.428,9_1,16.027,1.864,1.8015,0.90467329,1337,EAF,5557,SA,27.5,,16.5,LB,2010,105,3527,28/06/2011,3,BrM,5088,1,02/08/2012
4819,23.495,9_3,16.0715,1.9125,1.7995,0.893974852,1752,EAF,5557,SA,27.1,,17.7,LB,2010,105,3636,07/09/2011,3,BrM,5088,1,02/08/2012
4685,22.897,9_23,15.4635,1.931,1.7645,0.93443816,1640,EAF,5536,A,24.0,,13.5,RB,2010,105,3526,28/06/2011,3,ABX,5088,0,30/08/2014
4881,23.7365,9_9,16.8165,1.935,1.8375,0.942696798,2016,EAF,5680,OFL,24.9,,16.5,G,2011,105,3665,16/09/2011,3,OFL,5088,1,07/12/2011
4705,23.026,9_15,16.5285,1.9755,1.8,0.638861152,1446,EAF,5584,SA,23.8,,15.8,LB,2010,105,3527,28/06/2011,3,SEEN1,5088,0,25/01/2015
4710,23.358,9_18,18.1255,1.8895,1.7815,0.345374742,1511,EAF,5589,SA,24.5,,14.3,LB,2010,105,3527,28/06/2011,3,SEEN1,5088,0,07/09/2015
4810,23.2265,9_23,16.315,1.9695,1.7735,0.708477421,1645,EAF,5654,CH,23.6,,13.5,G,2011,105,3611,22/08/2011,8,FL,5080,1,25/02/2012
4778,23.6745,9_13,17.309,1.948,1.7755,0.576565105,1422,EAF,5635,SA,25.1,,16.4,LB,2011,105,3581,13/08/2011,9,H,5089,0,23/09/2015
4896,23.501,9_16,17.5065,1.9105,1.8055,0.462715249,1467,EAF,5685,FL,23.4,,,G,2011,105,3682,21/09/2011,12,FL,5079,0,28/01/2013
4742,23.019,9_18,17.26,1.931,1.8315,0.446759898,1515,EAF,5621,SA,23.8,,13.6,LB,2010,105,3538,30/06/2011,13,BrF,5091,0,18/09/2015
4725,23.1935,9_15,15.867,1.922,1.8345,1.096423691,1447,EAF,5604,SA,24.9,,14.9,LB,2010,105,3524,30/06/2011,13,ABX,5091,0,21/07/2014
4763,23.328,9_6,16.3745,1.9445,1.8095,0.804396101,1948,EAF,5604,SA,,,14.6,LB,2010,105,3573,02/08/2011,13,ABX,5091,0,21/07/2014
4709,23.447,9_7,17.083,1.903,1.786,0.604639931,1969,EAF,5588,SA,25.6,,16.6,LB,2010,105,3527,28/06/2011,13,ABX,5091,1,15/09/2015
4887,23.5175,8_34,16.4385,1.834,1.825,0.822097189,1058,EAF,5320,A,23.7,,14.7,RB,2007,105,3679,17/09/2011,15,BrF,5094,0,25/07/2013
4893,23.592,9_5,16.954,1.966,1.819,0.750126186,1926,EAF,5682,FL,26.0,,17.3,G,2011,105,3678,17/09/2011,15,FL,5094,1,25/07/2013
4736,22.9205,9_22,16.3745,1.9685,1.793,0.538510651,1617,EAF,5615,OFL,25.2,,14.5,G,2011,105,3522,01/07/2011,16,BrF,5095,0,28/07/2012
4762,23.8455,9_2,16.2455,1.949,1.7675,1.1688358,1557,EAF,5615,SA,24.4,,13.9,LB,2011,105,3572,31/07/2011,16,BrF,5095,0,28/07/2012
4694,23.6055,9_17,16.351,1.915,1.783,1.20367726,1488,EAF,5564,SA,23.8,,13.4,LB,2010,105,3531,06/07/2011,16,SEEN1,5095,0,25/02/2014
4785,23.631,9_8,17.0085,1.9425,1.801,0.736897996,1993,EAF,5642,SA,24.9,,14.4,LB,2010,105,3583,31/07/2011,16,SEEN1,5095,0,03/08/2015
4884,26.8865,7_46,22.318,1.8885,1.8245,0.142659545,493,EAF,3085,A,23.4,,15.1,RB,2004,105,3679,17/09/2011,20,BrF,5096,0,21/08/2015
4889,24.946,7_44,18.895,1.907,1.811,0.397510371,450,EAF,1729,A,25.8,,16.1,RB,2001,105,3679,17/09/2011,20,BrM,5096,1,01/03/2015
4885,23.942,9_10,17.5115,1.951,1.8335,0.639358917,1357,EAF,5619,SA,24.7,,14.2,LB,2011,105,3679,17/09/2011,20,H,5096,0,23/02/2012
4740,23.4715,9_18,17.2345,1.9045,1.784,0.617303517,1514,EAF,5619,OFL,24.7,,14.6,G,2011,105,3524,30/06/2011,20,H,5096,0,23/02/2012
4706,23.3675,9_24,16.381,1.896,1.7695,0.675367508,1661,EAF,5585,J,27.0,,16.1,G,2011,105,3526,28/06/2011,24,OFL,5097,1,29/08/2013
4888,23.861,9_9,17.435,1.9415,1.7725,0.715868094,2017,EAF,5585,J,26.5,,16.3,G,2011,105,3665,16/09/2011,24,OFL,5097,1,29/08/2013
4728,23.017,9_24,17.9905,1.963,1.8095,0.201159227,1663,EAF,5607,SA,23.9,,15.0,LB,2010,105,3522,01/07/2011,26,ABX,5098,0,30/09/2014
4876,23.9385,9_13,19.1065,1.937,1.816,0.231592784,1425,EAF,5607,SA,23.8,,15.6,LB,2010,105,3662,14/09/2011,26,ABX,5098,0,30/09/2014
4706,23.3675,9_24,16.381,1.896,1.7695,0.675367508,1661,EAF,5585,J,27.0,,16.1,G,2011,105,3526,28/06/2011,26,SEEN1,5098,1,29/08/2013
4888,23.861,9_9,17.435,1.9415,1.7725,0.715868094,2017,EAF,5585,J,26.5,,16.3,G,2011,105,3665,16/09/2011,26,SEEN1,5098,1,29/08/2013
4681,23.27,9_15,16.7935,1.9025,1.8065,0.661285365,1445,EAF,5510,A,26.2,,16.1,RB,2009,105,3522,01/07/2011,28,SEEN1,5100,1,22/08/2011
4801,23.5295,9_9,15.231,1.9125,1.7895,2.073129072,2015,EAF,5645,CH,,,,G,2011,105,3620,24/08/2011,30,CH,5101,1,24/08/2011
4680,23.293,8_39,16.1875,1.9145,1.802,0.880201656,1164,EAF,4941,A,24.8,,14.9,RB,2006,105,3522,01/07/2011,33,BrF,5103,0,22/08/2014
4736,22.9205,9_22,16.3745,1.9685,1.793,0.538510651,1617,EAF,5615,OFL,25.2,,14.5,G,2011,105,3522,01/07/2011,33,OFL,5103,0,28/07/2012
4762,23.8455,9_2,16.2455,1.949,1.7675,1.1688358,1557,EAF,5615,SA,24.4,,13.9,LB,2011,105,3572,31/07/2011,33,OFL,5103,0,28/07/2012
4681,23.27,9_15,16.7935,1.9025,1.8065,0.661285365,1445,EAF,5510,A,26.2,,16.1,RB,2009,105,3522,01/07/2011,33,SEEN2,5103,1,22/08/2011
4869,23.606,9_16,16.3095,1.9175,1.8,1.002240721,1466,EAF,5679,SA,25.5,,15.8,LB,2010,105,3661,13/09/2011,36,BrM,5082,1,24/08/2015
4875,22.991,9_36,16.7465,1.9415,1.801,0.437762949,1905,EAF,5617,SA,24.3,,15.5,LB,2011,105,3661,13/09/2011,36,ABX,5082,0,26/02/2012
4875,23.267,9_35,17.1855,1.9275,1.777,0.489726532,1883,EAF,5617,SA,24.3,,15.5,LB,2011,105,3661,13/09/2011,36,ABX,5082,0,26/02/2012
4738,23.608,9_20,16.248,1.9345,1.7955,0.876670741,1577,EAF,5617,J,24.9,,15.5,G,2011,105,3522,01/07/2011,36,ABX,5082,0,26/02/2012
4875,23.4585,9_5,16.3625,1.9345,1.805,0.97480941,1925,EAF,5617,SA,24.3,,15.5,LB,2011,105,3661,13/09/2011,36,ABX,5082,0,26/02/2012
4870,23.0525,8_30,15.877,1.962,1.8205,0.782192654,968,EAF,3462,A,24.5,,15.8,RB,2005,105,3662,14/09/2011,40,BrF,5105,0,09/09/2015
4686,23.358,7_29,15.3145,1.9045,1.8135,1.165535023,144,EAF,3093,A,26.9,,,RB,2004,105,3527,28/06/2011,40,BrM,5105,1,28/05/2013
4911,24.115,9_6,18.4155,1.8505,1.8015,0.390070695,1952,EAF,5627,SA,26.5,,15.8,LB,2011,105,3691,20/09/2011,40,ABX,5105,1,01/12/2011
4809,23.554,9_3,16.486,1.839,1.8075,0.718091833,1751,EAF,5653,CH,21.7,,14.3,G,2011,105,3621,22/08/2011,40,FL,5105,0,10/09/2013
4809,23.273,9_20,15.617,1.891,1.7745,1.027814883,1580,EAF,5653,CH,21.7,,14.3,G,2011,105,3621,22/08/2011,40,FL,5105,0,10/09/2013
4879,23.537,9_17,16.96,1.9465,1.799,0.803024116,1493,EAF,5553,A,23.8,,14.7,LB,2010,105,3660,13/09/2011,40,SEEN1,5105,0,08/06/2013
4828,23.6195,9_3,16.2855,1.9095,1.779,0.860346458,1753,EAF,5655,SA,26.5,,15.6,LB,2010,105,3639,10/09/2011,42,U,5186,1,03/02/2013
4769,23.287,8_35,16.8195,1.9,1.8085,0.665140813,1073,EAF,5465,A,24.6,,15.5,LB,2009,105,3575,28/07/2011,43,BrF,5106,0,09/09/2015
4774,23.2695,9_9,16.2795,1.943,1.793,0.94310218,2014,EAF,5631,SA,25.0,,15.7,LB,2010,105,3579,28/07/2011,43,BrM,5106,1,27/01/2013
4831,23.3155,9_19,16.9335,1.921,1.8185,0.605005263,1534,EAF,5658,FL,23.8,,15.0,G,2011,105,3640,11/09/2011,45,FL,5107,0,17/07/2015
4828,23.6195,9_3,16.2855,1.9095,1.779,0.860346458,1753,EAF,5655,SA,26.5,,15.6,LB,2010,105,3639,10/09/2011,45,SEEN1,5107,1,03/02/2013
4824,24.7035,8_32,17.253,1.892,1.807,1.010889333,1013,EAF,1868,A,26.1,,17.9,RB,2003,105,3639,10/09/2011,46,BrM,5108,1,02/09/2015
4732,23.087,9_5,16.622,1.8875,1.798,0.657769403,1924,EAF,5611,SA,25.4,,15.5,LB,2010,105,3521,03/07/2011,46,H,5108,0,15/08/2015
4720,23.606,9_26,17.271,1.8875,1.773,0.42527354,1705,EAF,5599,OFL,25.9,,17.3,G,2011,105,3520,03/07/2011,46,OFL,5108,1,08/06/2013
4827,23.965,9_7,16.5025,1.968,1.8,1.184828117,1970,EAF,5599,J,25.3,,16.1,G,2011,105,3639,10/09/2011,46,OFL,5108,1,08/06/2013
4672,23.494,8_39,17.328,1.9335,1.791,0.518638135,1162,EAF,1765,A,,,14.9,RB,2002,105,3520,03/07/2011,47,BrF,5109,0,25/02/2012
4677,25.7725,9_21,19.6985,1.929,1.8345,0.662094954,1595,EAF,5513,A,,,16.8,RB,2009,105,3520,03/07/2011,47,BrM,5109,1,31/08/2015
4676,23.4355,9_1,15.6845,1.8295,1.7775,1.107756994,1336,EAF,5525,A,25.3,,15.5,RB,2009,105,3521,03/07/2011,47,H,5109,0,21/08/2014
4722,22.594,9_27,16.366,1.938,1.7655,0.417339249,1726,EAF,5601,J,25.5,,15.6,G,2011,105,3521,03/07/2011,47,OFL,5109,1,26/07/2012
4712,23.512,9_1,17.3955,1.9245,1.7585,0.450738496,1338,EAF,5591,SA,26.0,,16.4,LB,2010,105,3530,02/07/2011,48,BrM,5110,1,26/04/2013
4675,24.95,8_27,19.375,1.9285,1.802,0.369533186,877,EAF,5450,A,24.7,,15.2,RB,2009,105,3521,03/07/2011,51,BrF,5112,0,24/01/2015
4735,23.525,9_34,18.0765,1.8135,1.7585,0.34357382,1860,EAF,5614,SA,26.1,,16.3,LB,2010,105,3521,03/07/2011,51,BrM,5112,1,30/01/2013
4674,23.3425,8_39,15.9925,1.9275,1.801,1.020762466,1163,EAF,5170,A,26.3,,16.8,,2007,105,3520,03/07/2011,53,BrM,5113,1,02/02/2013
4675,24.95,8_27,19.375,1.9285,1.802,0.369533186,877,EAF,5450,A,24.7,,15.2,RB,2009,105,3521,03/07/2011,53,SEEN1,5113,0,24/01/2015
4735,23.525,9_34,18.0765,1.8135,1.7585,0.34357382,1860,EAF,5614,SA,26.1,,16.3,LB,2010,105,3521,03/07/2011,53,SEEN1,5113,1,30/01/2013
4674,23.3425,8_39,15.9925,1.9275,1.801,1.020762466,1163,EAF,5170,A,26.3,,16.8,,2007,105,3520,03/07/2011,54,BrM,5114,1,02/02/2013
4789,23.3765,9_24,16.862,1.9145,1.8525,0.499698912,1665,EAF,5515,A,25.9,,,LB,2009,105,3615,01/09/2011,54,SEEN1,5114,1,11/05/2013
4701,22.9925,9_5,15.6955,1.8835,1.8495,1.077223833,1923,EAF,5543,SA,25.4,,15.6,LB,2010,105,3534,07/07/2011,55,SEEN1,5115,0,18/09/2015
4755,23.9235,9_20,17.647,1.9275,1.833,0.470306832,1578,EAF,5540,SA,25.9,,16.8,LB,2010,105,3542,09/07/2011,55,SEEN2,5115,1,09/04/2013
4793,23.6095,9_24,17.0795,1.928,1.816,0.515815602,1666,EAF,5540,SA,25.7,,16.8,LB,2010,105,3609,19/08/2011,55,SEEN2,5115,1,09/04/2013
4771,23.024,9_27,15.6235,1.994,1.827,0.844425214,1730,EAF,5628,CH,26.0,,17.6,G,2011,105,3573,02/08/2011,55,FL,5115,1,04/06/2013
4700,23.2735,8_37,16.2355,1.926,1.7895,0.892727929,1124,EAF,5240,A,26.2,,17.5,RB,2008,105,3534,07/07/2011,55,BrM,5115,1,14/12/2011
4788,23.912,9_15,17.786,1.942,1.829,0.548863484,1448,EAF,5610,SA,23.6,,13.8,LB,2010,105,3614,31/08/2011,55,H,5115,0,21/05/2013
4783,23.1195,9_25,16.3885,1.985,1.7955,0.583518637,1684,EAF,5640,SA,24.6,,14.1,LB,2010,105,3565,26/07/2011,57,SEEN1,5084,0,31/08/2015
4789,23.3765,9_24,16.862,1.9145,1.8525,0.499698912,1665,EAF,5515,A,25.9,,,LB,2009,105,3615,01/09/2011,57,SEEN1,5084,1,11/05/2013
4734,22.988,9_18,15.777,1.9035,1.8125,1.076585973,1512,EAF,5613,A,24.9,,15.1,RB,2009,105,3530,02/07/2011,58,BrF,5187,0,09/09/2015
4757,23.672,8_36,16.307,1.89,1.801,1.277443961,1101,EAF,3022,A,24.3,,15.0,,2004,105,3567,09/08/2011,59,BrF,5188,0,12/02/2014
4779,22.9305,9_22,16.3605,1.9995,1.797,0.537527994,1618,EAF,5636,SA,24.8,,14.5,LB,2010,105,3567,09/08/2011,59,H,5188,0,14/08/2012
4777,23.4295,9_19,16.6105,1.891,1.813,0.800325997,1533,EAF,5634,SA,24.7,,13.8,LB,2010,105,3580,11/08/2011,59,ABX,5188,0,14/09/2015
4776,23.596,9_20,16.659,1.928,1.803,0.686645524,1579,EAF,5633,SA,24.9,,14.4,LB,2010,105,3567,09/08/2011,59,ABX,5188,0,18/09/2015
4789,23.3765,9_24,16.862,1.9145,1.8525,0.499698912,1665,EAF,5515,A,25.9,,,LB,2009,105,3615,01/09/2011,60,SEEN1,5116,1,11/05/2013
4733,23.3995,9_8,16.9185,1.94,1.8085,0.665941484,1992,EAF,5612,SA,25.7,,15.8,LB,2010,105,3534,07/07/2011,63,SEEN1,5119,1,05/09/2015
4699,23.81,9_21,17.1585,1.9665,1.7905,0.840062598,1596,EAF,5509,SA,26.8,,16.6,LB,2010,105,3534,07/07/2011,63,SEEN1,5119,1,01/07/2013
4797,23.9465,7_32,16.702,1.943,1.792,0.624727261,209,EAF,1042,A,,,17.2,RB,1996,105,3617,30/08/2011,63,BrF,5119,0,30/06/2015
4766,23.7575,8_33,17.0135,1.932,1.8215,0.705203389,1036,EAF,1577,A,26.2,,17.0,RB,2000,105,3574,26/07/2011,63,BrM,5119,1,01/07/2013
4798,23.6015,7_26,16.576,1.92,1.82,0.535370327,103,EAF,5123,A,,,18.6,RB,2007,105,3617,30/08/2011,63,H,5119,0,07/09/2012
4798,23.5895,7_25,16.7735,1.948,1.799,0.504128338,82,EAF,5123,A,,,18.6,RB,2007,105,3617,30/08/2011,63,H,5119,0,07/09/2012
4765,23.041,8_29,16.461,1.941,1.807,0.682220112,925,EAF,5195,A,24.3,,14.3,RB,2008,105,3565,26/07/2011,67,BrF,5120,0,27/02/2015
4773,23.0605,9_26,15.5375,1.8885,1.744,0.803506377,1706,EAF,5630,OFL,23.4,,14.3,G,2011,105,3578,30/07/2011,69,OFL,5184,0,15/09/2015
4811,23.2685,7_39,16.0425,1.9195,1.8435,0.595583912,366,EAF,5224,A,23.3,,15.2,,2008,105,3631,04/09/2011,70,BrF,5122,0,05/09/2013
4694,23.6055,9_17,16.351,1.915,1.783,1.20367726,1488,EAF,5564,SA,23.8,,13.4,LB,2010,105,3531,06/07/2011,70,ABX,5122,0,25/02/2014
4701,22.9925,9_5,15.6955,1.8835,1.8495,1.077223833,1923,EAF,5543,SA,25.4,,15.6,LB,2010,105,3534,07/07/2011,71,H,5123,0,18/09/2015
4678,23.3805,8_33,15.408,1.902,1.795,1.428140285,1033,EAF,2986,A,25.3,,14.7,RB,2004,105,3522,01/07/2011,72,SEEN1,5124,0,26/06/2015
4679,23.103,8_30,16.1315,1.926,1.786,0.703422527,966,EAF,5334,A,26.9,,17.5,RB,2009,105,3522,01/07/2011,72,BrM,5124,1,28/09/2013
4816,23.783,8_38,16.398,1.9165,1.7995,1.291522737,1144,EAF,5334,A,26.1,,17.9,,2009,105,3631,04/09/2011,72,BrM,5124,1,28/09/2013
4730,23.3945,9_16,15.711,1.9105,1.834,1.266675275,1464,EAF,5609,A,24.3,,15.6,RB,2009,105,3522,01/07/2011,72,H,5124,0,08/05/2013
4879,23.537,9_17,16.96,1.9465,1.799,0.803024116,1493,EAF,5553,A,23.8,,14.7,LB,2010,105,3660,13/09/2011,74,BrF,5125,0,08/06/2013
4878,23.4705,9_11,16.9755,1.944,1.8075,0.75379332,1379,EAF,5575,SA,23.4,,,LB,2010,105,3660,13/09/2011,75,SEEN1,5126,0,12/09/2015
4880,23.161,9_21,16.0955,1.9435,1.8035,1.028522923,1598,EAF,5573,A,24.0,,15.7,LB,2009,105,3660,13/09/2011,75,H,5126,0,16/02/2012
4868,23.172,9_27,15.675,1.9435,1.8135,0.916799875,1732,EAF,5678,SA,23.9,,15.3,LB,2010,105,3660,13/09/2011,77,ABX,5127,0,15/02/2014
4877,23.367,9_26,16.985,1.919,1.8045,0.420053229,1708,EAF,5626,SA,25.6,,17.9,LB,2010,105,3660,13/09/2011,77,BrM,5127,1,06/09/2015
4747,23.1285,9_27,16.664,1.9485,1.803,0.494979698,1729,EAF,5626,SA,26.0,,16.9,LB,2010,105,3558,20/07/2011,77,BrM,5127,1,06/09/2015
4751,23.357,8_39,16.088,1.901,1.805,0.971332313,1165,EAF,4958,A,25.5,,16.4,RB,2006,105,3558,20/07/2011,77,BrF,5127,0,15/09/2015
4684,22.7,9_34,15.035,1.9395,1.8235,1.150492798,1858,EAF,1803,A,24.7,,14.7,RB,2002,105,3536,29/06/2011,79,BrF,5128,0,22/05/2013
4684,22.927,8_34,15.6625,1.944,1.7905,0.903490693,1055,EAF,1803,A,24.7,,14.7,RB,2002,105,3536,29/06/2011,79,BrF,5128,0,22/05/2013
4723,23.834,9_27,17.521,1.864,1.744,0.498224671,1727,EAF,5602,SA,26.2,,15.5,LB,2010,105,3536,29/06/2011,79,BrM,5128,1,30/08/2015
4903,23.4415,9_3,16.3335,1.8885,1.7345,0.757473153,1754,EAF,5586,SA,26.1,,15.9,LB,2010,105,3685,27/09/2011,79,SEEN1,5128,1,07/08/2014
4707,23.41,9_30,17.6235,1.8195,1.794,0.442654285,1769,EAF,5586,SA,26.3,,14.5,LB,2010,105,3536,29/06/2011,79,SEEN1,5128,1,07/08/2014
4905,23.647,9_12,16.3775,1.9715,1.8405,0.93956685,1399,EAF,5537,A,24.2,,15.8,RB,2009,105,3685,27/09/2011,81,BrF,5129,0,03/09/2015
4830,23.302,9_1,15.032,1.909,1.803,1.508891315,1340,EAF,5657,CH,22.7,,13.7,G,2011,105,3629,03/09/2011,83,FL,5131,0,15/09/2015
4914,23.86,8_40,16.442,1.935,1.7925,0.991112836,1209,EAF,5285,A,26.0,,17.7,RB,2008,105,3687,01/10/2011,85,BrM,5132,1,04/07/2015
4871,23.4185,9_21,15.938,1.895,1.8505,1.419285307,1597,EAF,5534,SA,24.2,,15.3,LB,2010,105,3664,12/09/2011,86,ABX,5133,0,27/07/2015
4874,23.1225,8_27,16.263,1.956,1.771,0.705820464,879,EAF,5283,A,24.7,,17.6,RB,2009,105,3664,12/09/2011,88,BrM,5135,1,10/09/2015
4710,23.358,9_18,18.1255,1.8895,1.7815,0.345374742,1511,EAF,5589,SA,24.5,,14.3,LB,2010,105,3527,28/06/2011,90,SEEN1,5136,0,07/09/2015
4698,23.74,8_35,16.166,1.965,1.787,1.340336277,1072,EAF,5242,A,24.5,,13.7,RB,2008,105,3532,05/07/2011,95,SEEN1,5139,0,07/09/2012
4764,23.2095,8_31,16.116,1.832,1.795,0.815330034,993,EAF,5242,A,,,15.7,RB,2008,105,3570,15/08/2011,95,SEEN1,5139,0,07/09/2012
4693,23.595,8_37,16.2875,1.908,1.7775,1.067734293,1123,EAF,5009,A,25.1,,13.7,RB,2006,105,3532,05/07/2011,95,SEEN1,5139,0,02/09/2015
4729,22.6565,9_23,15.71,1.9795,1.7895,0.680905076,1642,EAF,5608,SA,25.3,,15.3,LB,2010,105,3523,01/07/2011,95,BrF,5139,0,01/03/2014
4750,23.0465,9_10,16.5575,1.9495,1.822,0.626190795,1355,EAF,5608,SA,,,15.3,LB,2010,105,3561,22/07/2011,95,BrF,5139,0,01/03/2014
4900,24.9525,9_7,17.9575,1.9845,1.813,0.98292255,1971,EAF,5497,A,25.4,,15.1,RB,2009,105,3686,23/09/2011,98,SEEN1,5141,1,14/12/2011
4739,23.5685,9_9,15.973,1.891,1.7985,1.392476637,2013,EAF,5618,J,23.7,,13.3,G,2011,105,3531,06/07/2011,98,OFL,5141,0,08/09/2013
4690,23.672,8_33,15.798,1.8895,1.802,1.366698123,1034,EAF,1708,A,25.3,,14.3,RB,2001,105,3529,06/07/2011,98,BrM,5141,1,10/09/2015
4692,23.721,7_31,16.1075,1.9095,1.811,0.903678808,186,EAF,1438,A,23.9,,14.3,RB,1999,105,3531,06/07/2011,98,BrF,5141,0,18/01/2015
4744,23.795,9_16,17.6475,1.93,1.8295,0.507704484,1465,EAF,5623,OFL,24.3,,13.9,G,2011,105,3560,22/07/2011,99,ABX,5142,0,07/06/2013
4694,23.6055,9_17,16.351,1.915,1.783,1.20367726,1488,EAF,5564,SA,23.8,,13.4,LB,2010,105,3531,06/07/2011,100,SEEN1,5143,0,25/02/2014
4829,23.4665,9_6,16.5525,1.925,1.8075,0.791695692,1951,EAF,5656,CH,21.6,,12.5,G,2011,105,3643,06/09/2011,100,FL,5143,0,17/09/2011
4902,24.1415,9_2,16.642,1.893,1.8165,1.072375219,1559,EAF,5594,SA,26.1,,15.3,LB,2011,105,3686,23/09/2011,100,ABX,5143,1,23/09/2012
4715,23.7225,9_17,18.04,1.9395,1.8045,0.482036055,1489,EAF,5594,OFL,26.5,,14.0,G,2011,105,3531,06/07/2011,100,ABX,5143,1,23/09/2012
4727,23.206,9_17,16.826,1.939,1.8245,0.706042254,1491,EAF,5606,SA,26.3,,14.3,LB,2010,105,3531,06/07/2011,100,ABX,5143,1,31/08/2015
4900,24.9525,9_7,17.9575,1.9845,1.813,0.98292255,1971,EAF,5497,A,25.4,,15.1,RB,2009,105,3686,23/09/2011,100,BrM,5143,1,14/12/2011
4904,24.014,9_16,17.309,1.8795,1.8035,0.724370339,1468,EAF,5587,SA,25.0,,16.9,LB,2010,105,3688,24/09/2011,101,ABX,5144,1,17/08/2012
4708,23.6875,9_19,16.421,1.9355,1.819,1.043220812,1531,EAF,5587,SA,25.3,,16.0,LB,2010,105,3533,05/07/2011,101,ABX,5144,1,17/08/2012
4704,23.584,9_8,16.588,1.8755,1.7665,0.920029691,1991,EAF,5583,SA,25.0,,14.7,LB,2010,105,3529,06/07/2011,105,BrM,5145,1,31/08/2015
4892,23.491,9_26,16.4165,1.9305,1.7745,0.638658837,1709,EAF,5681,FL,,,14.0,G,2011,105,3668,16/09/2011,110,FL,5147,0,16/09/2011
4744,23.795,9_16,17.6475,1.93,1.8295,0.507704484,1465,EAF,5623,OFL,24.3,,13.9,G,2011,105,3560,22/07/2011,110,SEEN1,5147,0,07/06/2013
4719,23.2405,9_26,17.4525,1.8545,1.706,0.323750611,1704,EAF,5598,A,24.9,,15.7,RB,2009,105,3535,04/07/2011,110,H,5147,0,12/08/2015
4703,23.265,9_24,17.124,1.9195,1.8055,0.403728158,1660,EAF,5582,SA,26.5,,16.3,LB,2010,105,3535,04/07/2011,110,BrM,5147,1,19/01/2015
4886,23.1445,9_22,16.024,1.816,1.7305,0.80955216,1620,EAF,5582,SA,26.7,,17.3,LB,2010,105,3669,17/09/2011,110,BrM,5147,1,19/01/2015
4872,23.3845,8_29,17.576,1.902,1.7755,0.453690954,927,EAF,3645,A,24.7,,14.8,RB,2005,105,3664,12/09/2011,110,BrF,5147,0,07/07/2013
4678,23.3805,8_33,15.408,1.902,1.795,1.428140285,1033,EAF,2986,A,25.3,,14.7,RB,2004,105,3522,01/07/2011,111,SEEN1,5185,0,26/06/2015
4683,23.0545,8_40,15.999,1.9745,1.824,0.747795097,1207,EAF,1707,A,24.5,,14.7,RB,2001,105,3536,29/06/2011,112,SEEN1,5148,0,31/08/2015
4891,23.562,8_28,17.2665,1.952,1.7655,0.558267955,905,EAF,1731,A,26.0,,16.7,RB,2002,105,3681,18/09/2011,112,BrM,5148,1,25/07/2013
4760,23.4385,8_33,16.3975,1.9255,1.8275,0.824653165,1035,EAF,3698,A,24.5,,16.1,RB,2004,105,3570,15/08/2011,118,BrF,5151,0,01/09/2015
4698,23.74,8_35,16.166,1.965,1.787,1.340336277,1072,EAF,5242,A,24.5,,13.7,RB,2008,105,3532,05/07/2011,118,ABX,5151,0,07/09/2012
4764,23.2095,8_31,16.116,1.832,1.795,0.815330034,993,EAF,5242,A,,,15.7,RB,2008,105,3570,15/08/2011,118,ABX,5151,0,07/09/2012
4782,23.23,9_26,16.715,1.9465,1.775,0.450665952,1707,EAF,5639,J,26.7,,16.7,G,2011,105,3570,15/08/2011,118,OFL,5151,1,05/09/2015
