Objective,PlateID,BloodID,U_PlateID,CqGAPDH,CqTelomere,EffGAPDH,EffTelomere,RTL,ID,Whodunnit,BirdID,Ageclass,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,TerritoryID,Status,BreedGroupID,SexEstimate,MaxOfMaxOfSeenDate
1,15,2523,1_15,26.26433333,15.68833333,1.855666667,1.728666667,0.857130837,2349,EB,1160,A,24.5,24.7,15.0,,1996,22,685,11/07/1997,112,BrF,84,0,04/12/1999
1,36,2524,1_36,23.785,14.24566667,1.869333333,1.614,1.159186621,2500,EB,1047,SA,24.3,24.2,15.5,,1996,22,685,11/07/1997,112,SEEN1,84,1,20/11/1999
1,32,2492,1_32,24.10333333,15.36333333,1.890333333,1.585666667,0.584868223,2460,EB,1151,A,26.2,26.1,15.9,,1996,22,668,04/07/1997,115,SEEN1,85,1,16/08/1999
5,1,2527,5_1,23.83366667,13.10566667,1.962666667,1.822,1.225538683,3516,EB,1179,FL,26.1,26,16.3,,1997,22,685,11/07/1997,115,FL,85,1,21/09/1999
1,5,2528,1_5,26.643,15.503,2.237,1.706,11630.38154,2555,EB,1045,A,25.1,24.8,12.5,,1996,22,685,11/07/1997,115,SEEN1,85,1,08/07/2001
1,35,2528,1_35,26.98233333,17.093,2.009,1.706666667,1.261932902,2489,EB,1045,A,25.1,24.8,12.5,,1996,22,685,11/07/1997,115,SEEN1,85,1,08/07/2001
1,37,2586,1_37,24.818,14.82433333,1.883,1.649666667,1.063472417,2516,EB,1217,SA,26.4,25.6,15.4,,1996,22,713,25/07/1997,116,ABX,3317,1,16/07/1998
7,39,2585,7_39,23.471,16.14,1.925,1.8,0.63640749,721,EAF,776,A,26.7,26.5,17.5,,1994,22,710,24/07/1997,116,BrM,3317,1,21/08/1999
8,5,2584,8_5,23.7515,17.0225,1.913,1.8225,0.859467546,1554,EAF,525,A,26.4,26.4,17.6,,1993,22,710,24/07/1997,116,SEEN1,3317,1,13/09/1999
1,8,2556,1_8,23.52133333,12.55833333,1.902666667,1.734333333,1.489654726,2568,EB,1198,A,26.3,25.9,16.2,,1996,22,694,15/07/1997,117,BrM,86,1,12/08/2000
1,36,2551,1_36,24.11233333,13.484,1.853,1.634666667,2.191436372,2506,EB,1191,A,25.4,25.1,15.9,,1996,22,691,14/07/1997,118,BrM,87,1,07/07/2001
1,39,2551,1_39,23.05933333,12.81033333,1.938666667,1.698333333,1.033947099,2535,EB,1191,A,25.4,25.1,15.9,,1996,22,691,14/07/1997,118,BrM,87,1,07/07/2001
1,34,2549,1_34,24.59366667,15.245,1.95,1.652,0.680741824,2481,EB,1193,A,25.4,25.3,15.8,,1996,22,691,14/07/1997,118,SEEN1,87,0,23/08/2007
1,40,2549,1_40,26.82033333,16.159,2.026666667,1.698333333,1.175145728,2547,EB,1193,A,25.4,25.3,15.8,,1996,22,691,14/07/1997,118,SEEN1,87,0,23/08/2007
8,21,2476,8_21,26.7605,17.8165,1.9295,1.8305,2.937911218,1114,EAF,1240,SA,24.6,24.4,13.7,,1996,22,749,18/08/1997,120,BrF,2307,0,18/08/1997
1,8,2554,1_8,24.337,13.65466667,1.955666667,1.700333333,1.342647281,2567,EB,1189,A,25.1,25.3,15.8,,1996,22,695,15/07/1997,121,BrM,89,1,26/12/1997
1,8,2557,1_8,23.33466667,12.18533333,1.936,1.709333333,1.533533249,2569,EB,1199,A,26.1,25.6,16.5,,1996,22,694,15/07/1997,125,SEEN1,91,1,26/01/2008
1,12,2420,1_12,24.622,14.65266667,1.929333333,1.699666667,1.133490225,2343,EB,477,A,25.0,25.1,15.3,,,22,720,27/07/1997,126,BrM,92,1,21/02/1998
8,9,2545,8_9,23.6015,15.1015,1.8835,1.7655,2.227292197,1638,EAF,1181,FL,26.7,26.6,14.9,,1997,22,693,14/07/1997,132,FL,96,1,15/03/1998
5,1,2545,5_1,22.559,11.10266667,1.924333333,1.745666667,1.667539472,3517,EB,1181,FL,26.7,26.6,14.9,,1997,22,693,14/07/1997,132,FL,96,1,15/03/1998
1,36,2540,1_36,25.15766667,15.10866667,1.851666667,1.618666667,1.837273931,2503,EB,941,A,26.5,26,17.3,,1994,22,690,13/07/1997,135,BrM,98,1,23/03/1998
8,14,2430,8_14,24.0795,16.675,1.9195,1.8345,1.327236728,970,EAF,1208,CH,23.6,23.5,14.6,,1997,22,726,01/08/1997,137,FL,99,0,01/08/1997
1,5,2529,1_5,23.394,12.56,1.905333333,1.697666667,4556.00505,2556,EB,1168,SA,25.3,25.3,15.5,,1996,22,688,12/07/1997,141,ABX,102,1,08/07/2001
1,35,2529,1_35,24.198,14.30366667,1.894,1.723,0.900932396,2490,EB,1168,SA,25.3,25.3,15.5,,1996,22,688,12/07/1997,141,ABX,102,1,08/07/2001
1,35,2531,1_35,24.21466667,14.031,1.873333333,1.711666667,1.061092535,2491,EB,677,A,24.6,24.9,15.2,,1993,22,688,12/07/1997,141,BrF,102,0,08/07/2001
1,5,2531,1_5,23.62333333,13.21033333,1.885,1.728333333,5103.021129,2557,EB,677,A,24.6,24.9,15.2,,1993,22,688,12/07/1997,141,BrF,102,0,08/07/2001
1,29,2543,1_29,31.68533333,22.77133333,1.866666667,1.687666667,1.485986836,2439,EB,208,A,26.0,25.9,16.3,,1988,22,690,13/07/1997,144,BrM,103,1,05/03/1998
1,32,2492,1_32,24.10333333,15.36333333,1.890333333,1.585666667,0.584868223,2460,EB,1151,A,26.2,26.1,15.9,,1996,22,668,04/07/1997,155,SEEN1,105,1,16/08/1999
1,32,2587,1_32,24.49266667,13.54566667,1.87,1.634666667,1.939789961,2461,EB,1218,A,24.1,24,14.3,,1996,22,713,25/07/1997,159,AB,107,0,21/09/2013
1,36,2539,1_36,24.74666667,15.80033333,1.842,1.585666667,0.994216777,2502,EB,1169,A,24.7,25.1,16.8,,1997,22,690,13/07/1997,162,BrM,109,1,13/07/1997
7,38,2455,7_38,23.2325,15.5115,1.923,1.838,1.072176746,700,EAF,1043,A,24.8,,15.0,,1995,22,737,09/08/1997,165,BrF,111,0,15/02/2010
1,37,2454,1_37,24.27466667,13.651,1.858333333,1.663333333,1.407564381,2514,EB,559,A,26.2,26.6,15.8,,1993,22,737,09/08/1997,165,BrM,111,1,05/07/1998
1,36,2548,1_36,25.11033333,15.69566667,1.863666667,1.638333333,1.366160183,2505,EB,1177,A,24.1,24.3,15.0,,1996,22,692,14/07/1997,166,BrF,112,0,11/07/2001
7,37,2569,7_37,22.135,15.85,1.8115,1.7365,0.461494984,682,EAF,1185,A,26.3,26.6,15.5,,1996,22,704,22/07/1997,166,SEEN1,112,1,29/08/1999
1,38,2482,1_38,28.72566667,18.21166667,2.188,1.666333333,4.110652747,2525,EB,942,A,23.6,23.8,14.2,,1994,22,751,21/08/1997,167,BrF,113,0,27/01/1998
1,8,2553,1_8,24.49166667,14.03233333,2.131,1.687666667,1.20270486,2566,EB,1183,A,25.8,25.9,17.0,,1996,22,695,15/07/1997,167,BrM,113,1,15/07/1997
1,10,2571,1_10,23.54233333,12.782,1.878,1.672,1.432653723,2329,EB,1194,SA,25.6,25.5,15.8,,1996,22,704,22/07/1997,168,ABX,114,1,04/07/1998
8,7,2570,8_7,23.7695,17.3505,1.991,1.832,0.616064104,1597,EAF,605,A,26.4,26.1,16.0,,1993,22,704,22/07/1997,168,BrM,114,1,30/08/1998
7,37,2569,7_37,22.135,15.85,1.8115,1.7365,0.461494984,682,EAF,1185,A,26.3,26.6,15.5,,1996,22,704,22/07/1997,168,SEEN1,114,1,29/08/1999
1,32,2492,1_32,24.10333333,15.36333333,1.890333333,1.585666667,0.584868223,2460,EB,1151,A,26.2,26.1,15.9,,1996,22,668,04/07/1997,168,SEEN1,114,1,16/08/1999
7,45,2508,7_45,26.02,19.3775,1.9425,1.8185,0.56333636,827,EAF,1154,A,25.8,26,,,1996,22,680,08/07/1997,169,BrM,115,1,02/08/1999
7,42,2408,7_42,22.94,14.639,2.021,1.8665,1.047260322,768,EAF,1042,A,25.3,25.4,,,1996,22,715,26/07/1997,171,SEEN1,116,0,30/06/2015
1,34,2459,1_34,24.08533333,16.61133333,1.892,1.568666667,0.265422786,2479,EB,1042,A,25.3,25.2,14.6,,1996,22,674,06/07/1997,171,SEEN1,116,0,30/06/2015
8,10,2459,8_10,23.111,15.592,1.961,1.8565,1.081115779,886,EAF,1042,A,25.3,25.2,14.6,,1996,22,674,06/07/1997,171,SEEN1,116,0,30/06/2015
5,1,2596,5_1,23.24933333,12.924,1.917,1.789666667,0.921141399,3519,EB,1248,FL,26.8,26.8,15.2,,1998,23,767,15/01/1998,1,FL,118,1,16/03/1998
5,1,2499,5_1,23.314,12.69666667,1.942666667,1.823,1.092448856,3515,EB,1222,FL,24.8,25,13.7,,1997,23,759,28/12/1997,2,FL,119,0,19/08/2004
1,15,2628,1_15,23.76466667,12.09666667,1.959,1.743,1.240310835,2353,EB,868,A,25.8,25.8,16.4,,1995,23,787,17/02/1998,16,BrM,127,1,23/08/1998
1,39,2593,1_39,24.031,13.205,1.864,1.684333333,1.657227213,2538,EB,1247,A,24.0,23.7,14.0,,1996,23,767,15/01/1998,23,BrF,130,0,18/12/2004
1,16,2652,1_16,23.85433333,13.76533333,1.868,1.691,1.872608973,2365,EB,220,A,26.0,25.9,15.0,,1988,23,807,23/03/1998,26,BrM,132,1,04/07/2001
1,40,2652,1_40,24.05433333,13.68133333,1.873666667,1.687333333,0.687681208,2549,EB,220,A,26.0,25.9,15.0,,1988,23,807,23/03/1998,26,BrM,132,1,04/07/2001
7,37,2600,7_37,23.4485,16.2215,1.896,1.8115,0.808077668,683,EAF,1031,SA,26.4,26.2,16.4,,1996,23,771,18/01/1998,26,SEEN1,132,1,09/03/2010
1,39,2591,1_39,24.09133333,14.09166667,1.964666667,1.682333333,0.999749094,2536,EB,1221,SA,26.4,26.3,15.7,,1997,23,765,03/01/1998,30,ABX,134,1,05/01/2004
7,39,2616,7_39,23.914,15.8815,1.902,1.824,1.000309201,722,EAF,1286,J,25.0,24.9,14.0,,1997,23,779,05/02/1998,32,FL,2314,1,20/08/1999
1,15,2626,1_15,23.60566667,11.106,1.791666667,1.618666667,1.769546601,2352,EB,1045,A,23.3,25.1,15.8,,1996,23,783,12/02/1998,33,ABX,2315,1,08/07/2001
5,1,2590,5_1,23.273,12.44733333,1.91,1.788,1.23127732,3518,EB,1229,CH,25.4,25.3,15.5,,1998,23,765,03/01/1998,40,FL,136,1,24/03/1998
1,16,2653,1_16,23.875,13.38366667,1.869666667,1.658333333,2.187945127,2366,EB,1029,A,26.8,26.6,16.1,,1996,23,806,22/03/1998,43,BrM,2318,1,31/08/2010
1,38,2610,1_38,24.13466667,13.63,1.864,1.665333333,1.469164102,2526,EB,1051,A,,,14.3,,1996,23,775,28/01/1998,56,BrF,2324,0,12/03/1998
1,39,2592,1_39,24.10833333,13.69533333,1.948666667,1.700333333,1.289490272,2537,EB,1273,A,23.7,23.7,14.5,,1996,23,766,10/01/1998,59,SEEN1,143,1,13/01/1998
8,9,2592,8_9,23.5185,16.5855,1.908,1.7815,0.9071348,1640,EAF,1273,A,23.7,23.7,14.5,,1996,23,766,10/01/1998,59,SEEN1,143,1,13/01/1998
8,6,2599,8_6,23.3845,15.743,1.8855,1.8455,1.210674111,1576,EAF,1275,FL,24.6,24.3,13.8,,1998,23,770,17/01/1998,59,FL,143,0,22/07/2005
1,16,2649,1_16,23.925,13.41366667,1.878,1.697,2.365089165,2364,EB,467,A,26.7,26.5,15.8,,1992,23,803,19/03/1998,67,BrM,146,1,07/12/1999
1,40,2649,1_40,24.14666667,12.97633333,1.881333333,1.704333333,1.06609736,2548,EB,467,A,26.7,26.5,15.8,,1992,23,803,19/03/1998,67,BrM,146,1,07/12/1999
8,7,2650,8_7,23.587,15.6405,1.942,1.8135,1.525182816,1598,EAF,1306,OFL,22.5,22.6,13.6,,1998,23,804,20/03/1998,67,FL,146,1,22/08/1999
5,3,2650,5_3,22.60333333,12.164,1.940333333,1.807,1.02430052,3609,EB,1306,OFL,22.5,22.6,13.6,,1998,23,804,20/03/1998,67,FL,146,1,22/08/1999
5,17,2627,5_17,22.88333333,11.42733333,1.966666667,1.804666667,2.060032832,3583,EB,1278,FL,25.5,25.5,13.2,,1998,23,783,12/02/1998,71,FL,148,0,31/12/1999
1,15,2637,1_15,24.16066667,11.70333333,1.876333333,1.707666667,1.992883434,2354,EB,522,A,24.2,23.9,13.5,,1993,23,792,03/03/1998,86,BrF,155,0,02/12/1999
7,37,2600,7_37,23.4485,16.2215,1.896,1.8115,0.808077668,683,EAF,1031,SA,26.4,26.2,16.4,,1996,23,771,18/01/1998,89,SEEN1,158,1,09/03/2010
8,18,2502,8_18,23.771,15.8365,1.934,1.831,1.548808339,1054,EAF,1262,FL,26.0,25.8,13.9,,1997,23,769,16/01/1998,89,FL,158,1,18/01/1999
1,15,2626,1_15,23.60566667,11.106,1.791666667,1.618666667,1.769546601,2352,EB,1045,A,23.3,25.1,15.8,,1996,23,783,12/02/1998,89,SEEN2,158,1,08/07/2001
1,16,2646,1_16,24.169,13.325,1.864333333,1.684333333,2.84376399,2362,EB,1303,A,26.0,25.9,13.6,,1996,23,798,11/03/1998,101,U,162,1,11/03/1998
5,3,2633,5_3,23.113,12.15166667,1.964333333,1.810333333,1.459726175,3604,EB,1295,CH,,, 6.9,,1997,23,788,18/02/1998,101,FL,162,1,25/02/1998
6,30,2619,6_30,22.9085,12.2255,1.911,1.724,1.053376227,258,EAF,1288,CH,23.7,23.5,14.4,,1998,23,781,08/02/1998,102,FL,163,0,10/03/1998
1,15,2623,1_15,23.90966667,13.09933333,1.892333333,1.727666667,0.806960502,2350,EB,64,A,24.5,24.4,14.1,,1987,23,784,12/02/1998,103,BrF,164,0,12/02/1998
1,15,2624,1_15,23.94866667,12.14966667,1.913333333,1.702333333,1.33815732,2351,EB,528,A,25.0,24.7,14.1,,1993,23,784,12/02/1998,103,H,164,0,24/03/1998
8,1,2643,8_1,23.7765,16.2255,1.876,1.8015,1.005954386,862,EAF,1301,A,26.3,26.2,14.6,,1996,23,795,08/03/1998,104,SEEN1,165,1,24/03/1998
1,15,2643,1_15,24.36333333,12.77966667,1.894666667,1.719,1.274954443,2355,EB,1301,A,26.3,26.2,14.6,,1996,23,795,08/03/1998,104,SEEN1,165,1,24/03/1998
8,8,2644,8_8,24.0845,16.859,1.961,1.8325,0.824949566,1615,EAF,1302,OFL,26.9,26.8,13.2,,1998,23,796,10/03/1998,104,OFL,165,1,10/03/1998
5,3,2644,5_3,23.93566667,13.63433333,1.941,1.825666667,1.020182088,3607,EB,1302,OFL,26.9,26.8,13.2,,1998,23,796,10/03/1998,104,OFL,165,1,10/03/1998
8,15,2635,8_15,23.3915,16.7825,1.8885,1.798,1.057908203,993,EAF,1296,OFL,25.6,25.6,12.0,,1998,23,791,02/03/1998,105,OFL,166,1,02/03/1998
8,19,2635,8_19,22.9185,15.2825,1.9765,1.7895,0.983421505,1076,EAF,1296,OFL,25.6,25.6,12.0,,1998,23,791,02/03/1998,105,OFL,166,1,02/03/1998
5,3,2635,5_3,22.298,11.79266667,1.96,1.830666667,1.043311054,3605,EB,1296,OFL,25.6,25.6,12.0,,1998,23,791,02/03/1998,105,OFL,166,1,02/03/1998
5,3,2630,5_3,22.80833333,13.03266667,1.963666667,1.81,0.704488209,3603,EB,1292,OFL,26.1,26.1,15.0,,1998,23,784,12/02/1998,106,OFL,167,1,12/03/1998
5,18,2602,5_18,23.06466667,12.14533333,1.906,1.847,0.994250254,3596,EB,1268,CH,,,,,1998,23,773,24/01/1998,115,CH,169,1,01/08/2003
1,16,2647,1_16,24.55466667,13.975,1.901,1.703333333,2.622864384,2363,EB,1304,SA,25.3,24.9,14.9,,1997,23,801,13/03/1998,141,SEEN1,177,0,24/08/1999
1,16,2645,1_16,24.31133333,13.28333333,1.898,1.683666667,3.134282517,2361,EB,1028,A,25.8,26,16.1,,1995,23,796,10/03/1998,155,BrM,179,1,20/11/1999
5,3,2642,5_3,24.86133333,15.741,1.924333333,1.826333333,0.518199038,3606,EB,1300,OFL,24.2,24.1,12.5,,1998,23,795,08/03/1998,159,OFL,180,0,27/03/1998
1,39,2608,1_39,24.463,13.15233333,2.072666667,1.722,2.10954905,2540,EB,1276,A,26.2,25.8,15.2,,1996,23,775,28/01/1998,165,SEEN1,183,1,15/01/2007
5,3,2648,5_3,23.106,12.64933333,1.959333333,1.821666667,1.074159594,3608,EB,1305,OFL,24.0,23.6,12.9,,1998,23,802,18/03/1998,166,OFL,184,0,12/02/2009
5,18,2604,5_18,22.56033333,11.50466667,1.917666667,1.829,1.070017951,3597,EB,1270,FL,23.9,23.6,13.1,,1998,23,774,25/01/1998,168,FL,185,0,13/07/1998
5,5,2742,5_5,24.83333333,12.391,1.919,1.810666667,2.560949585,3629,EB,1366,CH,23.8,24.1,14.6,,1998,25,869,07/09/1998,1,XF,187,0,02/07/2001
7,37,2765,7_37,23.7755,15.7005,1.935,1.834,1.361609016,684,EAF,1407,CH,21.0,,13.2,,1998,25,880,20/09/1998,2,XF,188,1,20/09/1998
5,6,2765,5_6,22.90433333,12.67566667,1.963333333,1.791333333,0.816836132,3638,EB,1407,CH,21.0,,13.2,,1998,25,880,20/09/1998,2,XF,188,1,20/09/1998
8,8,2716,8_8,23.462,17.7245,1.923,1.845,0.321344375,1616,EAF,1392,A,24.1,24,13.5,,1997,25,860,23/08/1998,4,BrF,190,0,08/08/1999
1,31,2718,1_31,23.848,13.14766667,1.865666667,1.667666667,1.346723946,2448,EB,504,A,23.7,24,15.6,,1993,25,859,23/08/1998,5,BrF,191,0,12/09/1999
1,29,2659,1_29,24.007,14.46033333,2.049,1.646666667,0.776477473,2442,EB,44,A,26.5,26.7,16.4,,1986,25,815,04/07/1998,5,BrM,191,1,16/09/1998
6,30,2668,6_30,22.955,11.399,1.8815,1.734,1.720666544,260,EAF,1348,CH,21.0,20.5,12.8,,1998,25,820,25/07/1998,8,XF,193,1,22/12/2003
5,3,2668,5_3,23.13333333,12.00933333,1.950666667,1.798,1.602555824,3611,EB,1348,CH,21.0,20.5,12.8,,1998,25,820,25/07/1998,8,XF,193,1,22/12/2003
5,4,2717,5_4,23.32133333,13.949,1.916333333,1.805666667,0.560053625,3622,EB,1391,,26.0,26,15.1,,1998,25,859,23/08/1998,8,H,193,1,15/07/1999
6,13,2731,6_13,23.70366667,14.34166667,1.891,1.770666667,0.828550327,28,EAF,1363,CH,23.9,23.4,12.7,,1998,25,865,30/08/1998,12,XF,195,1,13/09/1998
5,5,2731,5_5,22.94566667,12.194,1.958333333,1.783333333,0.847553551,3625,EB,1363,CH,23.9,23.4,12.7,,1998,25,865,30/08/1998,12,XF,195,1,13/09/1998
8,19,2661,8_19,23.2385,16.094,1.9315,1.7955,0.754828719,1077,EAF,859,A,24.2,24.2,,,1994,25,816,18/07/1998,15,BrF,198,0,19/08/1999
1,20,2703,1_20,23.70733333,13.674,1.889,1.671666667,1.254125148,2385,EB,868,A,25.5,25.3,15.4,,1995,25,853,18/08/1998,16,BrM,199,1,23/08/1998
7,36,2712,7_36,24.174,16.7165,1.8955,1.861,0.954398785,662,EAF,1387,CH,24.4,24.2,15.6,,1998,25,858,22/08/1998,16,XF,199,0,03/07/2001
5,4,2712,5_4,23.01966667,12.57166667,1.928,1.801666667,1.043011261,3619,EB,1387,CH,24.4,24.2,15.6,,1998,25,858,22/08/1998,16,XF,199,0,03/07/2001
5,5,2751,5_5,23.02366667,11.45633333,1.923333333,1.786333333,1.365286679,3632,EB,1408,CH,25.4,24.5,15.5,,1998,25,873,09/09/1998,20,XF,200,0,26/07/1999
5,6,2756,5_6,22.98233333,12.688,1.965333333,1.794333333,0.854115975,3635,EB,1410,J,23.5,23.7,13.9,,1998,25,874,10/09/1998,25,OFL,204,0,25/08/1999
5,6,2764,5_6,22.65,11.71466667,1.953333333,1.808333333,1.207434527,3637,EB,1406,CH,22.4,,13.6,,1998,25,880,20/09/1998,28,XF,207,0,20/09/1998
6,29,2694,6_29,23.4395,13.2115,1.9825,1.7275,0.894409592,236,EAF,1384,CH,20.1,20.3,14.0,,1998,25,848,12/08/1998,30,FL,208,0,10/08/2009
5,3,2694,5_3,23.64966667,12.27633333,1.925666667,1.768333333,1.913994057,3612,EB,1384,CH,20.1,20.3,14.0,,1998,25,848,12/08/1998,30,FL,208,0,10/08/2009
5,6,2767,5_6,23.121,12.80966667,1.922666667,1.789666667,0.865504411,3640,EB,1412,J,27.2,26.8,15.9,,1998,25,880,20/09/1998,31,SEEN1,2387,1,02/08/2010
1,20,2704,1_20,24.119,14.51133333,1.894666667,1.696333333,1.075793776,2386,EB,1231,SA,23.8,23.9,15.5,,1997,25,854,18/08/1998,31,SEEN2,2387,0,18/08/1998
5,6,2768,5_6,22.523,11.71866667,1.935666667,1.808333333,1.107131436,3641,EB,1286,J,25.9,25.6,15.6,,1997,25,880,20/09/1998,32,OFL,209,1,20/08/1999
6,10,2701,6_10,23.382,14.64233333,1.947666667,1.761666667,0.811119882,4,EAF,1359,CH,27.1,27.1,17.2,,1998,25,851,16/08/1998,35,FL,2388,1,05/09/2013
5,18,2701,5_18,22.48766667,11.478,1.934666667,1.83,1.040012004,3599,EB,1359,CH,27.1,27.1,17.2,,1998,25,851,16/08/1998,35,FL,2388,1,05/09/2013
5,6,2772,5_6,22.70966667,11.88266667,1.946333333,1.801333333,1.136743811,3643,EB,1415,FL,25.2,25.1,,,1998,25,882,26/09/1998,38,FL,212,0,25/01/2013
8,14,2705,8_14,23.0975,15.951,1.9125,1.859,1.102788697,971,EAF,1152,SA,24.8,24.6,14.6,,1997,25,855,18/08/1998,42,H,214,0,27/07/2002
1,38,2763,1_38,23.83966667,13.38166667,1.866666667,1.657333333,1.366165375,2528,EB,1404,A,26.9,26.9,14.2,,1997,25,878,16/09/1998,45,ABX,216,0,02/07/1999
6,10,2700,6_10,23.35333333,14.90266667,1.950666667,1.727,0.669304201,3,EAF,1385,CH,24.7,24.5,14.5,,1998,25,850,16/08/1998,47,FL,217,0,30/07/2000
5,4,2700,5_4,23.03633333,12.43933333,1.954,1.797333333,1.148865735,3616,EB,1385,CH,24.7,24.5,14.5,,1998,25,850,16/08/1998,47,FL,217,0,30/07/2000
1,39,2672,1_39,24.45733333,13.854,1.894333333,1.697666667,1.539167834,2541,EB,1213,SA,24.5,24.8,15.8,,1997,25,821,26/07/1998,48,ABX,218,1,22/12/2004
6,29,2672,6_29,22.9115,13.226,1.886,1.7255,0.628090257,235,EAF,1213,SA,24.5,24.8,15.8,,1997,25,821,26/07/1998,48,ABX,218,1,22/12/2004
1,20,2702,1_20,23.76033333,13.68233333,1.867,1.683333333,1.329184719,2384,EB,1386,A,24.0,23.8,13.8,,1997,25,852,17/08/1998,49,H,219,0,09/07/2001
1,20,2695,1_20,23.62933333,13.898,1.91,1.705666667,1.086744983,2383,EB,1274,A,26.2,25.9,15.9,,1996,25,848,12/08/1998,49,BrM,219,1,14/09/1999
6,10,2699,6_10,23.39133333,14.94433333,1.923666667,1.729333333,0.686473639,2,EAF,1388,CH,23.7,23.8,16.9,,1998,25,850,16/08/1998,49,FL,219,0,20/12/2004
5,4,2699,5_4,22.87633333,12.72633333,1.962333333,1.798333333,0.873276093,3615,EB,1388,CH,23.7,23.8,16.9,,1998,25,850,16/08/1998,49,FL,219,0,20/12/2004
7,36,2709,7_36,24.59,17.2995,1.858,1.8215,0.87203477,661,EAF,1390,CH,,, 8.0,,1998,25,856,19/08/1998,53,XF,221,0,12/08/2003
6,13,2697,6_13,24.196,14.61666667,1.895333333,1.787333333,0.963313572,26,EAF,1390,CH,,14, 2.7,,1998,25,849,14/08/1998,53,XF,221,0,12/08/2003
5,4,2697,5_4,23.54866667,12.97266667,1.927,1.794333333,1.169308718,3614,EB,1390,CH,,14, 2.7,,1998,25,849,14/08/1998,53,XF,221,0,12/08/2003
5,4,2709,5_4,23.19033333,12.63166667,1.938,1.803,1.129648213,3618,EB,1390,CH,,, 8.0,,1998,25,856,19/08/1998,53,XF,221,0,12/08/2003
6,10,2708,6_10,23.56766667,14.583,1.979,1.735666667,0.908865215,5,EAF,1389,CH,,, 7.7,,1998,25,856,19/08/1998,53,XF,221,0,19/08/1998
5,4,2708,5_4,23.481,13.114,1.936,1.809666667,1.025431728,3617,EB,1389,CH,,, 7.7,,1998,25,856,19/08/1998,53,XF,221,0,19/08/1998
1,34,2663,1_34,23.69866667,12.77366667,1.902333333,1.651666667,1.359115741,2482,EB,1369,A,24.4,24.3,15.6,,1997,25,819,23/07/1998,55,H,223,0,20/12/2004
6,13,2759,6_13,24.123,12.985,1.888666667,1.766333333,2.342987978,31,EAF,1411,CH,,, 4.4,,1998,25,875,12/09/1998,60,XF,226,0,20/09/1998
5,6,2759,5_6,23.258,11.858,1.920333333,1.794666667,1.646304954,3636,EB,1411,CH,,, 4.4,,1998,25,875,12/09/1998,60,XF,226,0,20/09/1998
5,6,2766,5_6,22.75466667,11.70533333,1.938,1.783333333,1.295807962,3639,EB,1411,CH,23.7,,14.4,,1998,25,880,20/09/1998,60,XF,226,0,20/09/1998
5,5,2743,5_5,22.60733333,11.05833333,1.93,1.789,1.310240053,3630,EB,1364,CH,20.4,19.4,13.8,,1998,25,866,31/08/1998,62,XF,228,0,23/07/1999
6,13,2741,6_13,23.21766667,13.46466667,1.907,1.786333333,1.003882192,30,EAF,1361,CH,22.9,22.8,14.1,,1998,25,865,30/08/1998,65,XF,231,0,15/03/2010
6,12,2713,6_12,23.917,13.95133333,1.919,1.758666667,1.38760001,18,EAF,1361,CH,,, 3.5,,1998,25,858,22/08/1998,65,XF,231,0,15/03/2010
5,4,2713,5_4,23.59933333,12.19733333,1.934,1.768666667,1.912690256,3620,EB,1361,CH,,, 3.5,,1998,25,858,22/08/1998,65,XF,231,0,15/03/2010
5,5,2741,5_5,23.03966667,11.89433333,1.922666667,1.806666667,1.068938228,3628,EB,1361,CH,22.9,22.8,14.1,,1998,25,865,30/08/1998,65,XF,231,0,15/03/2010
6,13,2714,6_13,23.626,13.02666667,1.933333333,1.781,1.682541123,27,EAF,1365,CH,,, 3.1,,1998,25,858,22/08/1998,76,XF,237,0,31/08/1998
5,4,2714,5_4,23.30133333,11.96533333,1.927333333,1.797666667,1.792202248,3621,EB,1365,CH,,, 3.1,,1998,25,858,22/08/1998,76,XF,237,0,31/08/1998
6,30,2655,6_30,22.691,13.129,1.8925,1.7155,0.563360445,259,EAF,1227,J,25.0,24.9,12.4,,1997,25,813,23/06/1998,77,AB,238,0,22/09/1999
5,3,2655,5_3,22.505,12.34566667,1.967333333,1.806333333,0.864028008,3610,EB,1227,J,25.0,24.9,12.4,,1997,25,813,23/06/1998,77,AB,238,0,22/09/1999
1,16,2658,1_16,23.94233333,14.459,1.874333333,1.704,1.388861236,2367,EB,1158,A,24.4,24.3,13.4,,1996,25,813,23/06/1998,77,H,238,0,20/08/2002
8,10,2690,8_10,23.935,15.9865,1.929,1.8195,1.457447529,887,EAF,1358,SA,27.3,27.1,17.0,,1998,25,846,09/08/1998,77,H,238,1,11/12/2005
5,18,2656,5_18,22.30866667,11.258,1.926,1.819666667,1.055280549,3598,EB,1346,J,24.6,24.5,13.3,,1998,25,813,23/06/1998,77,OFL,238,0,10/12/2005
4,42,2656,4_42,23.74766667,12.59733333,1.877666667,1.732666667,0.871975316,3454,EB,1346,J,24.6,24.5,13.3,,1998,25,813,23/06/1998,77,OFL,238,0,10/12/2005
6,12,2720,6_12,23.45066667,13.85766667,1.908,1.748,1.078231996,19,EAF,1394,CH,,,,,1998,25,862,25/08/1998,83,FL,242,1,01/03/2010
