"BloodID","TL","BTN","Whodunnit","Objective","PlateID"
"2591",7476.574641,"210","EB",NA,NA
"2905",7517.437937,"1865","EB",NA,NA
"3394",7518.397343,"2384","EB",NA,NA
"3203",7533.914419,"2212","EB",NA,NA
"3191",7560.675365,"2200","EB",NA,NA
"2843",7578.787366,"1802","EB",NA,NA
"2658",7646.45912,"305","EB",NA,NA
"2658",7646.45912,"305","EB",NA,NA
"2676",7662.532776,"323","EB",NA,NA
"2414",7715.181806,"109","EB",NA,NA
"3167",7722.301059,"2176","EB",NA,NA
"3167",7722.301059,"2176","EB",NA,NA
"2194",7764.839059,"146","EB",NA,NA
"3189",7773.140915,"2198","EB",NA,NA
"3189",7773.140915,"2198","EB",NA,NA
"403",7829.947921,"1414","EB",NA,NA
"3753",7842.146275,"2444","EB",NA,NA
"2890",7855.252595,"1850","EB",NA,NA
"4291",7882.253856,"3269","EB",NA,NA
"588",7888.269298,"1608","EB",NA,NA
"804",7937.782962,"581","EB",NA,NA
"2470",7955.657028,"16","EB",NA,NA
"2849",7988.407705,"1808","EB",NA,NA
"1050",8002.78181,"901","EB",NA,NA
"2714",8016.274088,"361","EB",NA,NA
"2714",8016.274088,"361","EB",NA,NA
"2654",8017.14931,"301","EB",NA,NA
"3204",8017.511628,"2213","EB",NA,NA
"4127",8052.364801,"3229","EB",NA,NA
"4056",8052.829714,"3151","EB",NA,NA
"2842",8058.906881,"1801","EB",NA,NA
"2481",8088.013582,"17","EB",NA,NA
"1097",8090.675798,"947","EB",NA,NA
"3293",8096.700546,"2302","EB",NA,NA
"3872",8116.910136,"2739","EB",NA,NA
"997",8135.687644,"848","EB",NA,NA
"1042",8164.430024,"893","EB",NA,NA
"2231",8180.655308,"18","EB",NA,NA
"2231",8180.655308,"18","EB",NA,NA
"211",8198.443847,"1214","EB",NA,NA
"3875",8207.182809,"2742","EB",NA,NA
"4280",8209.49354,"3262","EB",NA,NA
"2535",8210.218408,"51","EB",NA,NA
"3118",8231.187752,"2127","EB",NA,NA
"2371",8253.767451,"48","EB",NA,NA
"2413",8263.587322,"108","EB",NA,NA
"2423",8274.754774,"117","EB",NA,NA
"2680",8283.916793,"327","EB",NA,NA
"2454",8292.461531,"145","EB",NA,NA
"2454",8292.461531,"145","EB",NA,NA
"2546",8292.461531,"61","EB",NA,NA
"799",8336.31678,"576","EB",NA,NA
"799",8336.31678,"576","EB",NA,NA
"709",8370.925673,"461","EB",NA,NA
"1118",8371.699905,"968","EB",NA,NA
"990",8377.178693,"841","EB",NA,NA
"990",8377.178693,"841","EB",NA,NA
"3877",8391.103678,"2740","EB",NA,NA
"2896",8414.127245,"1856","EB",NA,NA
"2713",8489.517156,"360","EB",NA,NA
"2713",8489.517156,"360","EB",NA,NA
"1019",8524.7417,"870","EB",NA,NA
"2681",8525.26534,"328","EB",NA,NA
"3186",8529.178018,"2195","EB",NA,NA
"3388",8544.006517,"2390","EB",NA,NA
"2675",8550.96251,"322","EB",NA,NA
"875",8557.591672,"666","EB",NA,NA
"797",8568.319012,"574","EB",NA,NA
"797",8568.319012,"574","EB",NA,NA
"3848",8588.085924,"2688","EB",NA,NA
"3119",8614.591097,"2128","EB",NA,NA
"2688",8620.598712,"335","EB",NA,NA
"2497",8664.616631,"203","EB",NA,NA
"2805",8697.212947,"1763","EB",NA,NA
"2805",8697.212947,"1763","EB",NA,NA
"2805",8697.212947,"1763","EB",NA,NA
"3162",8716.394792,"2171","EB",NA,NA
"3162",8716.394792,"2171","EB",NA,NA
"372",8727.400565,"1383","EB",NA,NA
"2724",8864.715559,"371","EB",NA,NA
"350",8867.023138,"1361","EB",NA,NA
"2526",8879.895189,"43","EB",NA,NA
"2891",8907.484561,"1851","EB",NA,NA
"2891",8907.484561,"1851","EB",NA,NA
"2891",8907.484561,"1851","EB",NA,NA
"2891",8907.484561,"1851","EB",NA,NA
"788",8910.726754,"565","EB",NA,NA
"788",8910.726754,"565","EB",NA,NA
"2360",8925.439573,"38","EB",NA,NA
"2747",8949.137113,"394","EB",NA,NA
"1103",8966.797997,"953","EB",NA,NA
"2621",9040.224975,"241","EB",NA,NA
"2580",9067.257598,"92","EB",NA,NA
"3830",9072.120203,"2664","EB",NA,NA
"2687",9200.683019,"334","EB",NA,NA
"2193",9225.615405,"145","EB",NA,NA
"2627",9241.140085,"247","EB",NA,NA
"2578",9277.966273,"90","EB",NA,NA
"2582",9302.932701,"94","EB",NA,NA
"795",9318.141394,"572","EB",NA,NA
"2684",9384.630094,"331","EB",NA,NA
"2672",9423.997011,"319","EB",NA,NA
"3172",9459.618918,"2181","EB",NA,NA
"3172",9459.618918,"2181","EB",NA,NA
"2682",9466.933659,"329","EB",NA,NA
"3135",9501.117655,"2144","EB",NA,NA
"2718",9530.626492,"365","EB",NA,NA
"3775",9559.017505,"2445","EB",NA,NA
"3775",9559.017505,"2445","EB",NA,NA
"890",9563.406532,"681","EB",NA,NA
"2369",9578.634951,"46","EB",NA,NA
"999",9587.648098,"850","EB",NA,NA
"1130",9592.900801,"980","EB",NA,NA
"1130",9592.900801,"980","EB",NA,NA
"2522",9624.101415,"4","EB",NA,NA
"2527",9913.747492,"44","EB",NA,NA
"1001",10014.13552,"852","EB",NA,NA
"2626",10017.86595,"246","EB",NA,NA
"2626",10017.86595,"246","EB",NA,NA
"2637",10081.06093,"257","EB",NA,NA
"637",10126.05383,"1657","EB",NA,NA
"637",10126.05383,"1657","EB",NA,NA
"637",10126.05383,"1657","EB",NA,NA
"2847",10172.83792,"1806","EB",NA,NA
"2847",10172.83792,"1806","EB",NA,NA
"2521",10233.75257,"39","EB",NA,NA
"2482",10372.06074,"170","EB",NA,NA
"2663",10405.765,"310","EB",NA,NA
"3878",10428.87294,"2744","EB",NA,NA
"2450",10485.49986,"141","EB",NA,NA
"2450",10485.49986,"141","EB",NA,NA
"2450",10485.49986,"141","EB",NA,NA
"2540",10485.49986,"56","EB",NA,NA
"2593",10516.67599,"212","EB",NA,NA
"782",10617.26069,"556","EB",NA,NA
"1075",10682.51447,"925","EB",NA,NA
"3159",10687.83166,"2168","EB",NA,NA
"3159",10687.83166,"2168","EB",NA,NA
"3159",10687.83166,"2168","EB",NA,NA
"2686",10710.70954,"333","EB",NA,NA
"4288",10768.29039,"3261","EB",NA,NA
"816",10802.44671,"594","EB",NA,NA
"3221",10826.69114,"2230","EB",NA,NA
"2483",10923.51107,"171","EB",NA,NA
"2652",10968.82857,"272","EB",NA,NA
"2652",10968.82857,"272","EB",NA,NA
"2677",10975.75813,"324","EB",NA,NA
"2677",10975.75813,"324","EB",NA,NA
"2552",11012.56594,"67","EB",NA,NA
"2367",11016.85941,"44","EB",NA,NA
"2678",11019.40336,"325","EB",NA,NA
"2417",11187.27619,"111","EB",NA,NA
"2809",11227.67402,"1767","EB",NA,NA
"2809",11227.67402,"1767","EB",NA,NA
"2532",11295.57861,"49","EB",NA,NA
"1011",11342.85234,"862","EB",NA,NA
"1011",11342.85234,"862","EB",NA,NA
"2587",11347.34651,"99","EB",NA,NA
"3144",11383.20863,"2153","EB",NA,NA
"2292",11385.41307,"34","EB",NA,NA
"2292",11385.41307,"34","EB",NA,NA
"2586",11454.58876,"98","EB",NA,NA
"2586",11454.58876,"98","EB",NA,NA
"2742",11549.1732,"389","EB",NA,NA
"2742",11549.1732,"389","EB",NA,NA
"3664",11735.68921,"3120","EB",NA,NA
"2954",11738.29999,"1914","EB",NA,NA
"2685",11924.04431,"332","EB",NA,NA
"814",11963.18521,"592","EB",NA,NA
"2653",14001.95021,"273","EB",NA,NA
"2551",14004.97576,"66","EB",NA,NA
"2551",14004.97576,"66","EB",NA,NA
"3179",14175.29099,"2188","EB",NA,NA
"3179",14175.29099,"2188","EB",NA,NA
"889",14926.56323,"680","EB",NA,NA
"882",15878.93359,"673","EB",NA,NA
"2808",16622.6733,"1766","EB",NA,NA
"2649",17050.92074,"269","EB",NA,NA
"2649",17050.92074,"269","EB",NA,NA
"2646",17621.09645,"266","EB",NA,NA
"2646",17621.09645,"266","EB",NA,NA
"809",19624.11704,"587","EB",NA,NA
"809",19624.11704,"587","EB",NA,NA
"2645",19855.17471,"265","EB",NA,NA
"2645",19855.17471,"265","EB",NA,NA
"815",20064.77626,"593","EB",NA,NA
"806",21885.52482,"583","EB",NA,NA
"3785",115868.9295,"2476","EB",NA,NA
"3785",115868.9295,"2476","EB",NA,NA
"1016",27892.7973884547,"867","EAF","7","46"
"1026",13142.6731159121,"877","EAF","7","28"
"1026",21735.3649920574,"877","EAF","7","46"
"1046",2061.31884554464,"897","EAF","7","44"
"1055",7878.71784055388,"906","EAF","7","25"
"1055",6111.06810987618,"906","EAF","7","26"
"1060",15131.5127944226,"911","EAF","7","39"
"1063",30018.4163797324,"914","EAF","7","32"
"1064",2234.49793590801,"915","EAF","7","35"
"1067",9395.14660394899,"918","EAF","7","36"
"1071",3824.81033645977,"921","EAF","7","23"
"1078",1927.48424225331,"928","EAF","7","28"
"1078",2501.4355554334,"928","EAF","7","44"
"1083",2067.38578700873,"933","EAF","7","30"
"1086",1469.75904507724,"936","EAF","7","37"
"1090",4494.80216440255,"940","EAF","7","35"
"1098",12659.0746281742,"948","EAF","7","33"
"1098",23096.8207457454,"948","EAF","7","34"
"1098",25616.2342152592,"948","EAF","7","43"
"1111",4355.4606070895,"961","EAF","7","35"
"1116",3270.85466481325,"966","EAF","7","27"
"112",3289.64844510824,"1111","EAF","7","33"
"112",6326.45584276581,"1111","EAF","7","34"
"112",5585.10027083957,"1111","EAF","7","43"
"1126",8720.05245798778,"976","EAF","7","28"
"1126",2386.53733282789,"976","EAF","7","45"
"113",4004.62696796703,"1112","EAF","7","27"
"1138",5410.73313696212,"988","EAF","7","40"
"1140",7088.415984584,"990","EAF","7","35"
"1142",3192.74140839619,"992","EAF","7","42"
"1143",6917.79931402381,"993","EAF","7","30"
"1144",6100.43845508692,"994","EAF","7","38"
"134",5902.77782270697,"1133","EAF","7","35"
"138",3809.46675518443,"1137","EAF","7","25"
"138",3457.77496595955,"1137","EAF","7","26"
"146",1961.76370607894,"1145","EAF","7","44"
"1526",13484.6729363968,"141","EAF","7","30"
"153",18222.8071353795,"1152","EAF","7","46"
"176",5684.17055322144,"1176","EAF","7","46"
"177",3987.37135251563,"1177","EAF","7","37"
"180",1697.00985849772,"1180","EAF","7","28"
"180",4207.05319882437,"1180","EAF","7","45"
"188",16231.1663011417,"1189","EAF","7","42"
"2163",2436.49839970552,"118","EAF","7","35"
"2189",5604.31205524189,"141","EAF","7","45"
"2190",21742.3378727855,"142","EAF","7","31"
"2215",11519.1783797872,"165","EAF","7","32"
"2276",5481.92406872304,"22","EAF","7","40"
"2276",4708.18777527016,"22","EAF","7","46"
"2285",7568.95608731038,"28","EAF","7","46"
"2332",8749.43452108984,"12","EAF","7","41"
"2333",9419.35288968738,"13","EAF","7","37"
"2333",6940.0575064044,"13","EAF","7","45"
"234",3501.23321459475,"1238","EAF","7","41"
"2352",6822.56176500003,"30","EAF","7","42"
"2353",11704.8897371301,"31","EAF","7","28"
"2382",3096.28863678113,"59","EAF","7","36"
"2383",3061.20116737518,"6","EAF","7","25"
"2383",2540.46005084804,"6","EAF","7","26"
"2383",14224.038794197,"6","EAF","7","46"
"2388",4341.92830442808,"64","EAF","7","27"
"2392",13751.4613238927,"68","EAF","7","20"
"2392",7427.31468127119,"68","EAF","7","42"
"2408",19490.4247215728,"103","EAF","7","42"
"2444",7921.84960528729,"136","EAF","7","37"
"2455",10106.9241106514,"146","EAF","7","38"
"249",7390.16951023078,"1253","EAF","7","36"
"2493",12875.9037529866,"20","EAF","7","30"
"2504",5071.5822377256,"23","EAF","7","25"
"2504",3735.10555661044,"23","EAF","7","26"
"2508",2517.10239109574,"27","EAF","7","45"
"251",18234.2715163471,"1255","EAF","7","31"
"2569",2275.02937990932,"82","EAF","7","37"
"257",19967.1900593081,"1261","EAF","7","32"
"2585",6486.72058156254,"97","EAF","7","39"
"2600",5790.66125231201,"220","EAF","7","37"
"2616",13506.1441368886,"236","EAF","7","39"
"269",7648.81154762354,"1273","EAF","7","38"
"2709",5699.11854668581,"356","EAF","7","36"
"2712",7056.955766628,"359","EAF","7","36"
"2765",14298.6331529351,"412","EAF","7","37"
"2791",16215.7729423843,"1706","EAF","7","23"
"2946",5999.83038894679,"1906","EAF","7","27"
"2947",20059.0817840255,"1907","EAF","7","39"
"2949",6381.46267143433,"1909","EAF","7","36"
"2952",9844.4738959643,"1912","EAF","7","30"
"2967",9065.03338316646,"1920","EAF","7","38"
"2971",2926.98920424805,"1924","EAF","7","20"
"2973",1670.24368316441,"1926","EAF","7","27"
"2975",12146.1701725087,"1928","EAF","7","36"
"2977",9297.98466879325,"1930","EAF","7","33"
"2977",13320.0481394764,"1930","EAF","7","34"
"2977",17060.1095479099,"1930","EAF","7","43"
"2978",4419.48575172313,"1931","EAF","7","35"
"2979",1545.64606637773,"1932","EAF","7","39"
"2980",7757.53362804199,"1933","EAF","7","38"
"2981",4511.34028020263,"1934","EAF","7","29"
"2982",1218.77767764144,"1935","EAF","7","45"
"2983",5214.70361401498,"1936","EAF","7","41"
"2985",4431.39248940037,"1938","EAF","7","20"
"2986",2171.50299819449,"1939","EAF","7","35"
"3031",23883.4287928136,"1984","EAF","7","20"
"3031",22465.3282136108,"1984","EAF","7","29"
"3090",6722.53641138466,"2099","EAF","7","25"
"3090",6141.86857052555,"2099","EAF","7","26"
"3098",4971.04152687901,"2107","EAF","7","41"
"3102",7578.17678903885,"2111","EAF","7","28"
"3102",11960.1389138942,"2111","EAF","7","44"
"3105",5200.48812337168,"2114","EAF","7","30"
"3112",6980.14145682385,"2121","EAF","7","40"
"3122",7304.92197144002,"2131","EAF","7","32"
"3125",4412.05633021135,"2134","EAF","7","41"
"3127",1587.2058375022,"2136","EAF","7","37"
"3128",1932.18373300754,"2137","EAF","7","29"
"3134",3054.58218474001,"2143","EAF","7","23"
"3136",14156.1758151256,"2145","EAF","7","40"
"3141",9278.37366812465,"2150","EAF","7","23"
"3142",10586.581498123,"2151","EAF","7","29"
"3146",2863.60809546377,"2155","EAF","7","23"
"3154",3390.40906492451,"2163","EAF","7","27"
"3161",8750.6002309242,"2170","EAF","7","36"
"3166",6849.55867030636,"2175","EAF","7","20"
"3166",9783.56557231844,"2175","EAF","7","42"
"318",2986.38108132723,"1322","EAF","7","42"
"3181",8605.99968247023,"2190","EAF","7","37"
"3197",11310.4859967672,"2206","EAF","7","23"
"3201",3741.33667542958,"2210","EAF","7","28"
"3201",12943.5385379355,"2210","EAF","7","44"
"3205",8416.11062256765,"2214","EAF","7","23"
"3212",8656.22624377335,"2221","EAF","7","25"
"3213",3465.51503141409,"2222","EAF","7","25"
"3213",2900.74547279139,"2222","EAF","7","26"
"3214",21626.9845352195,"2223","EAF","7","45"
"3225",4116.47594726486,"2234","EAF","7","23"
"3229",98.4463961200673,"2238","EAF","7","37"
"3231",6584.42491958081,"2240","EAF","7","23"
"3237",2309.12473405007,"2246","EAF","7","40"
"3240",14269.8284288283,"2249","EAF","7","23"
"3241",14282.5212985648,"2250","EAF","7","23"
"3245",6174.04488811116,"2254","EAF","7","23"
"3248",11277.078352203,"2257","EAF","7","23"
"3283",11667.4880027204,"2292","EAF","7","46"
"3288",8307.34296892749,"2297","EAF","7","23"
"3289",4459.21925952179,"2298","EAF","7","33"
"3289",11344.4337673518,"2298","EAF","7","34"
"3289",11903.9809385491,"2298","EAF","7","43"
"3291",6229.50051186927,"2300","EAF","7","41"
"331",6441.03365157212,"1336","EAF","7","20"
"331",5823.96446874651,"1336","EAF","7","37"
"3314",2591.70224764224,"2323","EAF","7","35"
"3344",2724.64706682714,"2353","EAF","7","30"
"3350",13846.682858121,"2359","EAF","7","31"
"3375",26583.1434329018,"2379","EAF","7","39"
"3390",13257.4492017965,"2398","EAF","7","29"
"3471",3167.36798064627,"2455","EAF","7","36"
"3472",4132.57684738409,"2453","EAF","7","37"
"3517",9911.96070845764,"2695","EAF","7","24"
"3518",18434.4223016709,"2658","EAF","7","24"
"352",8721.06852920515,"1363","EAF","7","28"
"352",12768.8146451689,"1363","EAF","7","46"
"3522",13136.6144506462,"2662","EAF","7","24"
"3523",28737.6368199462,"2670","EAF","7","24"
"3524",23683.3888451305,"2666","EAF","7","24"
"3525",9948.88876437426,"2693","EAF","7","24"
"3526",6838.5772122372,"2682","EAF","7","24"
"3527",4894.90282870951,"2684","EAF","7","24"
"3528",5167.16201993732,"2691","EAF","7","24"
"3531",6021.18409339354,"2701","EAF","7","24"
"3532",17792.7521601646,"2687","EAF","7","20"
"3533",4846.05209805139,"2702","EAF","7","24"
"3534",7435.0924492994,"2698","EAF","7","45"
"3535",4716.79779983852,"2697","EAF","7","24"
"3537",8979.70517746038,"2699","EAF","7","24"
"3539",2369.70517175531,"2656","EAF","7","24"
"3540",9047.76711419502,"2713","EAF","7","23"
"3542",15815.4724473927,"2716","EAF","7","24"
"3544",19599.8143793847,"2714","EAF","7","24"
"3545",14889.548168567,"2718","EAF","7","24"
"3546",13496.6186221544,"2719","EAF","7","25"
"3546",11120.7008433667,"2719","EAF","7","26"
"3547",15398.3617115984,"2715","EAF","7","30"
"3548",16501.678635901,"2707","EAF","7","29"
"3549",12830.043330832,"2720","EAF","7","25"
"3549",11602.7451073784,"2720","EAF","7","26"
"3550",8609.80155544656,"2722","EAF","7","27"
"3551",23225.0320483532,"2706","EAF","7","27"
"3552",10973.21171601,"2708","EAF","7","30"
"3553",10244.1775065249,"2721","EAF","7","28"
"3559",4008.99868432628,"2736","EAF","7","29"
"3572",3391.40865554532,"2798","EAF","7","35"
"361",4136.57564976387,"1372","EAF","7","41"
"3618",1671.01495685219,"3063","EAF","7","33"
"3618",3275.38610462509,"3063","EAF","7","34"
"3618",4173.40191193317,"3063","EAF","7","43"
"3622",2092.1699438586,"3068","EAF","7","33"
"3622",3697.43595207167,"3068","EAF","7","34"
"3622",3999.41331931916,"3068","EAF","7","43"
"3624",10888.039853818,"3071","EAF","7","37"
"3688",21784.3204321867,"2399","EAF","7","38"
"3695",1259.02555053691,"2400","EAF","7","32"
"3696",10950.7306210626,"2404","EAF","7","36"
"3699",15690.0770315551,"2403","EAF","7","40"
"3739",6940.72766129182,"2592","EAF","7","38"
"3751",6952.73570348216,"2433","EAF","7","20"
"3756",12939.3474018106,"2440","EAF","7","20"
"3756",6647.05070017277,"2440","EAF","7","33"
"3758",8833.01935557358,"2441","EAF","7","32"
"3764",6166.09347056186,"2452","EAF","7","20"
"3764",1969.38395385863,"2452","EAF","7","42"
"3776",8266.04309963798,"2459","EAF","7","30"
"3817",7944.1557680698,"2504","EAF","7","38"
"3833",4040.43380182434,"2668","EAF","7","39"
"3851",9768.98990082855,"2689","EAF","7","30"
"3865",9288.46229211221,"2732","EAF","7","39"
"3904",3761.00116335774,"2784","EAF","7","40"
"3911",1598.62478385327,"2781","EAF","7","33"
"3911",3665.7519871717,"2781","EAF","7","34"
"3911",4383.79603994108,"2781","EAF","7","43"
"395",5777.99097749314,"1406","EAF","7","29"
"3952",1983.55982296729,"3006","EAF","7","35"
"3973",7099.13362264193,"3024","EAF","7","31"
"3976",3665.13536231234,"3027","EAF","7","35"
"3982",1868.30434335102,"3034","EAF","7","28"
"3982",3095.65339785069,"3034","EAF","7","44"
"4003",3837.54846114684,"2999","EAF","7","46"
"4013",7966.27778095657,"3139","EAF","7","40"
"4018",18922.6387221824,"2988","EAF","7","20"
"4022",8704.03114881925,"2983","EAF","7","28"
"4022",28447.270167396,"2983","EAF","7","44"
"4023",10010.3473915652,"2978","EAF","7","44"
"4030",10057.9685765521,"2974","EAF","7","38"
"4031",3773.63122784727,"2975","EAF","7","45"
"4034",1999.29933000575,"2966","EAF","7","27"
"4035",3747.72344110204,"2967","EAF","7","39"
"4036",3201.17509581792,"2968","EAF","7","31"
"4037",5433.70040295857,"2969","EAF","7","27"
"4043",29329.0393779628,"2955","EAF","7","29"
"4059",6754.90384185397,"3154","EAF","7","39"
"4060",10001.3012779351,"3149","EAF","7","40"
"4066",6860.06817669959,"3159","EAF","7","46"
"4068",2813.59235439117,"3161","EAF","7","41"
"4072",734.199918719248,"3165","EAF","7","37"
"408",6208.70057740776,"1419","EAF","7","28"
"408",8967.89024011762,"1419","EAF","7","44"
"4081",4363.6905416728,"3174","EAF","7","30"
"4082",5971.72440475529,"3175","EAF","7","42"
"4084",4938.89828209233,"3177","EAF","7","42"
"4123",9479.42599281515,"3228","EAF","7","40"
"4158",7719.79410404847,"3057","EAF","7","41"
"416",19193.9038193641,"1427","EAF","7","37"
"4161",2894.82335407117,"3056","EAF","7","32"
"4209",2746.45067159045,"3098","EAF","7","38"
"4243",3560.64339815473,"3115","EAF","7","30"
"4251",5599.58209408886,"3125","EAF","7","29"
"4252",11181.4804179274,"3127","EAF","7","39"
"4264",3206.59394353424,"3136","EAF","7","46"
"4270",4653.42579638014,"3251","EAF","7","37"
"4292",7034.7444437101,"3271","EAF","7","42"
"4295",5409.59038434024,"3272","EAF","7","38"
"4311",1971.75524951335,"3301","EAF","7","29"
"4321",848.223073991174,"3293","EAF","7","27"
"4323",5934.17915516607,"3328","EAF","7","36"
"4326",4557.87138969952,"3326","EAF","7","36"
"4330",658.752516467443,"3308","EAF","7","25"
"4330",668.020924488814,"3308","EAF","7","26"
"4331",8084.97630442067,"3312","EAF","7","28"
"4331",2528.7153082296,"3312","EAF","7","45"
"4333",3202.97527781222,"3322","EAF","7","45"
"4335",201.819209367484,"3331","EAF","7","27"
"4337",1133.81484225174,"3307","EAF","7","36"
"4346",3967.50925186394,"3320","EAF","7","45"
"4347",3003.63680067598,"3314","EAF","7","35"
"4348",4930.58961374483,"3315","EAF","7","25"
"4348",4919.903360073,"3315","EAF","7","26"
"435",4194.43211835897,"1446","EAF","7","33"
"435",7253.05979051122,"1446","EAF","7","34"
"435",8182.55799695211,"1446","EAF","7","43"
"4353",7819.03982790579,"3302","EAF","7","27"
"4354",28763.9551751421,"3303","EAF","7","38"
"4356",2005.69851243654,"3342","EAF","7","35"
"4358",8665.4606742105,"3344","EAF","7","32"
"438",4035.44229252038,"1449","EAF","7","39"
"440",9231.4569040951,"1451","EAF","7","38"
"441",3575.81268641526,"1452","EAF","7","40"
"442",1286.20612723532,"1453","EAF","7","30"
"444",6167.82924982943,"1455","EAF","7","40"
"4441",6609.26571553947,"3507","EAF","7","41"
"4448",41167.5080316275,"3445","EAF","7","39"
"4456",1348.33719560623,"3515","EAF","7","36"
"4458",10846.7374981379,"3518","EAF","7","44"
"449",26263.4707851962,"1460","EAF","7","41"
"45",3354.98357676979,"1044","EAF","7","40"
"451",11814.5168788491,"1462","EAF","7","32"
"4512",11616.1775040103,"3363","EAF","7","38"
"4513",8109.33625783847,"3359","EAF","7","35"
"4514",10147.1700946397,"3361","EAF","7","24"
"453",3420.69733127057,"1464","EAF","7","34"
"453",4628.09652175844,"1464","EAF","7","43"
"4532",4471.54619282165,"3374","EAF","7","42"
"4533",3628.34042613002,"3375","EAF","7","30"
"4534",9281.75257643652,"3369","EAF","7","24"
"4536",6788.2899209735,"3371","EAF","7","38"
"4537",10344.3175568133,"3372","EAF","7","28"
"4539",10172.1637976117,"3365","EAF","7","24"
"4540",8706.82096521365,"3367","EAF","7","39"
"4541",9893.51532856635,"3368","EAF","7","42"
"4562",4655.09830359657,"3414","EAF","7","36"
"4564",6712.96454983981,"3397","EAF","7","20"
"4564",3664.73731042618,"3397","EAF","7","38"
"4565",4522.84005597109,"3392","EAF","7","25"
"4565",3627.64644215882,"3392","EAF","7","26"
"4566",4955.3198376465,"3393","EAF","7","31"
"4567",2770.67748517972,"3404","EAF","7","33"
"4567",5610.26370759438,"3404","EAF","7","34"
"4567",7454.0288339392,"3404","EAF","7","43"
"4568",12065.8106837015,"3405","EAF","7","37"
"4569",9100.731830974,"3399","EAF","7","39"
"4578",5370.0952411801,"3423","EAF","7","20"
"4578",4072.12760753825,"3423","EAF","7","31"
"4588",6989.47385103291,"3427","EAF","7","27"
"4589",11299.3207992347,"3428","EAF","7","31"
"4593",8629.21781514214,"3435","EAF","7","32"
"4598",7672.00176525819,"3437","EAF","7","25"
"4598",7415.90896989018,"3437","EAF","7","26"
"460",3330.56871842445,"1472","EAF","7","45"
"4600",6867.79372981996,"3671","EAF","7","24"
"4604",5429.90712700899,"3677","EAF","7","29"
"4607",2658.32590659302,"3681","EAF","7","33"
"4607",6175.24163638205,"3681","EAF","7","34"
"4607",7166.00191889393,"3681","EAF","7","43"
"4610",3623.4561275758,"3699","EAF","7","30"
"4613",26931.8011704544,"3687","EAF","7","41"
"4614",5951.48467762689,"3688","EAF","7","25"
"4614",5026.77249925039,"3688","EAF","7","26"
"4616",1466.24825565855,"3686","EAF","7","33"
"4616",3666.98692875669,"3686","EAF","7","34"
"4616",4088.78055599117,"3686","EAF","7","43"
"4624",22361.9310334914,"3721","EAF","7","31"
"4650",15386.5527390639,"3729","EAF","7","32"
"4686",14251.2057242087,"3751","EAF","7","29"
"4692",8663.97184389051,"3802","EAF","7","31"
"4696",14357.1098964577,"3809","EAF","7","37"
"471",2097.39097249775,"1484","EAF","7","40"
"472",11501.8276561257,"1485","EAF","7","44"
"4753",11424.0674881254,"3820","EAF","7","31"
"4767",8475.8367104,"3836","EAF","7","30"
"4770",21847.7701857426,"3835","EAF","7","20"
"4794",6475.48444749746,"3861","EAF","7","44"
"4795",7356.77315004394,"3874","EAF","7","38"
"4797",5682.65325878157,"3872","EAF","7","32"
"4798",3650.03593450298,"3873","EAF","7","25"
"4798",4588.2173748536,"3873","EAF","7","26"
"48",7033.3985438559,"1047","EAF","7","27"
"4811",5861.55064933227,"3887","EAF","7","39"
"4821",450.001380147669,"3898","EAF","7","42"
"483",8637.98194961432,"1497","EAF","7","44"
"4832",8726.16842751834,"3894","EAF","7","28"
"4832",9932.97417570012,"3894","EAF","7","46"
"487",3051.94092132836,"1501","EAF","7","39"
"4884",243.258988200475,"3923","EAF","7","46"
"4889",3958.04739757607,"3922","EAF","7","28"
"4889",1428.58307952704,"3922","EAF","7","44"
"49",9870.3047654513,"1048","EAF","7","39"
"495",7297.27750457179,"1511","EAF","7","35"
"4972",10789.7269553918,"3169","EAF","7","41"
"498",16571.3015687981,"1514","EAF","7","41"
"4994",1730.79116639785,"3620","EAF","7","39"
"5003",8688.34239050924,"3602","EAF","7","46"
"503",2838.26360333969,"1519","EAF","7","40"
"5035",7906.31951910984,"4083","EAF","7","28"
"5035",9875.27490792578,"4083","EAF","7","45"
"5040",34882.0674986235,"4084","EAF","7","32"
"5049",7376.96238995399,"4124","EAF","7","41"
"5054",32338.3541676241,"4118","EAF","7","42"
"5057",7304.33635671865,"4093","EAF","7","32"
"5068",9831.51761512925,"4106","EAF","7","30"
"5069",3593.08547996506,"4094","EAF","7","33"
"5069",8480.26716376571,"4094","EAF","7","34"
"5069",7428.00941410757,"4094","EAF","7","43"
"5072",9590.18606541964,"4111","EAF","7","41"
"51",16370.1922914529,"1050","EAF","7","36"
"5191",26919.4553211276,"4195","EAF","7","45"
"5198",13836.545254469,"4208","EAF","7","20"
"5198",10231.628433746,"4208","EAF","7","37"
"5208",6925.29432975115,"4220","EAF","7","41"
"521",1716.08329735179,"1537","EAF","7","33"
"521",3869.34620101791,"1537","EAF","7","34"
"521",4208.55661317282,"1537","EAF","7","43"
"5278",26542.6704769006,"4238","EAF","7","27"
"5289",3905.20047204405,"4282","EAF","7","37"
"529",4619.41304716955,"1545","EAF","7","29"
"530",5442.82084762345,"1546","EAF","7","39"
"5318",2795.93059889949,"4304","EAF","7","42"
"5327",11364.8617762882,"4310","EAF","7","20"
"5336",10063.6232454936,"4321","EAF","7","31"
"5341",14043.5118033722,"4326","EAF","7","28"
