BreedGroupID,BirdID,Status
659,1775,BrM
669,1611,BrM
669,2975,BrF
668,507,BrM
668,1503,BrF
667,1857,H
667,1501,BrF
671,1542,BrM
648,1763,BrF
651,1509,BrM
651,1791,BrF
650,1740,BrF
650,1187,BrM
649,911,BrM
649,1804,H
649,1532,BrF
660,3020,ABX
648,2962,ABX
652,1605,BrF
648,1287,BrM
647,2984,BrF
647,2960,BrM
646,1705,H
646,3497,OFL
646,1750,BrM
646,912,BrF
648,3085,H
655,1485,BrM
674,3017,ABX
659,3087,H
659,1753,BrF
658,1589,BrF
658,929,BrM
657,499,BrM
651,3024,ABX
656,1778,BrF
652,1660,H
655,2988,H
655,930,BrF
654,1614,BrF
654,1767,BrM
653,1499,BrM
652,497,BrM
652,3445,OFL
3003,3010,BrF
656,1607,BrM
692,1558,BrF
674,1415,BrF
696,1782,BrF
695,869,BrF
695,453,BrM
694,1669,BrF
697,3009,AB
693,1595,BrM
692,1699,BrM
691,1042,BrF
691,1577,BrM
691,3513,OFL
691,3019,ABX
3005,1538,BrF
3005,1539,BrM
690,1783,BrM
693,1305,BrF
701,1358,BrM
705,1754,BrM
705,1895,BrF
704,1566,BrM
704,2983,BrF
703,1819,ABX
703,1802,BrM
703,1803,BrF
702,1710,BrM
697,1742,BrM
702,1776,BrF
689,3453,BrF
701,3093,ABX
701,1852,BrF
700,2964,ABX
700,1591,BrM
700,2989,BrF
699,1664,BrF
699,1031,BrM
698,1805,BrF
702,1707,BrF
677,1854,BrF
682,1553,BrM
681,1590,BrM
681,1193,BrF
680,1765,BrF
680,1752,BrM
680,3498,FL
678,221,BrM
690,1827,BrF
679,1384,BrF
683,1698,BrM
677,3018,H
677,1029,BrM
676,609,ABX
676,1543,BrM
676,3487,BrF
675,1711,BrM
674,1766,H
679,1868,BrM
685,459,BrF
739,1801,BrM
3004,1541,BrF
3004,0,BrM
688,1523,BrM
688,1757,BrF
687,2959,BrF
687,1831,BrM
682,1200,BrF
686,1563,BrF
683,1361,BrF
685,1769,BrM
684,1504,BrM
684,1821,BrF
3003,1739,BrM
3003,3451,OFL
689,1744,BrM
686,510,BrM
3007,1276,BrM
692,3021,H
749,1808,BrM
696,1881,BrM
646,3486,OFL
647,3448,ABX
649,3492,OFL
652,3491,FL
2715,2988,OFL
656,3463,ABX
656,3464,ABX
664,3449,OFL
664,3450,OFL
667,3447,H
667,3490,H
668,3489,OFL
669,3520,OFL
672,3503,FL
674,3510,OFL
640,3444,CH
675,3444,ABX
675,3446,FL
676,0,H
677,0,FL
683,3452,OFL
684,3514,FL
691,2990,ABX
678,2981,BrF
700,3506,OFL
710,3501,OFL
713,3457,OFL
714,3455,OFL
719,0,OFL
721,3461,OFL
721,3462,OFL
723,0,FL
724,3456,H
724,3505,OFL
727,3516,OFL
731,1829,BrM
754,1798,BrF
742,3459,OFL
743,0,OFL
748,1272,BrF
751,3499,FL
752,0,OFL
753,1780,BrM
753,2982,BrF
698,1774,BrM
706,2986,BrF
747,3022,BrF
739,0,OFL
756,3467,BrF
756,1843,BrM
757,2971,BrF
757,1359,BrM
757,3524,OFL
757,3609,CH
3011,506,BrM
758,1825,BrF
758,1671,BrM
759,3465,BrF
759,1730,BrM
760,1500,BrM
3012,1396,BrM
761,1833,BrF
761,1714,BrM
761,0,FL
762,825,BrF
762,1684,BrM
763,1490,BrF
763,1670,BrM
764,3474,BrF
764,1820,BrM
764,0,FL
3013,1188,BrM
765,3469,BrF
765,1721,BrM
766,1674,BrF
766,1495,BrM
766,3525,FL
3014,1866,BrM
767,1873,BrF
767,1884,BrM
767,3472,OFL
767,3529,CH
768,1550,BrF
768,1695,BrM
768,3527,CH
769,1758,BrF
769,1427,BrM
769,3530,FL
770,1218,BrF
770,1726,BrM
771,1700,BrF
771,2998,BrM
771,0,FL
772,2997,BrF
772,1844,BrM
772,3610,CH
3015,1368,BrM
773,3481,BrF
773,2965,BrM
774,1409,BrF
774,1349,BrM
774,0,FL
775,3478,BrF
775,1856,BrM
3017,3096,BrF
3017,3477,BrM
3018,3007,BrM
3019,1887,BrM
3020,3483,BrF
3020,3479,BrM
3021,3526,BrF
3021,1858,BrM
3022,3522,BrF
3022,3482,BrM
3024,3468,BrM
646,3608,CH
647,3607,CH
648,3569,CH
649,3591,CH
650,3594,CH
655,3504,CH
657,3500,BrF
658,0,CH
659,0,CH
660,3601,CH
661,3575,CH
662,3603,CH
664,3572,CH
665,3517,CH
666,3519,CH
667,0,CH
667,3518,CH
668,3571,CH
668,3573,CH
671,3576,CH
672,3579,CH
674,3521,CH
677,3580,CH
680,2985,H
681,3602,CH
682,3581,CH
685,2968,H
688,3567,ABX
3004,0,FL
689,3515,OFL
691,3512,CH
694,1897,BrM
696,3565,CH
696,3568,CH
697,1244,BrF
705,3502,OFL
708,0,ABX
708,3566,CH
709,3590,CH
709,3592,CH
711,3570,CH
714,3599,CH
715,3511,OFL
715,3605,CH
716,3595,CH
716,3593,CH
716,3597,CH
717,0,CH
718,3598,CH
722,3574,CH
724,0,CH
725,0,CH
729,3564,OFL
729,3578,CH
731,3600,CH
732,3596,CH
735,3094,ABX
735,0,CH
737,0,CH
3007,0,ABX
739,3509,OFL
742,3507,BrF
744,3604,CH
746,1677,ABX
747,3577,CH
754,2974,BrM
750,1872,BrF
755,2991,BrM
755,3606,CH
562,3096,CH
1682,61,BrF
1804,61,BrF
1681,68,BrM
1812,68,BrM
3345,74,BrF
1806,74,BrF
1795,113,BrF
1673,113,BrF
3346,114,BrF
1794,114,BrF
1672,114,BrF
1681,115,BrF
1812,115,BrF
1794,116,BrM
1672,116,BrM
1811,117,BrF
1687,118,BrF
1809,118,BrF
1811,119,BrM
1808,120,BrF
1686,120,BrF
1688,122,BrM
1810,122,BrM
1813,123,BrM
1801,124,BrM
1679,124,FL
1813,126,BrF
1815,127,BrM
1816,129,BrM
1675,129,FL
1680,130,FL
1803,130,ABX
1814,131,BrM
1674,131,FL
1796,132,ABX
1674,132,FL
1810,132,BrF
1814,135,BrF
1675,135,FL
1680,136,FL
1685,137,FL
1807,137,ABX
1685,138,FL
1807,138,FL
1678,139,FL
1797,140,OFL
1796,141,FL
1816,142,BrF
1674,142,CH
1796,142,OFL
1817,144,FL
1802,144,BrF
1806,145,CH
1806,146,CH
1809,147,CH
1804,148,CH
1804,149,CH
1800,151,CH
1800,152,CH
1803,153,CH
1811,154,CH
1801,155,CH
1800,155,CH
1797,156,CH
1797,157,CH
1813,158,CH
1796,159,CH
1809,179,CH
1798,180,CH
1797,181,CH
1807,222,BrM
1685,222,BrM
1796,223,BrM
1674,223,BrM
1796,224,BrF
1674,224,BrF
1683,226,BrM
1805,226,BrM
1683,227,BrF
1805,228,BrF
1803,230,BrF
1680,230,BrF
1687,231,BrM
1809,231,BrM
1677,232,BrF
1799,232,BrF
1684,234,BrM
1806,234,BrM
1678,235,BrF
1800,235,BrF
1817,236,BrM
1689,236,BrM
1795,239,BrM
1673,239,BrM
1807,239,BrF
1685,239,BrF
1676,240,BrM
1798,240,BrM
1800,241,BrM
1678,241,BrM
1798,242,BrF
1676,242,BrF
1675,243,BrM
1797,243,BrM
1675,244,BrF
1797,244,BrF
1679,245,BrM
1802,245,BrM
1680,246,BrM
1803,246,BrM
1804,247,BrM
1682,247,BrM
1686,248,BrM
1808,248,BrM
1799,249,BrM
1677,249,BrM
2058,574,FL
2064,752,FL
2066,753,FL
2070,757,FL
2069,758,FL
2067,759,FL
2063,806,FL
2070,811,FL
2385,908,BrM
2385,961,BrF
1679,1687,BrF
1801,1687,BrF
1689,2925,BrF
1817,2925,BrF
1807,2926,CH
1807,2927,CH
2072,4707,FL
2064,4752,FL
2058,4760,FL
3583,-1,BrF
3653,-1,BrM
3656,-1,BrM
3512,-1,FL
3518,-1,FL
3633,-1,ABX
3506,-1,FL
3553,-1,FL
3487,-1,FL
3525,-1,FL
3505,-1,BrM
3558,-1,FL
3659,-1,BrM
3482,-1,BrM
3535,-1,BrM
3505,-1,ABX
3553,-1,FL
3658,-1,FL
3658,-1,FL
3553,-1,FL
3615,-1,FL
3482,-1,BrF
3536,-1,BrF
3606,-1,BrM
3661,-1,FL
3592,-1,ABX
3506,-1,FL
3588,-1,FL
3593,-1,FL
3619,-1,FL
3587,-1,ABX
3672,0,BrM
3681,0,BrF
3675,0,BrM
3674,0,OFL
3681,0,BrM
3675,0,BrF
3674,0,OFL
3394,0,BrF
3402,0,BrF
3674,0,H
3451,0,BrF
3398,0,H
3672,0,BrF
3694,0,AB
3441,0,OFL
3436,0,BrF
3446,0,BrM
3687,0,BrF
3398,0,ABX
3453,0,H
3451,0,BrM
3433,0,BrF
3458,0,OFL
3433,0,ABX
3445,0,BrF
3411,0,BrF
3400,0,BrF
3401,0,H
3625,0,BrM
3438,0,OFL
3427,0,BrM
3409,0,OFL
3694,0,BrF
3646,0,OFL
3655,0,BrF
3419,0,BrF
3419,0,AB
3401,0,BrM
3401,0,BrF
3434,0,BrM
3404,0,OFL
3434,0,BrF
3396,0,ABX
3668,0,OFL
3628,0,OFL
3444,0,OFL
3443,0,BrF
3447,0,ABX
3447,0,ABX
3457,0,OFL
3437,0,OFL
3447,0,ABX
3440,0,ABX
3447,0,OFL
3395,0,BrF
3399,0,OFL
3413,0,OFL
3396,0,ABX
3448,0,OFL
3428,0,ABX
3428,0,ABX
3664,0,ABX
3456,0,OFL
3422,0,ABX
3462,0,H
3426,0,OFL
3405,0,ABX
3423,0,H
3665,0,H
3429,0,ABX
3688,0,BrM
3397,0,ABX
3442,0,AB
3466,0,H
3465,0,ABX
3422,0,ABX
3501,0,FL
3572,0,FL
3608,0,BrM
3635,0,FL
3468,0,FL
3495,0,FL
3520,0,FL
3531,0,FL
3548,0,FL
3569,0,BrM
3516,0,FL
3534,0,OFL
3442,0,H
3495,0,AB
3575,0,FL
3575,0,FL
3549,0,FL
3580,0,CH
3502,0,CH
3476,0,BrM
3577,0,BrF
3527,0,H
3539,0,BrF
3550,0,FL
3565,0,BrF
3576,0,BrF
3420,0,BrF
3566,0,BrF
3676,0,BrF
3679,0,BrM
3679,0,BrF
3678,0,BrM
3678,0,BrF
3460,0,BrM
3460,0,BrF
3450,0,BrM
3442,0,BrM
3433,0,AB
3442,0,ABX
3692,0,BrF
3420,0,BrM
3692,0,BrM
3420,0,AB
3414,0,BrF
3686,0,AB
3449,0,BrM
3393,0,BrM
3393,0,BrF
3417,0,BrF
3677,0,BrM
3677,0,BrF
3677,0,AB
3418,0,BrM
3418,0,BrF
3406,0,H
3682,0,BrM
3446,0,BrF
3663,0,BrM
3663,0,BrF
3685,0,BrM
3685,0,BrF
3691,0,BrM
3691,0,BrF
3691,0,AB
3666,0,BrF
3676,0,BrM
3689,0,BrF
3430,0,BrF
3682,0,BrF
3683,0,BrM
3683,0,BrF
3693,0,BrM
3693,0,BrF
3695,0,BrM
3695,0,BrF
3690,0,CH
3669,0,BrM
3669,0,BrF
3684,0,BrM
3684,0,BrF
3666,0,AB
3618,0,ABX
3602,0,ABX
3592,0,FL
3587,0,ABX
3587,0,ABX
3567,0,BrF
3557,0,ABX
3541,0,ABX
3535,0,ABX
3529,0,ABX
3517,0,ABX
3486,0,BrM
3482,0,FL
3626,0,BrM
3435,0,BrF
3477,0,ABX
3472,0,ABX
3562,0,ABX
3573,0,BrF
3536,0,BrM
3638,0,FL
3647,0,BrF
3557,0,ABX
3641,0,BrF
3629,1,ABX
3614,3,ABX
3597,4,ABX
3747,7,BrM
3522,23,BrM
3520,23,BrM
3523,23,BrM
3537,69,BrM
3430,147,BrM
3749,157,BrM
3550,165,BrM
3551,165,BrM
3548,165,BrM
3552,165,BrM
3432,179,BrF
3543,191,BrM
3511,193,BrF
3509,193,BrF
3510,193,BrF
3508,193,BrF
3495,193,BrF
3742,243,BrM
3450,230,BrF
3680,249,BrF
3748,274,BrF
3417,277,BrM
3543,299,BrF
3501,300,BrM
3516,300,BrM
3517,300,BrM
3515,300,BrM
3514,300,BrM
3537,301,BrF
3501,302,BrF
3468,304,BrM
3468,306,BrF
3575,312,BrF
3495,313,BrM
3510,313,BrM
3509,313,BrM
3508,313,BrM
3511,313,BrM
3527,314,BrM
3526,314,BrM
3490,316,BrF
3531,316,BrF
3514,316,BrF
3582,317,BrF
3523,317,BrF
3522,317,BrF
3520,317,BrF
3577,318,BrM
3575,318,BrM
3576,318,BrM
3578,318,BrM
3531,319,BrM
3605,321,BrM
3472,323,BrF
3469,323,BrF
3471,323,BrF
3470,323,BrF
3468,323,BrF
3572,332,BrM
3570,332,BrF
3573,332,BrM
3569,332,BrF
3571,332,BrF
3687,351,AB
3664,353,BrM
3422,353,BrM
3689,364,AB
3440,386,BrM
3396,159,BrM
3397,0,BrF
3425,480,BrM
3424,288,BrM
3748,483,BrM
3748,488,ABX
3452,489,BrF
3452,490,BrM
3686,514,BrM
3491,521,BrF
3492,521,BrF
3533,533,BrM
3646,533,BrM
3647,533,BrM
3532,533,BrM
3490,534,BrM
3592,535,BrF
3591,535,BrF
3589,535,BrF
3590,535,BrF
3562,536,BrM
3560,536,BrM
3559,536,BrM
3561,536,BrM
3571,537,BrM
3572,537,BrF
3570,537,BrM
3555,538,H
3557,538,H
3556,538,H
3558,538,H
3447,589,BrF
3447,611,BrM
3742,612,ABX
3424,624,BrF
3658,643,BrF
3657,643,BrF
3522,643,H
3523,643,H
3601,644,BrM
3600,644,BrM
3602,644,BrM
3522,645,H
3523,645,H
3696,645,BrF
3528,646,BrF
3529,646,BrF
3527,646,BrF
3530,646,BrF
3526,646,BrF
3534,648,BrM
3596,649,BrM
3595,649,BrM
3597,649,BrM
3595,650,BrF
3597,650,BrF
3594,650,BrF
3596,650,BrF
3538,651,BrF
3540,652,BrM
3539,652,BrM
3538,652,BrM
3541,652,BrM
3516,653,BrF
3517,653,BrF
3515,653,BrF
3514,653,BrF
3552,654,BrF
3551,654,BrF
3549,654,BrF
3550,654,BrF
3544,655,BrF
3547,655,BrF
3546,655,BrF
3545,655,BrF
3557,657,BrM
3556,657,BrM
3555,657,BrM
3554,657,BrM
3579,658,BrM
3581,658,BrM
3580,658,BrM
3582,658,BrM
3559,659,BrF
3560,659,BrF
3561,659,BrF
3562,659,BrF
3570,660,ABX
3571,660,ABX
3472,661,BrM
3557,656,BrF
3471,661,BrM
3556,656,BrF
3469,661,AB
3646,662,BrF
3564,662,BrM
3566,662,BrM
3567,662,BrM
3521,662,AB
3565,662,BrM
3435,709,BrM
3497,761,BrM
3498,761,BrM
3496,761,BrM
3555,762,FL
3585,763,BrM
3592,764,BrM
3591,764,BrM
3590,764,BrM
3585,765,ABX
3632,766,BrF
3633,766,BrF
3585,766,ABX
3590,767,ABX
3585,768,BrF
3586,768,BrF
3587,768,BrF
3528,769,H
3529,769,ABX
3530,769,BrF
3527,769,H
3638,770,BrF
3527,770,ABX
3637,770,BrF
3609,771,BrF
3608,771,BrF
3610,771,BrF
3509,772,ABX
3509,773,ABX
3628,773,BrF
3629,773,BrF
3621,777,BrF
3622,777,BrF
3620,777,BrF
3484,778,BrM
3485,778,BrM
3555,779,ABX
3616,780,ABX
3601,781,BrF
3602,781,BrF
3600,781,BrF
3571,782,ABX
3626,782,BrF
3625,782,BrF
3606,783,BrF
3604,783,BrF
3605,783,BrF
3545,784,BrM
3547,784,BrM
3546,784,BrM
3614,785,BrM
3613,785,BrM
3612,785,BrM
3618,786,BrM
3616,787,BrF
3618,787,BrF
3617,787,BrF
3437,811,BrM
3578,815,BrF
3541,816,BrF
3540,816,BrF
3524,818,BrM
3523,818,ABX
3471,819,OFL
3586,820,BrM
3587,820,BrM
3437,821,ABX
3657,829,BrF
3523,829,H
3522,829,FL
3658,829,BrF
3746,908,BrM
3437,909,ABX
3611,933,BrM
3629,933,BrM
3628,933,BrM
3611,934,BrF
3620,935,BrM
3622,935,BrM
3621,935,BrM
3620,936,ABX
3643,936,BrF
3746,961,BrF
3664,962,BrF
3408,976,BrF
3440,982,BrF
3437,984,BrF
3408,989,BrM
3741,992,BrM
3403,1005,BrF
3403,1008,BrM
3612,1009,BrF
3614,1009,BrF
3613,1009,BrF
3533,1010,BrF
3534,1010,BrF
3470,1011,H
3505,1011,BrF
3504,1011,BrF
3496,1013,BrF
3497,1013,BrF
3498,1013,BrF
3641,1064,BrF
3640,1064,BrF
3641,1065,BrM
3640,1065,BrM
3551,1066,OFL
3633,1067,BrF
3632,1067,BrF
3633,1068,BrM
3632,1068,BrM
3481,1069,ABX
3654,1071,BrF
3476,1072,BrF
3477,1072,BrF
3491,1073,BrM
3492,1073,BrM
3696,1074,BrM
3529,1074,ABX
3528,1074,OFL
3504,1075,BrM
3605,1076,FL
3591,1077,FL
3601,1078,FL
3657,1078,BrM
3658,1078,BrM
3609,1079,BrM
3610,1079,BrM
3649,1080,BrF
3650,1080,BrF
3649,1081,BrM
3650,1081,BrM
3582,1082,H
3412,1082,BrM
3643,1083,BrM
3644,1083,BrM
3582,1084,FL
3654,1085,BrM
3485,1086,BrF
3486,1086,BrF
3632,1087,FL
3632,1088,FL
3617,1089,FL
3636,1090,BrM
3477,1090,BrM
3476,1091,H
3477,1091,H
3636,1092,BrF
3636,1093,BrF
3655,1094,CH
3552,1095,ABX
3551,1095,FL
3534,1096,FL
3655,1097,BrM
3530,1098,BrM
3529,1098,BrM
3528,1098,BrM
3556,1099,FL
3621,1100,FL
3622,1100,FL
3652,1101,BrF
3653,1101,BrF
3613,1102,FL
3659,1102,BrF
3638,1103,BrM
3637,1103,BrM
3535,1104,BrF
3534,1104,H
3523,1105,ABX
3524,1105,BrF
3625,1107,CH
3528,1108,CH
3635,1109,BrM
3528,1109,CH
3419,1126,BrM
3398,1126,BrF
3449,1134,BrF
3400,1142,BrM
3583,1146,BrM
3541,1249,ABX
3498,1250,ABX
3552,1251,ABX
3552,1252,ABX
3505,1253,FL
3552,1254,FL
3638,1255,ABX
3592,1256,ABX
3535,1257,FL
3492,1258,FL
3498,1259,FL
3477,1260,FL
3529,1261,ABX
3567,5857,FL
3511,1263,ABX
3633,1264,ABX
3633,1265,ABX
3633,1266,ABX
3422,1281,BrF
3428,1284,ABX
3437,1308,ABX
3747,1316,BrF
3408,1322,ABX
3742,1351,BrM
3428,1354,ABX
3586,3703,H
3585,3703,FL
3616,3704,ABX
3590,3705,FL
3480,3706,FL
3635,3707,BrF
3471,3708,OFL
3591,3708,H
3652,3709,BrM
3480,3709,ABX
3480,3710,BrM
3481,3710,BrF
3746,1315,ABX
3747,1483,ABX
3748,1445,ABX
3748,1448,ABX
3748,1457,ABX
3749,1320,BrF
3751,1456,OFL
3397,1476,ABX
3397,1475,ABX
3397,1471,ABX
3404,1443,OFL
3413,1461,OFL
3423,1472,ABX
3423,1466,ABX
3425,1477,ABX
3438,1334,ABX
3438,1341,OFL
3441,1444,OFL
3448,1464,OFL
3453,1332,ABX
3456,1473,ABX
3456,1468,ABX
3456,1469,ABX
3458,1450,OFL
3462,1340,ABX
3464,1452,OFL
3464,1454,OFL
3464,1449,OFL
3466,1479,ABX
3668,1342,OFL
3754,122,BrM
3755,130,BrM
3754,132,BrF
3756,159,BrM
3753,222,BrM
3753,229,BrF
3759,241,BrM
3758,243,BrM
3758,244,BrF
3755,353,AB
3753,358,AB
3753,360,AB
3759,368,H
3754,372,OFL
3759,374,OFL
3759,375,OFL
3758,376,CH
3759,379,FL
3753,480,AB
3754,481,FL
3753,482,AB
3758,483,AB
3753,484,AB
3754,485,AB
3758,486,AB
3753,487,FL
3759,488,AB
3758,489,AB
3758,490,AB
3758,491,AB
3755,492,FL
3758,493,AB
2768,1819,ABX
2801,1885,ABX
3996,3467,BrF
3996,3525,BrM
3996,0,FL
3996,0,FL
3997,2971,BrF
3997,1359,BrM
3998,4822,ABX
3998,506,BrM
3999,1825,BrF
3999,1671,BrM
4000,3465,BrF
3999,0,OFL
4000,1730,BrM
4000,4817,OFL
4001,3466,BrF
4001,1500,BrM
4001,4810,FL
4001,4808,FL
4001,4813,OFL
4002,4821,BrF
4002,1396,BrM
4003,4830,BrF
4003,1714,BrM
4004,1684,BrM
4005,1670,BrM
4006,3474,BrF
4006,1820,BrM
4006,0,FL
4006,4820,OFL
4007,1188,BrM
4008,3469,BrF
4008,1721,BrM
4008,4848,FL
4009,4827,BrF
4009,1495,BrM
4010,3472,BrF
4010,3484,BrM
4011,1873,BrF
4011,0,FL
4012,4858,BrF
4012,1695,BrM
4013,1427,BrM
4014,1218,BrF
4014,1726,BrM
4015,4853,BrF
4015,2998,BrM
4016,2997,BrF
4016,1844,BrM
4017,1368,BrM
4018,3481,BrF
4018,2965,BrM
4018,0,FL
4019,1409,BrF
4019,4832,BrM
4020,3478,BrF
4020,1856,BrM
4020,4831,FL
4021,3473,BrM
4022,3477,BrM
4023,3523,BrF
4023,3007,BrM
4023,4869,FL
4024,4837,ABX
4024,1887,BrM
4025,4825,BrF
4025,3479,BrM
4026,3526,BrF
4026,1858,BrM
4026,0,FL
4027,3522,BrF
4027,4834,BrM
4028,3470,BrM
4029,3609,BrF
4029,4856,BrM
4037,4826,BrM
4030,4845,BrF
4030,4824,BrM
4020,4828,OFL
4031,4833,BrF
4031,3527,BrM
4032,3530,BrM
4032,4840,BrF
4033,4838,BrM
4034,3529,BrM
4035,4806,BrM
4036,4852,BrM
5855,4859,BrF
4011,1884,BrM
3760,912,BrF
3760,1750,BrM
3760,3486,ABX
3760,4829,OFL
3761,3520,BrF
3761,2960,BrM
3761,2984,BrF
3762,1763,BrF
3762,2980,BrM
3762,3086,H
3762,3085,H
3762,4874,OFL
3762,4882,FL
3763,1532,BrF
3763,911,BrM
3763,3492,ABX
3763,1804,ABX
3763,0,OFL
3764,1740,BrF
3764,1187,BrM
3764,3594,H
3764,4854,OFL
3764,4889,FL
3765,1791,BrF
3765,1509,BrM
3765,3688,ABX
3765,0,FL
3766,1605,BrF
3766,497,BrM
3766,4855,OFL
3766,0,FL
3766,1660,BrF
3767,1826,BrF
3767,1499,BrM
3767,4917,FL
3768,1614,BrF
3768,1767,BrM
3769,930,BrF
3769,1485,BrM
3769,3504,AB
3769,0,OFL
3770,1778,BrF
3770,1607,BrM
3770,3463,ABX
3770,0,OFL
3770,0,FL
3771,3500,BrF
3771,2988,BrM
3772,1589,BrF
3772,1762,BrM
3772,0,OFL
3773,1753,BrF
3773,1775,BrM
3773,0,OFL
3773,0,FL
3774,1772,BrF
3774,1729,BrM
3774,3020,ABX
3774,4885,FL
3775,1419,BrF
3775,1795,BrM
3775,1824,H
3775,3575,ABX
3775,0,OFL
3775,4897,FL
3775,4895,FL
3776,1559,BrF
3776,1702,BrM
3776,3603,ABX
3776,4868,OFL
3777,1510,BrF
3777,2966,BrM
3777,4890,FL
3778,1506,BrF
3778,2962,BrM
3778,4902,FL
3778,4903,FL
3778,3449,H
3779,3446,BrF
3779,1848,BrM
3780,3490,BrF
3780,3087,BrM
3780,3519,ABX
3781,1501,BrF
3781,1606,BrM
3781,3447,ABX
3781,1857,H
3781,4875,FL
3782,1503,BrF
3782,507,BrM
3782,4877,FL
3782,3489,H
3783,3497,BrF
3783,1611,BrM
3783,3573,ABX
3784,503,BrF
3784,3615,BrM
3785,1864,BrF
3785,1542,BrM
3786,1536,BrF
3786,1787,BrM
3786,4870,H
3786,0,FL
3787,3646,BrF
3787,3456,BrM
3788,1415,BrF
3788,1743,BrM
3788,1766,H
3788,4876,OFL
3788,0,FL
3789,3462,BrF
3789,3020,BrM
3790,3487,BrF
3790,1543,BrM
3790,4804,ABX
3790,4805,ABX
3790,0,FL
3791,1854,BrF
3791,1029,BrM
3791,3580,ABX
3791,4904,FL
3792,2981,BrF
3792,3464,BrM
3793,1384,BrF
3793,1868,BrM
3793,0,FL
3794,1765,BrF
3794,1752,BrM
3794,2985,H
3794,0,FL
3795,1193,BrF
3795,2990,BrM
3795,4906,FL
3796,3608,BrF
3796,1553,BrM
3796,1200,ABX
3797,1361,BrF
3797,1698,BrM
3797,3452,ABX
3798,3094,BrF
3798,1739,BrM
3798,0,ABX
3799,1821,BrF
3799,1504,BrM
3799,4860,H
3799,4905,FL
3800,459,BrF
3800,1769,BrM
3800,1800,H
3800,2968,H
3800,3699,H
3800,0,FL
3801,2959,BrF
3801,1831,BrM
3801,0,FL
3802,1757,BrF
3802,1523,BrM
3802,3614,ABX
3803,3022,BrF
3803,3696,BrM
3804,3453,BrF
3804,1744,BrM
3804,3515,H
3804,4934,FL
3804,4933,FL
3805,1827,BrF
3805,1783,BrM
3805,3617,ABX
3805,4937,FL
3805,4936,FL
3806,1538,BrF
3806,1539,BrM
3806,4900,FL
3807,1042,BrF
3807,1577,BrM
3807,3019,ABX
3807,3513,ABX
3807,4803,H
3807,4880,FL
3808,1558,BrF
3808,1699,BrM
3808,0,ABX
3808,3021,H
3809,1305,BrF
3809,1595,BrM
3809,0,FL
3809,0,FL
3810,1669,BrF
3810,1897,BrM
3811,869,BrF
3811,453,BrM
3811,4898,FL
3812,1782,BrF
3812,1881,BrM
3812,4899,FL
3813,1244,BrF
3813,1742,BrM
3813,3009,H
3813,3612,ABX
3813,4894,FL
3814,1805,BrF
3814,1774,BrM
3814,3505,BrF
3814,4871,OFL
3814,4892,FL
3815,1664,BrF
3815,1031,BrM
3816,2989,BrF
3816,2964,BrM
3816,4861,FL
3817,1852,BrF
3817,3093,BrM
3817,4891,FL
3818,1776,BrF
3818,1710,BrM
3818,1707,BrF
3818,4881,ABX
3819,1803,BrF
3819,1802,BrM
3819,1819,H
3819,3516,H
3819,0,FL
3820,2983,BrF
3820,1566,BrM
3821,1895,BrF
3821,1754,BrM
3821,4888,FL
3822,2986,BrF
3822,1356,BrM
3823,3567,BrF
3823,1604,BrM
3823,0,FL
3824,1491,BrF
3824,1823,BrM
3824,0,ABX
3824,3566,H
3824,0,FL
3825,2978,BrF
3825,3089,BrM
3825,2963,H
3825,3590,ABX
3825,4886,OFL
3825,4913,FL
3825,4915,FL
3825,4912,FL
3826,1722,BrM
3826,3695,ABX
3826,3501,H
3826,0,FL
3827,1779,BrF
3827,1196,BrM
3827,3570,ABX
3827,4896,FL
3828,3457,BrM
3828,3595,BrF
3829,1717,BrF
3829,1797,BrM
3829,4862,ABX
3830,1697,BrF
3830,1796,BrM
3830,4883,FL
3830,4884,FL
3831,1195,BrF
3831,1871,BrM
3832,1170,BrF
3832,1524,BrM
3832,4908,FL
3833,1598,BrF
3833,3000,BrM
3833,0,FL
3834,1438,BrF
3834,1708,BrM
3834,0,FL
3835,1672,BrF
3835,1533,BrM
3835,3692,ABX
3835,0,OFL
3835,4935,FL
3836,472,BrF
3836,1394,BrM
3837,3518,BrF
3837,3454,BrM
3838,3090,BrF
3838,3458,BrM
3839,1851,BrF
3839,1199,BrM
3839,3648,ABX
3840,1580,BrF
3840,3643,BrM
3840,4916,FL
3840,4914,FL
3841,1865,BrF
3841,1018,BrM
3841,3644,H
3842,1576,BrF
3842,1512,BrM
3842,3645,ABX
3843,1790,BrF
3843,1731,BrM
3843,3444,H
3843,4887,FL
3844,3091,BrF
3844,3024,BrM
3845,1685,BrF
3845,1608,BrM
3845,3578,ABX
3845,4872,OFL
3846,3698,BrF
3846,1489,BrM
3847,1760,BrF
3847,1829,BrM
3847,0,FL
3848,3694,BrF
3848,3005,BrM
3849,1401,BrF
3849,1788,BrM
3849,3596,ABX
3849,1877,ABX
3850,1563,BrF
3850,510,BrM
3850,3491,H
3850,3641,H
3851,1024,BrF
3851,1616,BrM
3851,4901,FL
3852,3450,BrF
3852,1867,BrM
3852,3642,ABX
3852,0,FL
3853,1678,BrF
3853,1412,BrM
3853,3651,ABX
3853,3700,H
3854,1429,BrF
3854,1886,BrM
3854,3619,ABX
3854,4863,OFL
3855,3002,BrF
3855,1581,BrM
3855,4866,ABX
3856,845,BrF
3856,1276,BrM
