BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,LayYear,BodyMass,TerritoryID,FieldPeriodID,Status,BreedGroupID,MaxOfMaxOfSeenDate,SexEstimate
5679,1946.766613,5267,A,24.4,,17/08/2013,4797,2007,14.0,2,122,BrF,6152,24/02/2015,0
5679,2247.387135,5267,A,24.4,,17/08/2013,4797,2007,14.0,2,122,BrF,6152,24/02/2015,0
3665,2963.034049,5268,SA,24.2,,18/08/2008,2202,2007,13.9,98,87,ABX,4567,07/09/2010,0
4021,3418.433316,5268,A,24.0,,09/01/2009,2273,2007,14.5,179,90,BrF,4173,07/09/2010,0
3666,5736.431158,5269,FL,25.2,,19/08/2008,2203,2008,15.0,138,87,FL,4590,04/09/2010,1
4291,7882.253856,5269,A,25.2,,28/06/2009,2404,2008,15.2,135,92,BrM,4786,04/09/2010,1
3668,1121.168405,5271,CH,25.6,,25/08/2008,2205,2008,15.5,11,87,FL,4503,25/08/2008,1
3669,6732.419237,5272,CH,23.8,,28/08/2008,2206,2008,15.5,55,87,FL,4534,28/08/2008,0
4010,5551.320591,5275,J,26.8,,01/01/2009,2266,2008,14.9,79,90,OFL,4120,25/07/2013,1
4015,756.508151,5275,J,26.9,,11/01/2009,2265,2008,16.1,79,90,OFL,4120,25/07/2013,1
5353,652.3482152,5275,A,26.6,,06/07/2012,4230,2008,16.3,515,116,BrM,5333,25/07/2013,1
5276,1513.3822,5275,A,24.2,,06/06/2012,4206,2008,16.5,515,116,BrM,5333,25/07/2013,1
4012,12896.01439,5277,J,23.2,,17/01/2009,2268,2008,14.0,127,90,OFL,4150,27/01/2015,0
4332,4666.712101,5277,SA,24.0,,01/08/2009,2484,2008,14.1,127,92,ABX,4782,27/01/2015,0
4511,1448.404783,5277,SA,23.0,,16/02/2010,3307,2008,14.2,134,103,SEEN1,5567,27/01/2015,0
4062,2785.27275,5278,FL,23.4,,23/01/2009,2286,2008,14.5,66,90,OFL,4109,23/01/2009,0
4067,4371.313618,5279,J,24.9,,25/01/2009,2289,2008,14.0,51,90,OFL,4098,06/07/2009,0
4078,10545.3721,5280,FL,25.8,,29/01/2009,2294,2008,15.8,72,90,FL,4115,29/07/2009,1
4079,537.6254679,5281,CH,25.9,,02/02/2009,2295,2009,17.0,138,90,FL,4156,26/02/2009,1
4085,10321.18634,5282,OFL,23.2,,04/02/2009,2299,2008,15.5,12,90,ABX,4070,25/02/2015,0
4085,4339.362694,5282,OFL,23.2,,04/02/2009,2299,2008,15.5,12,90,ABX,4070,25/02/2015,0
4088,6620.813857,5283,CH,,,07/02/2009,2301,2009,16.7,92,90,FL,4130,10/09/2015,1
5403,1564.498486,5283,A,25.0,,24/09/2012,4360,2009,17.5,88,116,BrM,5360,10/09/2015,1
5351,673.7334336,5283,A,25.7,,06/07/2012,4230,2009,16.4,82,116,BrM,5609,10/09/2015,1
4089,1776.609592,5284,J,24.8,,07/02/2009,2301,2008,14.6,8,90,SEEN1,4067,14/02/2015,0
4570,377.0213366,5284,A,24.4,,06/07/2010,3409,2008,14.1,14,104,BrF,4969,14/02/2015,0
4093,1176.263935,5285,SA,25.9,,10/02/2009,2303,2008,17.8,100,90,ABX,4136,04/07/2015,1
4309,8568.478484,5285,A,26.0,,23/07/2009,2454,2008,16.8,85,92,BrM,4758,04/07/2015,1
4309,1917.286214,5285,A,26.0,,23/07/2009,2454,2008,16.8,85,92,BrM,4758,04/07/2015,1
4914,2469.526821,5285,A,26.0,,01/10/2011,3687,2008,17.7,85,105,BrM,5132,04/07/2015,1
5348,1657.509065,5285,A,26.2,,05/07/2012,4229,2008,16.5,85,116,BrM,5610,04/07/2015,1
4103,9872.320256,5286,CH,25.0,,13/02/2009,2307,2009,12.7,4,90,CH,4064,13/02/2009,1
4113,13369.43617,5287,CH,23.5,,15/02/2009,2332,2009,15.0,85,90,FL,4125,26/07/2010,0
4310,8706.304055,5287,OFL,23.5,,23/07/2009,2454,2009,14.5,85,92,OFL,4758,26/07/2010,0
4310,4712.518993,5287,OFL,23.5,,23/07/2009,2454,2009,14.5,85,92,OFL,4758,26/07/2010,0
4114,18743.09584,5288,CH,24.4,,16/02/2009,2309,2009,16.0,100,90,FL,4136,22/02/2010,0
4123,6937.118671,5289,CH,23.7,,20/02/2009,2313,2009,14.4,7,90,FL,4066,22/07/2009,0
4271,2661.700334,5289,SA,24.5,,18/06/2009,2399,2009,14.1,7,92,ABX,4701,22/07/2009,0
4124,4413.643164,5290,OFL,26.5,,20/02/2009,2313,2008,16.6,62,90,OFL,4107,01/03/2014,1
4124,4919.698793,5290,OFL,26.5,,20/02/2009,2313,2008,16.6,62,90,OFL,4107,01/03/2014,1
4345,518.7001672,5290,A,26.8,,03/08/2009,2485,2008,,62,92,BrM,4742,01/03/2014,1
4582,2166.31013,5290,A,26.4,,31/07/2010,3444,2008,16.2,62,104,BrM,5001,01/03/2014,1
5484,4406.510921,5290,A,,,15/02/2013,4563,2008,15.5,55,118,BrM,5883,01/03/2014,1
4125,11401.87426,5291,OFL,26.0,,20/02/2009,2313,2008,16.9,165,90,OFL,4164,15/09/2015,1
4796,1413.874358,5291,A,26.5,,30/08/2011,4520,2008,16.7,129,105,BrM,5157,15/09/2015,1
4768,1549.283459,5291,A,25.3,,29/07/2011,3571,2008,15.9,129,105,BrM,5157,15/09/2015,1
5718,2661.653517,5291,A,26.5,,19/09/2013,4867,2008,16.6,129,122,BrM,6190,15/09/2015,1
6002,954.6622354,5291,A,26.2,,07/08/2014,9383,2008,16.5,62,125,BrM,6708,15/09/2015,1
4129,8004.66076,5292,J,25.4,,21/02/2009,2316,2008,16.4,59,90,OFL,4104,19/09/2015,1
5686,2427.067526,5292,A,23.8,,24/08/2013,4819,2008,17.0,90,122,BrM,6179,19/09/2015,1
6138,7190.904673,5292,A,25.7,,23/09/2014,9457,2008,17.7,90,125,BrM,6720,19/09/2015,1
4130,6308.63181,5293,J,24.7,,21/02/2009,2316,2008,14.9,59,90,OFL,4104,21/02/2009,0
4131,13964.60324,5294,CH,23.4,,24/02/2009,2317,2009,15.7,58,90,FL,4103,03/03/2009,1
4265,3374.276203,5312,FL,24.3,,22/06/2009,2394,2009,14.3,43,92,FL,4727,05/09/2009,0
4266,2871.123007,5313,CH,24.7,,13/06/2009,2395,2009,14.3,13,92,FL,4706,13/04/2013,0
4563,410.5057578,5313,SA,24.8,,04/07/2010,3413,2009,15.6,13,104,H,4968,13/04/2013,0
4267,3288.48296,5314,OFL,26.4,,16/06/2009,2397,2009,14.9,54,92,OFL,4735,15/03/2010,1
4268,4053.422369,5315,OFL,24.8,,20/06/2009,2398,2009,13.7,25,92,OFL,4715,07/12/2011,0
4607,4755.977187,5315,A,24.9,,06/08/2010,3478,2009,16.4,74,104,H,5009,07/12/2011,0
4607,4064.128975,5315,A,24.9,,06/08/2010,3478,2009,16.4,74,104,H,5009,07/12/2011,0
4607,6852.810028,5315,A,24.9,,06/08/2010,3478,2009,16.4,74,104,H,5009,07/12/2011,0
4269,3597.400086,5316,OFL,26.4,,20/06/2009,2398,2009,15.1,36,92,OFL,4723,24/05/2013,1
4282,3920.530331,5317,FL,25.7,,27/06/2009,2402,2009,14.7,46,92,FL,4729,07/09/2010,1
4560,1058.618615,5317,SA,25.8,,11/07/2010,3410,2009,15.1,46,104,BrM,4988,07/09/2010,1
4283,5314.016659,5318,SA,24.1,,20/06/2009,2398,2009,14.1,3,92,SEEN2,4698,19/08/2009,0
4284,5396.866974,5319,J,23.7,,23/06/2009,2403,2008,13.5,134,92,OFL,4785,15/09/2015,0
5198,5924.47311,5319,A,24.6,,08/02/2012,4126,2008,14.5,63,112,BrF,5711,15/09/2015,0
5198,10231.98178,5319,A,24.6,,08/02/2012,4126,2008,14.5,63,112,BrF,5711,15/09/2015,0
5992,3955.370622,5319,A,24.1,,30/07/2014,9358,2008,15.1,63,125,H,6661,15/09/2015,0
4285,4434.837609,5320,A,23.7,,22/06/2009,2394,2007,15.1,43,92,H,4727,25/07/2013,0
4887,1553.994867,5320,A,23.7,,17/09/2011,3679,2007,14.7,15,105,BrF,5094,25/07/2013,0
4289,5298.344103,5321,J,25.6,,16/06/2009,2397,2008,14.9,60,92,OFL,4740,22/09/2015,1
4290,5922.044772,5322,SA,26.3,,16/06/2009,2397,2008,15.8,60,92,ABX,4740,06/08/2009,1
4293,4348.414764,5323,OFL,23.8,,28/06/2009,2404,2008,13.9,135,92,OFL,4786,01/02/2013,0
4610,1776.893167,5323,A,23.9,,14/08/2010,3479,2008,16.1,127,104,BrF,5040,01/02/2013,0
4794,4456.767461,5323,A,24.2,,19/08/2011,3609,2008,14.2,127,105,BrF,5155,01/02/2013,0
4294,4322.682528,5324,OFL,24.7,,28/06/2009,2404,2008,14.8,135,92,BrF,4786,05/02/2013,0
4536,6864.36314,5324,A,24.8,,23/02/2010,3374,2008,16.0,154,103,BrF,5573,05/02/2013,0
4301,4108.754999,5325,OFL,26.3,,30/06/2009,2405,2009,15.1,157,92,OFL,4793,21/02/2010,1
4540,5408.338902,5325,SA,25.9,,21/02/2010,3378,2009,14.0,157,103,ABX,5575,21/02/2010,1
4302,3798.022472,5326,OFL,24.2,,01/07/2009,2408,2009,13.2,96,92,OFL,4766,08/08/2010,0
4533,2148.752602,5326,SA,24.2,,01/03/2010,3363,2009,13.0,98,103,U,5549,08/08/2010,0
4614,4178.517443,5326,A,24.1,,08/08/2010,3480,2009,14.2,36,104,AB,4983,08/08/2010,0
4614,2434.34742,5326,A,24.1,,08/08/2010,3480,2009,14.2,36,104,AB,4983,08/08/2010,0
4303,5303.916501,5327,OFL,25.8,,02/07/2009,2409,2009,15.9,3,92,H,4698,06/09/2010,1
4312,1655.53579,5332,OFL,24.8,,13/07/2009,2453,2009,13.1,8,92,OFL,4702,13/08/2009,0
4317,316.9250758,5333,FL,26.0,,17/07/2009,2449,2009,14.2,28,92,FL,4718,20/09/2014,1
4649,1021.30939,5333,SA,26.4,,02/09/2010,3504,2009,16.8,168,104,BrM,5056,20/09/2014,1
5188,1626.018004,5333,A,26.6,,07/02/2012,4124,2009,15.5,168,112,BrM,5765,20/09/2014,1
6075,1549.728057,5333,A,26.3,,20/09/2014,9453,2009,17.4,168,125,BrM,6752,20/09/2014,1
4318,12044.51044,5334,OFL,26.3,,20/07/2009,2450,2009,15.4,125,92,OFL,4780,28/09/2013,1
4679,1572.647239,5334,A,26.9,,01/07/2011,3522,2009,17.5,72,105,BrM,5124,28/09/2013,1
4816,2479.420669,5334,A,26.1,,04/09/2011,3631,2009,17.9,72,105,BrM,5124,28/09/2013,1
5756,1158.874904,5334,A,24.6,,31/07/2013,4793,2009,19.0,72,122,BrM,6175,28/09/2013,1
4319,6707.893153,5335,SA,27.1,,13/07/2009,2453,2008,16.1,69,92,ABX,4746,23/05/2013,1
4327,14817.47825,5336,J,24.9,,03/08/2009,2485,2009,14.1,63,92,OFL,4743,28/08/2010,0
4581,6626.808037,5336,A,24.6,,31/07/2010,3444,2009,14.9,62,104,BrF,5001,28/08/2010,0
4328,4644.746524,5337,J,24.9,,11/08/2009,2509,2009,14.3,477,92,ABX,4812,22/09/2015,0
5347,768.2536386,5337,A,24.0,,03/07/2012,4202,2009,14.2,68,116,BrF,5341,22/09/2015,0
4329,2769.193986,5338,OFL,26.0,,12/08/2009,2508,2009,16.0,178,92,OFL,4804,04/09/2013,1
4538,304.6859479,5338,SA,25.2,,16/02/2010,3376,2009,15.5,178,103,ABX,5586,04/09/2013,1
4758,517.9152437,5338,A,26.1,,11/08/2011,3568,2009,15.5,157,105,BrM,5165,04/09/2013,1
5617,6086.873242,5338,A,25.4,,14/07/2013,4732,2009,15.5,155,122,BrM,6121,04/09/2013,1
4341,7941.311545,5339,FL,23.1,,28/07/2009,2491,2009,13.3,9,92,FL,4703,24/07/2012,0
4615,258.2322691,5339,SA,23.3,,08/08/2010,3481,2009,13.8,24,104,AB,4975,24/07/2012,0
4349,1216.942187,5340,CH,24.3,,10/08/2009,2511,2009,15.3,126,92,CH,4781,10/08/2009,1
4350,669.6293564,5341,SA,25.0,,15/08/2009,2512,2008,15.1,159,92,ABX,4794,22/06/2013,0
4360,2632.270405,5343,CH,25.9,,19/08/2009,2520,2009,17.2,3,92,FL,4698,10/08/2010,1
4619,3211.136931,5343,SA,25.6,,10/08/2010,3482,2009,15.6,72,104,SEEN1,5008,10/08/2010,1
4463,29636.15885,5418,CH,21.8,,29/08/2009,2576,2009,13.3,480,92,FL,4810,07/09/2009,1
4464,3477.648939,5447,FL,26.7,,08/07/2009,2407,2009,15.0,112,92,H,4775,01/09/2014,1
5624,1375.609936,5447,A,25.1,,18/07/2013,4741,2009,15.0,82,122,BrM,6176,01/09/2014,1
4465,990.5679138,5448,FL,24.8,,16/07/2009,2469,2009,13.9,16,92,H,4709,18/02/2010,0
4466,1728.926672,5449,OFL,24.3,,20/07/2009,2450,2009,15.1,99,92,OFL,4768,20/07/2009,0
4467,232.6087707,5450,FL,24.7,,28/07/2009,2491,2009,14.4,27,92,FL,4717,24/01/2015,0
4587,886.8884424,5450,A,24.7,,21/07/2010,3448,2009,15.8,51,104,BrF,4992,24/01/2015,0
4675,116.0215503,5450,A,24.7,,03/07/2011,3521,2009,15.2,53,105,BrF,5113,24/01/2015,0
5287,3087.83415,5450,A,24.7,,09/06/2012,4214,2009,14.3,51,116,BrF,5357,24/01/2015,0
5951,2852.772267,5450,A,25.0,,10/07/2014,9309,2009,15.5,51,125,BrF,6760,24/01/2015,0
4468,4119.053747,5451,J,24.4,,12/08/2009,2508,2009,14.8,154,92,SEEN2,4791,12/08/2009,0
4469,10704.52033,5452,FL,24.8,,15/08/2009,2512,2009,13.8,154,92,FL,4791,15/09/2015,0
4470,8636.219728,5453,CH,25.5,,19/08/2009,2522,2009,17.3,3,92,FL,4698,26/06/2015,1
4618,541.8008997,5453,SA,25.6,,10/08/2010,3482,2009,16.3,516,104,SEEN2,5073,26/06/2015,1
5755,4813.344663,5453,A,25.3,,31/07/2013,4778,2009,15.5,28,122,BrM,6110,26/06/2015,1
6072,501.5004082,5453,A,25.9,,11/09/2014,9452,2009,14.4,28,125,BrM,6751,26/06/2015,1
5934,2237.159542,5453,A,25.6,,03/07/2014,9291,2009,15.8,28,125,BrM,6751,26/06/2015,1
4471,2097.58458,5454,CH,24.2,,19/08/2009,2520,2009,16.4,40,92,CH,4725,19/08/2009,0
4472,3013.034567,5455,FL,24.1,,20/08/2009,2523,2009,13.1,47,92,FL,4730,27/07/2010,0
4473,3816.63082,5456,CH,23.2,,21/08/2009,2528,2009,16.0,77,92,FL,4753,15/09/2015,1
4625,2540.351843,5456,SA,25.2,,28/08/2010,3486,2009,18.5,134,104,BrM,5043,15/09/2015,1
5338,3662.546149,5456,A,25.0,,28/06/2012,4225,2009,17.0,134,116,BrM,5328,15/09/2015,1
4474,4273.562014,5457,J,24.8,,22/08/2009,2526,2009,15.3,177,92,OFL,4803,24/05/2013,0
4475,11959.40671,5458,CH,23.5,,01/09/2009,2594,2009,16.0,137,92,FL,4787,07/08/2010,0
4476,18796.39718,5459,CH,21.8,,31/08/2009,2593,2009,13.0,100,92,FL,4769,01/03/2010,0
4535,526.1657556,5459,SA,23.4,,23/02/2010,3374,2009,13.5,100,103,ABX,5551,01/03/2010,0
4477,23033.42994,5460,CH,21.2,,29/08/2009,2576,2009,13.5,480,92,CH,4810,29/08/2009,1
4478,10565.0167,5461,CH,22.2,,31/08/2009,2593,2009,13.8,98,92,FL,4767,08/03/2010,0
4479,4353.95317,5462,CH,25.7,,04/09/2009,2597,2009,16.5,4,92,FL,4699,25/02/2015,1
4480,2438.32627,5463,CH,19.4,,05/09/2009,2598,2009,10.0,135,92,FL,4786,05/09/2009,1
4481,6270.468691,5464,CH,24.5,,10/09/2009,2602,2009,16.0,96,92,FL,4766,14/09/2009,0
4482,26867.37008,5465,CH,24.3,,07/09/2009,2599,2009,15.3,112,92,FL,4775,09/09/2015,0
4769,1197.840807,5465,A,24.6,,28/07/2011,3575,2009,15.5,43,105,BrF,5106,09/09/2015,0
4483,10699.15932,5466,CH,20.0,,05/09/2009,2598,2009,10.0,135,92,FL,4786,05/09/2009,0
4487,1929.182968,5473,CH,,,21/02/2008,2143,2008,,86,85,CH,4378,21/02/2008,0
4605,2182.343727,5497,A,25.6,,03/08/2010,3477,2009,16.6,100,104,BrM,5027,14/12/2011,1
4900,1535.505037,5497,A,25.4,,23/09/2011,3686,2009,15.1,100,105,BrM,5143,14/12/2011,1
4543,3094.033711,5498,OFL,24.9,,15/02/2010,3308,2009,14.0,134,103,OFL,5567,22/01/2015,1
5328,1382.503889,5498,A,25.1,,21/06/2012,4220,2009,15.4,160,116,BrM,5624,22/01/2015,1
5983,6122.772718,5498,A,25.5,,23/07/2014,9340,2009,15.1,160,125,BrM,6663,22/01/2015,1
4544,2368.689955,5499,FL,25.8,,19/02/2010,3357,2010,14.7,138,103,FL,5570,07/07/2011,1
4545,3021.481461,5507,SA,27.0,,12/07/2010,3406,2009,16.2,53,104,ABX,4993,07/08/2010,1
4546,2563.924926,5508,SA,27.3,,13/07/2010,3407,2009,16.9,68,104,BrM,5004,23/02/2014,1
5171,817.7966083,5508,A,27.4,,28/01/2012,4101,2009,17.0,68,112,BrM,5713,23/02/2014,1
5345,1773.303665,5508,A,27.2,,03/07/2012,4234,2009,17.3,68,116,BrM,5341,23/02/2014,1
5603,582.6266674,5508,A,25.1,,03/07/2013,4712,2009,18.0,68,122,BrM,6174,23/02/2014,1
4699,2802.808956,5509,SA,26.8,,07/07/2011,3534,2010,16.6,55,105,BrM,5115,01/07/2013,1
4681,1967.643805,5510,A,26.2,,01/07/2011,3522,2009,16.1,33,105,SEEN2,5103,22/08/2011,1
4549,4021.663469,5511,J,23.5,,06/07/2010,3409,2010,13.5,15,104,OFL,4970,22/08/2015,0
4550,9859.531041,5512,OFL,23.6,,06/07/2010,3409,2010,13.8,14,104,OFL,4969,06/09/2010,0
4551,7006.416242,5513,SA,27.3,,11/07/2010,3410,2009,16.1,46,104,AB,4988,31/08/2015,1
4677,431.1399965,5513,A,,,03/07/2011,3520,2009,16.8,47,105,BrM,5109,31/08/2015,1
4826,1925.180364,5513,A,,,11/09/2011,3641,2009,16.8,47,105,BrM,5109,31/08/2015,1
5285,3820.38724,5513,A,24.6,,08/06/2012,4182,2009,16.2,47,116,BrM,5321,31/08/2015,1
5732,2869.618856,5513,A,27.0,,22/09/2013,4874,2009,18.2,47,122,BrM,6108,31/08/2015,1
4552,2231.733195,5514,SA,24.0,,11/07/2010,3410,2009,,43,104,AB,4987,31/08/2015,0
4792,3031.438742,5514,A,24.1,,31/08/2011,3614,2009,14.8,57,105,BrF,5084,31/08/2015,0
5671,1174.1738,5514,A,24.6,,14/08/2013,4782,2009,14.0,57,122,BrF,6206,31/08/2015,0
4553,1435.820924,5515,SA,26.0,,11/07/2010,3410,2009,16.7,54,104,ABX,4994,11/05/2013,1
4789,1022.701103,5515,A,25.9,,01/09/2011,3615,2009,,57,105,BrM,5084,11/05/2013,1
4554,6125.694524,5516,SA,24.9,,10/07/2010,3411,2009,14.9,34,104,ABX,4982,18/05/2013,0
4555,1605.182758,5517,SA,24.5,,10/07/2010,3411,2009,14.9,2,104,AB,4959,09/09/2015,0
4754,1401.482407,5517,A,24.7,,18/07/2011,3556,2009,15.8,2,105,H,5087,09/09/2015,0
5776,558.3333555,5517,A,25.1,,12/02/2014,5283,2009,18.5,2,124,ABX,6510,09/09/2015,0
4556,761.343029,5518,SA,24.4,,03/07/2010,3412,2009,14.0,478,104,AB,5066,15/09/2015,0
5408,2536.891487,5518,A,24.1,,25/09/2012,4345,2009,14.3,134,116,BrF,5328,15/09/2015,0
5340,4017.110483,5518,A,24.5,,28/06/2012,4225,2009,14.4,134,116,BrF,5328,15/09/2015,0
4557,4110.645119,5519,SA,25.6,,04/07/2010,3413,2009,,8,104,ABX,4964,01/09/2010,1
4558,7178.90303,5520,SA,26.3,,05/07/2010,3414,2009,15.6,5,104,H,4962,08/09/2010,1
4571,3689.741076,5522,SA,26.5,,14/07/2010,3419,2009,15.9,58,104,ABX,4997,28/08/2015,1
5214,225.6651491,5522,A,26.6,,16/02/2012,4139,2009,16.5,126,112,BrM,5748,28/08/2015,1
5399,2144.221631,5523,A,25.4,,23/09/2012,4387,2009,16.4,60,116,BrM,5355,13/09/2015,1
5335,2937.116827,5523,A,25.5,,27/06/2012,4224,2009,15.5,60,116,BrM,5355,13/09/2015,1
5596,4235.419256,5523,A,23.6,,29/06/2013,4703,2009,18.0,60,122,BrM,6137,13/09/2015,1
5913,1211.179537,5523,A,26.1,,27/06/2014,9280,2009,16.8,479,125,BrM,6685,13/09/2015,1
4572,2112.63794,5524,SA,24.5,,14/07/2010,3419,2009,14.3,68,104,SEEN1,5004,17/08/2015,0
5173,2558.304402,5524,A,24.7,,28/01/2012,4102,2009,13.5,480,112,BrF,5777,17/08/2015,0
4574,2932.201527,5525,SA,24.9,,14/07/2010,3419,2009,14.2,68,104,AB,5004,21/08/2014,0
4676,3544.271417,5525,A,25.3,,03/07/2011,3521,2009,15.5,47,105,H,5109,21/08/2014,0
5644,1808.478974,5525,A,24.6,,27/07/2013,4759,2009,16.0,47,122,H,6108,21/08/2014,0
5735,1040.120019,5525,A,24.4,,22/09/2013,4874,2009,15.4,47,122,H,6108,21/08/2014,0
4575,2225.285704,5526,A,25.9,,14/07/2010,3419,2008,16.2,33,104,BrM,4981,23/05/2013,1
4576,2591.989564,5527,OFL,25.1,,16/07/2010,3420,2010,13.9,477,104,OFL,5069,16/07/2010,1
4579,2447.62744,5528,SA,23.6,,18/07/2010,3424,2009,14.2,95,104,AB,5023,19/02/2015,1
4791,4947.219454,5528,A,24.2,,26/08/2011,3616,2009,15.4,135,105,BrM,5159,19/02/2015,1
4580,3100.922031,5529,SA,24.5,,18/07/2010,3424,2009,14.5,95,104,AB,5023,13/07/2013,1
5344,6201.360567,5529,A,24.7,,03/07/2012,4234,2009,16.3,516,116,BrM,5635,13/07/2013,1
4583,2881.92859,5530,SA,24.7,,27/07/2010,3445,2009,15.9,172,104,ABX,5064,02/09/2015,0
5205,844.9592878,5530,A,25.1,,11/02/2012,4131,2009,15.0,86,112,BrF,5726,02/09/2015,0
5782,2446.16886,5530,A,25.2,,20/02/2014,5299,2009,15.6,82,124,BrF,6530,02/09/2015,0
4584,2901.132288,5531,A,25.4,,29/07/2010,3446,2008,15.7,165,104,BrF,5053,08/06/2013,0
4585,3123.643619,5532,SA,25.1,,27/07/2010,3445,2009,14.8,478,104,SEEN1,5066,15/05/2013,0
4586,3845.395949,5533,OFL,25.2,,23/07/2010,3447,2010,15.9,51,104,OFL,4992,20/08/2011,0
4594,2570.692161,5534,OFL,24.2,,22/07/2010,3449,2010,15.0,86,104,OFL,5017,27/07/2015,0
4871,9900.531121,5534,SA,24.2,,12/09/2011,3664,2010,15.3,86,105,ABX,5133,27/07/2015,0
4595,1575.857614,5535,SA,23.5,,25/07/2010,3450,2009,15.7,55,104,ABX,4995,04/08/2010,0
4596,1169.659776,5536,OFL,23.9,,26/07/2010,3451,2010,13.5,3,104,OFL,4960,30/08/2014,0
4685,5023.385,5536,A,24.0,,28/06/2011,3526,2010,13.5,3,105,BrF,5088,30/08/2014,0
5711,1838.577942,5536,A,23.5,,15/09/2013,4861,2010,14.1,490,122,BrF,6145,30/08/2014,0
5894,5153.507706,5536,A,23.9,,26/06/2014,9275,2010,13.4,3,125,H,6662,30/08/2014,0
4597,5780.582881,5537,SA,24.5,,23/07/2010,3447,2009,16.4,68,104,ABX,5004,03/09/2015,0
4905,4646.801401,5537,A,24.2,,27/09/2011,3685,2009,15.8,81,105,BrF,5129,03/09/2015,0
5948,5858.338335,5537,A,25.0,,08/07/2014,9307,2009,14.5,81,125,BrF,6686,03/09/2015,0
4609,6839.208871,5538,SA,24.5,,06/08/2010,3478,2009,16.2,83,104,SEEN1,5015,06/08/2010,1
4627,1903.591481,5539,SA,26.0,,17/08/2010,3485,2009,15.6,481,104,H,5070,15/05/2013,1
4628,3460.930599,5540,CH,26.1,,27/08/2010,3487,2010,17.6,127,104,FL,5040,09/04/2013,1
4755,913.3122799,5540,SA,25.9,,09/07/2011,3542,2010,16.8,127,105,H,5155,09/04/2013,1
4793,911.033961,5540,SA,25.7,,19/08/2011,3609,2010,16.8,127,105,H,5155,09/04/2013,1
4629,3478.007784,5541,SA,25.3,,07/08/2010,3488,2009,16.2,43,104,ABX,4987,01/09/2010,1
4630,3017.908281,5542,CH,25.0,,10/08/2010,3482,2010,15.3,407,104,FL,5065,25/07/2013,0
5275,443.4920215,5542,A,24.6,,06/06/2012,4206,2010,14.4,515,116,BrF,5333,25/07/2013,0
4631,8496.725021,5543,CH,23.6,,13/08/2010,3489,2010,14.0,71,104,FL,5007,18/09/2015,0
4701,4547.043059,5543,SA,25.4,,07/07/2011,3534,2010,15.6,55,105,H,5115,18/09/2015,0
5412,1057.056284,5543,A,24.5,,06/07/2012,4363,2010,15.1,82,116,ABX,5609,18/09/2015,0
5390,3970.04539,5543,A,24.5,,18/09/2012,4357,2010,16.8,71,116,ABX,5308,18/09/2015,0
4632,4725.419174,5544,CH,25.0,,13/08/2010,3489,2010,15.0,32,104,FL,4980,24/08/2010,0
4633,1948.06228,5545,CH,,,10/08/2010,3482,2010,11.9,75,104,FL,5010,10/09/2015,0
4908,2.233001409,5545,SA,24.5,,01/10/2011,3687,2010,15.0,477,105,SEEN1,5180,10/09/2015,0
5613,4914.219637,5545,A,23.8,,11/07/2013,4727,2010,17.5,177,122,SEEN1,6199,10/09/2015,0
4636,4200.457315,5547,CH,25.5,,26/08/2010,3484,2010,16.6,159,104,FL,5051,04/09/2015,1
4695,6214.915219,5547,SA,25.8,,06/07/2011,3531,2010,15.4,159,105,AB,5081,04/09/2015,1
5325,1056.566176,5547,A,25.6,,20/06/2012,4219,2010,16.1,100,116,BrM,5615,04/09/2015,1
5760,5443.415909,5547,A,25.8,,30/01/2014,5260,2010,16.8,100,124,BrM,6417,04/09/2015,1
4637,7232.66846,5548,CH,26.3,,17/08/2010,3485,2010,16.9,112,104,FL,5033,07/09/2010,1
4638,423.1279015,5549,SA,24.5,,14/08/2010,3479,2009,17.6,479,104,BrF,5068,10/09/2015,0
5414,686.6358129,5549,A,24.8,,19/07/2012,4259,2009,15.0,479,116,BrF,5338,10/09/2015,0
4640,7833.320128,5551,CH,25.0,,23/08/2010,3491,2010,15.8,83,104,FL,5015,04/04/2013,1
4641,2870.43746,5552,CH,25.6,,23/08/2010,3491,2010,16.0,177,104,FL,5061,30/08/2010,0
4642,1118.088681,5553,CH,24.6,,23/08/2010,3491,2010,16.1,15,104,FL,4970,08/06/2013,0
4879,3363.801756,5553,A,23.8,,13/09/2011,3660,2010,14.7,74,105,BrF,5125,08/06/2013,0
4644,556.9270869,5555,CH,,,24/08/2010,3492,2010,11.1,96,104,FL,5024,24/08/2010,1
4645,3411.497328,5556,CH,24.8,,27/08/2010,3487,2010,16.1,1,104,FL,4958,27/08/2010,1
4646,3951.41785,5557,CH,27.7,,27/08/2010,3487,2010,18.3,40,104,FL,4985,02/08/2012,1
4688,2305.864805,5557,SA,27.5,,28/06/2011,3527,2010,16.5,3,105,BrM,5088,02/08/2012,1
4819,2505.528663,5557,SA,27.1,,07/09/2011,3636,2010,17.7,3,105,BrM,5088,02/08/2012,1
4654,3329.249643,5559,SA,26.5,,02/09/2010,3504,2009,16.7,168,104,U,5056,18/09/2015,1
5661,578.819189,5559,A,24.5,,10/08/2013,4774,2009,18.0,36,122,BrM,6166,18/09/2015,1
4655,5410.330887,5560,CH,22.8,,02/09/2010,3504,2010,12.4,118,104,CH,5035,02/09/2010,1
