BirdID,BloodID,Status,TerritoryID,PeriodEnd
4902,3820,BrM,11,21/02/2008
4902,3859,BrM,11,21/02/2008
4902,5069,BrM,11,21/02/2008
4902,5069,BrM,11,21/02/2008
4902,5069,BrM,11,21/02/2008
930,3807,BrF,12,21/02/2008
3519,3847,BrM,12,21/02/2008
3519,3901,BrM,12,21/02/2008
3519,4564,BrM,12,21/02/2008
3519,4564,BrM,12,21/02/2008
3519,3805,BrM,12,21/02/2008
1607,3101,BrM,13,21/02/2008
1607,3906,BrM,13,21/02/2008
1607,994,BrM,13,21/02/2008
1607,4650,BrM,13,21/02/2008
1607,3834,BrM,13,21/02/2008
4910,3911,SEEN1,4,21/02/2008
4910,3911,SEEN1,4,21/02/2008
4910,3245,SEEN1,4,21/02/2008
4910,3772,SEEN1,4,21/02/2008
4910,3911,SEEN1,4,21/02/2008
3500,544,BrF,14,21/02/2008
3500,3840,BrF,14,21/02/2008
3500,3902,BrF,14,21/02/2008
2988,4243,BrM,14,21/02/2008
2988,3904,BrM,14,21/02/2008
2988,4569,BrM,14,21/02/2008
4969,3746,ABX,14,21/02/2008
4969,3350,ABX,14,21/02/2008
4969,3845,ABX,14,21/02/2008
5168,3951,OFL,14,21/02/2008
5168,4297,OFL,14,21/02/2008
5168,3567,OFL,14,21/02/2008
5167,5057,OFL,14,21/02/2008
5167,4086,OFL,14,21/02/2008
5167,4337,OFL,14,21/02/2008
5167,3566,OFL,14,21/02/2008
1762,3848,BrM,15,21/02/2008
1762,3905,BrM,15,21/02/2008
1762,3099,BrM,15,21/02/2008
1589,3096,BrF,15,21/02/2008
1589,907,BrF,15,21/02/2008
1589,2935,BrF,15,21/02/2008
5099,3837,ABX,16,21/02/2008
5099,3496,ABX,16,21/02/2008
5099,3913,ABX,16,21/02/2008
3612,2985,BrM,16,21/02/2008
3612,3900,BrM,16,21/02/2008
3612,3210,BrM,16,21/02/2008
3612,4083,BrM,16,21/02/2008
1753,1143,BrF,16,21/02/2008
1753,4084,BrF,16,21/02/2008
1753,57,BrF,16,21/02/2008
1753,3098,BrF,16,21/02/2008
1753,4084,BrF,16,21/02/2008
3085,4314,BrF,20,21/02/2008
3085,435,BrF,20,21/02/2008
3085,4884,BrF,20,21/02/2008
3085,4565,BrF,20,21/02/2008
3085,4565,BrF,20,21/02/2008
3085,606,BrF,20,21/02/2008
3085,435,BrF,20,21/02/2008
3085,435,BrF,20,21/02/2008
3085,3138,BrF,20,21/02/2008
1729,1095,BrM,20,21/02/2008
1729,686,BrM,20,21/02/2008
1729,4889,BrM,20,21/02/2008
1729,4889,BrM,20,21/02/2008
1729,433,BrM,20,21/02/2008
1729,3957,BrM,20,21/02/2008
5134,3531,OFL,20,21/02/2008
5134,3952,OFL,20,21/02/2008
1824,4616,ABX,22,21/02/2008
1824,408,ABX,22,21/02/2008
1824,4616,ABX,22,21/02/2008
1824,408,ABX,22,21/02/2008
1824,4616,ABX,22,21/02/2008
1795,3131,BrM,22,21/02/2008
1795,147,BrM,22,21/02/2008
1419,659,BrF,22,21/02/2008
1419,86,BrF,22,21/02/2008
1419,3151,BrF,22,21/02/2008
1559,3116,BrF,23,21/02/2008
1559,3369,BrF,23,21/02/2008
1559,419,BrF,23,21/02/2008
1702,3749,BrM,23,21/02/2008
1702,3121,BrM,23,21/02/2008
1702,288,BrM,23,21/02/2008
1702,467,BrM,23,21/02/2008
1702,3382,BrM,23,21/02/2008
2966,3748,BrM,24,21/02/2008
2966,3870,BrM,24,21/02/2008
2966,3971,BrM,24,21/02/2008
2966,3152,BrM,24,21/02/2008
4890,3197,ABX,24,21/02/2008
4890,5278,ABX,24,21/02/2008
4890,3928,ABX,24,21/02/2008
4890,3979,ABX,24,21/02/2008
1510,3144,BrF,24,21/02/2008
1510,96,BrF,24,21/02/2008
1510,771,BrF,24,21/02/2008
1510,3975,BrF,24,21/02/2008
1510,999,BrF,24,21/02/2008
1510,1118,BrF,24,21/02/2008
3449,4134,BrF,25,21/02/2008
3449,472,BrF,25,21/02/2008
3449,4279,BrF,25,21/02/2008
3449,3964,BrF,25,21/02/2008
4897,4287,BrM,25,21/02/2008
4897,3910,BrM,25,21/02/2008
4897,3962,BrM,25,21/02/2008
4897,3212,BrM,25,21/02/2008
5073,3981,ABX,26,21/02/2008
1848,3146,BrM,26,21/02/2008
1848,3146,BrM,26,21/02/2008
1848,3299,BrM,26,21/02/2008
1848,3818,BrM,26,21/02/2008
1848,3755,BrM,26,21/02/2008
3446,3757,BrF,26,21/02/2008
3446,3864,BrF,26,21/02/2008
3446,3110,BrF,26,21/02/2008
5139,3866,OFL,26,21/02/2008
3087,3811,BrM,27,21/02/2008
3490,3810,BrF,27,21/02/2008
1501,397,BrF,28,21/02/2008
1501,233,BrF,28,21/02/2008
1501,627,BrF,28,21/02/2008
1501,531,BrF,28,21/02/2008
1501,4080,BrF,28,21/02/2008
3618,3103,BrM,28,21/02/2008
3618,2852,BrM,28,21/02/2008
3618,4075,BrM,28,21/02/2008
4875,3889,ABX,28,21/02/2008
4875,3987,ABX,28,21/02/2008
4967,3344,ABX,28,21/02/2008
4967,4132,ABX,28,21/02/2008
1857,463,NSA,28,21/02/2008
1857,2971,NSA,28,21/02/2008
1857,529,NSA,28,21/02/2008
1503,868,BrF,30,21/02/2008
1503,3753,BrF,30,21/02/2008
1503,216,BrF,30,21/02/2008
507,217,BrM,30,21/02/2008
507,2671,BrM,30,21/02/2008
507,3341,BrM,30,21/02/2008
507,2197,BrM,30,21/02/2008
3497,548,BrF,32,21/02/2008
3497,2981,BrF,32,21/02/2008
3497,3130,BrF,32,21/02/2008
5147,4313,OFL,32,21/02/2008
5147,4047,OFL,32,21/02/2008
5147,3983,OFL,32,21/02/2008
1611,681,BrM,32,21/02/2008
1611,936,BrM,32,21/02/2008
1611,637,BrM,32,21/02/2008
3615,3775,BrM,33,21/02/2008
3615,3887,BrM,33,21/02/2008
503,3776,BrF,33,21/02/2008
503,128,BrF,33,21/02/2008
1542,1103,BrM,34,21/02/2008
1542,4135,BrM,34,21/02/2008
1542,841,BrM,34,21/02/2008
1542,2811,BrM,34,21/02/2008
1864,235,BrF,34,21/02/2008
1864,5208,BrF,34,21/02/2008
1864,628,BrF,34,21/02/2008
1787,3124,BrM,36,21/02/2008
1787,3929,BrM,36,21/02/2008
1536,3126,BrF,36,21/02/2008
1536,566,BrF,36,21/02/2008
4870,3806,ABX,36,21/02/2008
4870,3773,ABX,36,21/02/2008
4870,3742,ABX,36,21/02/2008
4870,3125,ABX,36,21/02/2008
3456,3978,BrM,38,21/02/2008
3456,486,BrM,38,21/02/2008
3456,3310,BrM,38,21/02/2008
3456,2808,BrM,38,21/02/2008
4941,4133,ABX,39,21/02/2008
4876,3394,ABX,39,21/02/2008
4876,3894,ABX,39,21/02/2008
4876,3154,ABX,39,21/02/2008
4876,3781,ABX,39,21/02/2008
1766,3157,ABX,39,21/02/2008
1766,376,ABX,39,21/02/2008
1766,3869,ABX,39,21/02/2008
1766,3927,ABX,39,21/02/2008
1743,60,BrM,39,21/02/2008
1743,381,BrM,39,21/02/2008
1743,3159,BrM,39,21/02/2008
1743,3868,BrM,39,21/02/2008
1415,1004,BrF,39,21/02/2008
1415,4030,BrF,39,21/02/2008
1415,380,BrF,39,21/02/2008
1415,2772,BrF,39,21/02/2008
1415,3867,BrF,39,21/02/2008
1415,3158,BrF,39,21/02/2008
1415,3672,BrF,39,21/02/2008
3093,4035,BrM,40,21/02/2008
3093,4111,BrM,40,21/02/2008
3093,4686,BrM,40,21/02/2008
3093,451,BrM,40,21/02/2008
3093,3172,BrM,40,21/02/2008
3093,4353,BrM,40,21/02/2008
3093,3963,BrM,40,21/02/2008
3093,5072,BrM,40,21/02/2008
3462,3965,BrF,40,21/02/2008
3462,3150,BrF,40,21/02/2008
3462,3876,BrF,40,21/02/2008
3487,2983,BrF,42,21/02/2008
3487,539,BrF,42,21/02/2008
1029,585,BrM,43,21/02/2008
1029,4288,BrM,43,21/02/2008
1029,2653,BrM,43,21/02/2008
1029,658,BrM,43,21/02/2008
5140,3537,OFL,43,21/02/2008
4904,5379,ABX,43,21/02/2008
4904,3836,ABX,43,21/02/2008
4904,3231,ABX,43,21/02/2008
4904,4239,ABX,43,21/02/2008
1854,4281,BrF,43,21/02/2008
1854,3842,BrF,43,21/02/2008
3464,4244,BrM,45,21/02/2008
1384,3916,BrF,46,21/02/2008
1384,3232,BrF,46,21/02/2008
1384,883,BrF,46,21/02/2008
1384,633,BrF,46,21/02/2008
1384,3759,BrF,46,21/02/2008
1868,4229,BrM,46,21/02/2008
1868,3915,BrM,46,21/02/2008
1868,3339,BrM,46,21/02/2008
1868,4274,BrM,46,21/02/2008
1765,4189,BrF,47,21/02/2008
1765,54,BrF,47,21/02/2008
1765,3754,BrF,47,21/02/2008
1765,682,BrF,47,21/02/2008
5072,4077,ABX,47,21/02/2008
5074,3907,ABX,47,21/02/2008
5074,3982,ABX,47,21/02/2008
5074,3982,ABX,47,21/02/2008
5074,3471,ABX,47,21/02/2008
5074,3898,ABX,47,21/02/2008
2985,4187,ABX,47,21/02/2008
2985,361,ABX,47,21/02/2008
2985,3758,ABX,47,21/02/2008
5125,3522,OFL,47,21/02/2008
1752,3756,BrM,47,21/02/2008
1752,4082,BrM,47,21/02/2008
1752,4182,BrM,47,21/02/2008
1752,3756,BrM,47,21/02/2008
1752,4065,BrM,47,21/02/2008
1752,3891,BrM,47,21/02/2008
1752,1140,BrM,47,21/02/2008
1752,4082,BrM,47,21/02/2008
2990,440,BrM,48,21/02/2008
2990,3893,BrM,48,21/02/2008
2990,3833,BrM,48,21/02/2008
2990,597,BrM,48,21/02/2008
2990,3833,BrM,48,21/02/2008
2990,3215,BrM,48,21/02/2008
4896,3896,BrF,48,21/02/2008
4896,3213,BrF,48,21/02/2008
4896,4064,BrF,48,21/02/2008
4896,3213,BrF,48,21/02/2008
1553,4331,BrM,50,21/02/2008
1553,684,BrM,50,21/02/2008
1553,4199,BrM,50,21/02/2008
1553,4331,BrM,50,21/02/2008
1553,1141,BrM,50,21/02/2008
1553,3831,BrM,50,21/02/2008
1553,844,BrM,50,21/02/2008
1553,68,BrM,50,21/02/2008
3608,5341,BrF,50,21/02/2008
3608,4562,BrF,50,21/02/2008
3608,5376,BrF,50,21/02/2008
3608,5341,BrF,50,21/02/2008
3608,3832,BrF,50,21/02/2008
3608,6025,BrF,50,21/02/2008
3608,3856,BrF,50,21/02/2008
5144,4068,OFL,50,21/02/2008
5144,5035,OFL,50,21/02/2008
5144,4068,OFL,50,21/02/2008
5144,5035,OFL,50,21/02/2008
5144,4192,OFL,50,21/02/2008
5144,3540,OFL,50,21/02/2008
1698,375,BrM,51,21/02/2008
1698,4588,BrM,51,21/02/2008
1698,118,BrM,51,21/02/2008
1698,1130,BrM,51,21/02/2008
1361,4238,BrF,51,21/02/2008
1361,378,BrF,51,21/02/2008
1361,3858,BrF,51,21/02/2008
1361,2741,BrF,51,21/02/2008
1361,2713,BrF,51,21/02/2008
5155,4071,OFL,51,21/02/2008
5155,4206,OFL,51,21/02/2008
5155,3551,OFL,51,21/02/2008
1739,1111,BrM,53,21/02/2008
1739,360,BrM,53,21/02/2008
1739,3914,BrM,53,21/02/2008
3094,3229,BrF,53,21/02/2008
3094,449,BrF,53,21/02/2008
3094,3917,BrF,53,21/02/2008
5169,4059,OFL,53,21/02/2008
5169,4183,OFL,53,21/02/2008
5169,3568,OFL,53,21/02/2008
5169,4348,OFL,53,21/02/2008
5169,4005,OFL,53,21/02/2008
5169,4348,OFL,53,21/02/2008
1504,2844,BrM,54,21/02/2008
1504,745,BrM,54,21/02/2008
1504,1128,BrM,54,21/02/2008
1504,885,BrM,54,21/02/2008
1504,69,BrM,54,21/02/2008
1504,556,BrM,54,21/02/2008
1504,598,BrM,54,21/02/2008
1821,2842,BrF,54,21/02/2008
1821,187,BrF,54,21/02/2008
2959,284,BrF,57,21/02/2008
2959,600,BrF,57,21/02/2008
1831,3680,BrM,57,21/02/2008
1831,609,BrM,57,21/02/2008
1757,3222,BrF,58,21/02/2008
1757,2,BrF,58,21/02/2008
1757,589,BrF,58,21/02/2008
1757,3857,BrF,58,21/02/2008
1757,603,BrF,58,21/02/2008
1757,4356,BrF,58,21/02/2008
5149,3545,OFL,58,21/02/2008
1523,2921,BrM,58,21/02/2008
1523,590,BrM,58,21/02/2008
1523,3230,BrM,58,21/02/2008
1523,526,BrM,58,21/02/2008
1523,605,BrM,58,21/02/2008
1523,4054,BrM,58,21/02/2008
3022,3356,BrF,59,21/02/2008
3022,452,BrF,59,21/02/2008
3515,3763,ABX,60,21/02/2008
1744,462,BrM,60,21/02/2008
1744,474,BrM,60,21/02/2008
1744,3764,BrM,60,21/02/2008
1744,4277,BrM,60,21/02/2008
1744,1132,BrM,60,21/02/2008
1744,4057,BrM,60,21/02/2008
1744,3764,BrM,60,21/02/2008
1744,2982,BrM,60,21/02/2008
3453,471,BrF,60,21/02/2008
3453,4053,BrF,60,21/02/2008
3453,4272,BrF,60,21/02/2008
3453,2843,BrF,60,21/02/2008
3453,2979,BrF,60,21/02/2008
4938,4055,SEEN1,60,21/02/2008
4934,4050,ABX,60,21/02/2008
1827,3221,BrF,61,21/02/2008
1827,2928,BrF,61,21/02/2008
1783,113,BrM,61,21/02/2008
1783,4058,BrM,61,21/02/2008
1783,3767,BrM,61,21/02/2008
1538,833,BrF,62,21/02/2008
1538,125,BrF,62,21/02/2008
1539,121,BrM,62,21/02/2008
1539,3919,BrM,62,21/02/2008
1042,2408,BrF,63,21/02/2008
1042,1019,BrF,63,21/02/2008
1042,4797,BrF,63,21/02/2008
1042,292,BrF,63,21/02/2008
5123,3520,ABX,63,21/02/2008
5123,3920,ABX,63,21/02/2008
5123,4347,ABX,63,21/02/2008
5123,5336,ABX,63,21/02/2008
5123,4798,ABX,63,21/02/2008
5123,4798,ABX,63,21/02/2008
1577,443,BrM,63,21/02/2008
1577,4308,BrM,63,21/02/2008
1577,881,BrM,63,21/02/2008
1577,4060,BrM,63,21/02/2008
1577,4060,BrM,63,21/02/2008
1577,1057,BrM,63,21/02/2008
1577,591,BrM,63,21/02/2008
3021,2850,BrM,66,21/02/2008
3021,3829,BrM,66,21/02/2008
1558,2845,BrF,66,21/02/2008
1558,853,BrF,66,21/02/2008
4972,4076,BrM,67,21/02/2008
1305,3362,BrF,67,21/02/2008
4971,4191,ABX,68,21/02/2008
1669,4330,BrF,68,21/02/2008
1669,4330,BrF,68,21/02/2008
1669,3347,BrF,68,21/02/2008
1669,256,BrF,68,21/02/2008
1669,4188,BrF,68,21/02/2008
1669,1016,BrF,68,21/02/2008
1897,3349,BrM,68,21/02/2008
1897,4175,BrM,68,21/02/2008
5164,5191,OFL,68,21/02/2008
5164,4155,OFL,68,21/02/2008
5164,3563,OFL,68,21/02/2008
869,832,BrF,69,21/02/2008
869,4072,BrF,69,21/02/2008
453,4321,BrM,69,21/02/2008
453,3217,BrM,69,21/02/2008
453,117,BrM,69,21/02/2008
1881,3698,BrM,70,21/02/2008
1881,679,BrM,70,21/02/2008
1881,4346,BrM,70,21/02/2008
3604,3886,ABX,70,21/02/2008
3604,692,ABX,70,21/02/2008
1782,109,BrF,70,21/02/2008
1782,3697,BrF,70,21/02/2008
1782,351,BrF,70,21/02/2008
1782,108,BrF,70,21/02/2008
1782,4073,BrF,70,21/02/2008
1742,393,BrM,71,21/02/2008
1742,4177,BrM,71,21/02/2008
1742,3899,BrM,71,21/02/2008
1742,2986,BrM,71,21/02/2008
1742,1116,BrM,71,21/02/2008
1742,3211,BrM,71,21/02/2008
1742,350,BrM,71,21/02/2008
1742,3699,BrM,71,21/02/2008
1244,1013,ABX,71,21/02/2008
1244,3783,ABX,71,21/02/2008
1244,175,ABX,71,21/02/2008
1244,2498,ABX,71,21/02/2008
1244,349,ABX,71,21/02/2008
1244,3890,ABX,71,21/02/2008
1244,1142,ABX,71,21/02/2008
4878,3166,BrF,71,21/02/2008
4878,3895,BrF,71,21/02/2008
4878,3237,BrF,71,21/02/2008
4878,3166,BrF,71,21/02/2008
4894,3778,ABX,71,21/02/2008
4894,3885,ABX,71,21/02/2008
4894,3214,ABX,71,21/02/2008
4894,4159,ABX,71,21/02/2008
5077,3474,ABX,72,21/02/2008
5077,4165,ABX,72,21/02/2008
5077,3888,ABX,72,21/02/2008
3505,3782,ABX,72,21/02/2008
3505,570,ABX,72,21/02/2008
1774,409,BrM,72,21/02/2008
1774,4190,BrM,72,21/02/2008
1774,234,BrM,72,21/02/2008
1774,2978,BrM,72,21/02/2008
1774,3203,BrM,72,21/02/2008
1805,3779,BrF,72,21/02/2008
1805,3202,BrF,72,21/02/2008
1805,3892,BrF,72,21/02/2008
1664,3156,BrF,74,21/02/2008
1664,3752,BrF,74,21/02/2008
1664,3875,BrF,74,21/02/2008
1031,3145,BrM,74,21/02/2008
1031,2600,BrM,74,21/02/2008
1031,3750,BrM,74,21/02/2008
1031,996,BrM,74,21/02/2008
1031,2352,BrM,74,21/02/2008
1031,3385,BrM,74,21/02/2008
1031,3974,BrM,74,21/02/2008
1031,4027,BrM,74,21/02/2008
2964,3682,BrM,75,21/02/2008
2964,3160,BrM,75,21/02/2008
2964,3877,BrM,75,21/02/2008
2964,2910,BrM,75,21/02/2008
2989,2909,BrF,75,21/02/2008
2989,3161,BrF,75,21/02/2008
2989,4031,BrF,75,21/02/2008
4861,4534,ABX,75,21/02/2008
4861,5356,ABX,75,21/02/2008
4861,5356,ABX,75,21/02/2008
4861,5356,ABX,75,21/02/2008
4861,5407,ABX,75,21/02/2008
1852,3872,BrF,76,21/02/2008
1852,4567,BrF,76,21/02/2008
1852,4567,BrF,76,21/02/2008
1852,4567,BrF,76,21/02/2008
1852,3824,BrF,76,21/02/2008
1852,3683,BrF,76,21/02/2008
1852,3173,BrF,76,21/02/2008
4881,3873,BrM,76,21/02/2008
4881,3821,BrM,76,21/02/2008
4888,4306,B,77,21/02/2008
4888,3751,B,77,21/02/2008
4888,3878,B,77,21/02/2008
1710,3164,BrM,77,21/02/2008
1710,3388,BrM,77,21/02/2008
5137,4184,OFL,77,21/02/2008
5137,3534,OFL,77,21/02/2008
4958,3879,B,77,21/02/2008
4936,4300,ABX,77,21/02/2008
4936,3768,ABX,77,21/02/2008
4936,4018,ABX,77,21/02/2008
1707,3827,BrF,77,21/02/2008
1803,179,BrF,79,21/02/2008
1802,3178,BrM,79,21/02/2008
1802,178,BrM,79,21/02/2008
1802,428,BrM,79,21/02/2008
1566,862,BrM,80,21/02/2008
1566,3176,BrM,80,21/02/2008
1566,1097,BrM,80,21/02/2008
2983,322,BrF,80,21/02/2008
1895,563,BrF,81,21/02/2008
1895,697,BrF,81,21/02/2008
1895,697,BrF,81,21/02/2008
1895,3828,BrF,81,21/02/2008
1895,697,BrF,81,21/02/2008
1895,3997,BrF,81,21/02/2008
1754,3825,BrM,81,21/02/2008
1754,1145,BrM,81,21/02/2008
1754,3996,BrM,81,21/02/2008
1356,2687,BrM,82,21/02/2008
1356,3191,BrM,82,21/02/2008
1356,4008,BrM,82,21/02/2008
1356,446,BrM,82,21/02/2008
3567,3314,BrF,83,21/02/2008
3567,610,BrF,83,21/02/2008
1604,929,BrM,83,21/02/2008
1604,929,BrM,83,21/02/2008
5146,3542,OFL,83,21/02/2008
1823,641,BrM,85,21/02/2008
1823,191,BrM,85,21/02/2008
1491,3994,BrF,85,21/02/2008
1491,757,BrF,85,21/02/2008
1491,192,BrF,85,21/02/2008
1491,3307,BrF,85,21/02/2008
2963,3695,ABX,86,21/02/2008
2963,654,ABX,86,21/02/2008
2963,3880,ABX,86,21/02/2008
2963,654,ABX,86,21/02/2008
2963,3195,ABX,86,21/02/2008
2963,4311,ABX,86,21/02/2008
2963,3854,ABX,86,21/02/2008
2978,3925,BrF,86,21/02/2008
2978,3193,BrF,86,21/02/2008
2978,3694,BrF,86,21/02/2008
3089,3881,BrM,86,21/02/2008
3089,3855,BrM,86,21/02/2008
3089,460,BrM,86,21/02/2008
3089,3188,BrM,86,21/02/2008
3089,3690,BrM,86,21/02/2008
4912,3813,ABX,86,21/02/2008
4912,3874,ABX,86,21/02/2008
1437,481,BrF,87,21/02/2008
1437,735,BrF,87,21/02/2008
1722,482,BrM,87,21/02/2008
1722,555,BrM,87,21/02/2008
1722,1085,BrM,87,21/02/2008
1779,3184,BrF,88,21/02/2008
1196,896,BrM,88,21/02/2008
1196,2578,BrM,88,21/02/2008
1196,896,BrM,88,21/02/2008
1196,4000,BrM,88,21/02/2008
1196,896,BrM,88,21/02/2008
1196,3187,BrM,88,21/02/2008
3457,4167,BrM,90,21/02/2008
3595,5405,BrF,90,21/02/2008
4954,3786,BrM,92,21/02/2008
1717,1080,BrF,92,21/02/2008
1717,3199,BrF,92,21/02/2008
5080,3477,SEEN1,93,21/02/2008
5133,4106,BrM,93,21/02/2008
4944,3303,SEEN1,94,21/02/2008
1195,2575,BrF,94,21/02/2008
1195,152,BrF,94,21/02/2008
1195,4162,BrF,94,21/02/2008
1871,3884,BrM,94,21/02/2008
1871,251,BrM,94,21/02/2008
1170,3851,BrF,95,21/02/2008
1170,2621,BrF,95,21/02/2008
4872,3789,BrM,95,21/02/2008
4872,3688,BrM,95,21/02/2008
4872,4248,BrM,95,21/02/2008
4872,3128,BrM,95,21/02/2008
4872,3852,BrM,95,21/02/2008
4935,4121,BrF,96,21/02/2008
4935,3288,BrF,96,21/02/2008
5118,4304,ABX,96,21/02/2008
1438,737,BrF,98,21/02/2008
1438,4692,BrF,98,21/02/2008
1438,1062,BrF,98,21/02/2008
1708,4095,BrM,98,21/02/2008
1708,1063,BrM,98,21/02/2008
1708,4532,BrM,98,21/02/2008
1708,4250,BrM,98,21/02/2008
1708,4335,BrM,98,21/02/2008
1533,190,BrM,99,21/02/2008
1533,3785,BrM,99,21/02/2008
1533,1025,BrM,99,21/02/2008
1533,4117,BrM,99,21/02/2008
3580,3788,BrF,99,21/02/2008
3606,4252,ABX,100,21/02/2008
3606,3169,ABX,100,21/02/2008
3606,4537,ABX,100,21/02/2008
3606,4604,ABX,100,21/02/2008
1394,132,BrM,100,21/02/2008
1394,2720,BrM,100,21/02/2008
1394,698,BrM,100,21/02/2008
1394,4098,BrM,100,21/02/2008
1394,4249,BrM,100,21/02/2008
3454,483,BrM,101,21/02/2008
3518,2977,BrF,101,21/02/2008
3518,2977,BrF,101,21/02/2008
3518,2977,BrF,101,21/02/2008
3090,444,BrF,105,21/02/2008
3458,487,BrM,105,21/02/2008
3458,2898,BrM,105,21/02/2008
1199,173,BrM,108,21/02/2008
1199,2911,BrM,108,21/02/2008
1199,3204,BrM,108,21/02/2008
1851,2913,BrF,108,21/02/2008
5119,4120,OFL,109,21/02/2008
1580,4333,BrF,109,21/02/2008
1580,3179,BrF,109,21/02/2008
1580,1003,BrF,109,21/02/2008
1580,891,BrF,109,21/02/2008
1580,2904,BrF,109,21/02/2008
1018,3186,NS,110,21/02/2008
1018,480,NS,110,21/02/2008
1018,2897,NS,110,21/02/2008
1018,2332,NS,110,21/02/2008
1576,877,BrF,111,21/02/2008
1512,2901,TBRM,111,21/02/2008
1512,897,TBRM,111,21/02/2008
1512,774,TBRM,111,21/02/2008
3444,3163,ABX,112,21/02/2008
3444,4305,ABX,112,21/02/2008
4887,3984,ABX,112,21/02/2008
4887,4299,ABX,112,21/02/2008
4887,4578,ABX,112,21/02/2008
4887,4578,ABX,112,21/02/2008
4887,3865,ABX,112,21/02/2008
4887,3865,ABX,112,21/02/2008
1790,3995,BrF,112,21/02/2008
1790,3162,BrF,112,21/02/2008
1731,1098,BrM,112,21/02/2008
1731,364,BrM,112,21/02/2008
1731,3985,BrM,112,21/02/2008
1731,94,BrM,112,21/02/2008
1731,1098,BrM,112,21/02/2008
1731,4022,BrM,112,21/02/2008
1731,4022,BrM,112,21/02/2008
1731,484,BrM,112,21/02/2008
1731,1098,BrM,112,21/02/2008
5160,3559,OFL,112,21/02/2008
5160,4234,OFL,112,21/02/2008
5160,4043,OFL,112,21/02/2008
5160,4315,OFL,112,21/02/2008
3644,3185,BrM,113,21/02/2008
3501,3691,BrF,113,21/02/2008
1685,4118,BrF,116,21/02/2008
1685,323,BrF,116,21/02/2008
3486,3093,BrM,116,21/02/2008
3486,5659,BrM,116,21/02/2008
3486,6092,BrM,116,21/02/2008
3486,3689,BrM,116,21/02/2008
3486,5889,BrM,116,21/02/2008
3486,5659,BrM,116,21/02/2008
3486,3136,BrM,116,21/02/2008
4956,4116,ABX,116,21/02/2008
5121,4115,OFL,118,21/02/2008
5121,3518,OFL,118,21/02/2008
3698,2946,BrF,118,21/02/2008
1489,3853,BrM,118,21/02/2008
1489,754,BrM,118,21/02/2008
3005,2938,BrM,123,21/02/2008
3596,4589,ABX,125,21/02/2008
3596,4158,ABX,125,21/02/2008
3596,3790,ABX,125,21/02/2008
1401,270,BrF,125,21/02/2008
1401,3198,BrF,125,21/02/2008
1401,4161,BrF,125,21/02/2008
1877,269,BrM,125,21/02/2008
1877,4160,BrM,125,21/02/2008
1563,859,BrF,126,21/02/2008
3641,3770,ABX,126,21/02/2008
3491,4004,ABX,126,21/02/2008
1616,272,BrM,127,21/02/2008
1616,417,BrM,127,21/02/2008
1616,3223,BrM,127,21/02/2008
5000,3390,SEEN1,127,21/02/2008
5000,4295,SEEN1,127,21/02/2008
1412,619,BrM,129,21/02/2008
1412,4213,BrM,129,21/02/2008
1412,4003,BrM,129,21/02/2008
1412,2947,BrM,129,21/02/2008
1678,4215,BrF,129,21/02/2008
1678,4013,BrF,129,21/02/2008
1678,5386,BrF,129,21/02/2008
1678,4013,BrF,129,21/02/2008
1886,4264,BrM,134,21/02/2008
1886,3112,BrM,134,21/02/2008
1886,275,BrM,134,21/02/2008
1886,4512,BrM,134,21/02/2008
1886,4292,BrM,134,21/02/2008
1886,673,BrM,134,21/02/2008
1886,3804,BrM,134,21/02/2008
3002,3105,BrF,135,21/02/2008
3002,4254,BrF,135,21/02/2008
3002,395,BrF,135,21/02/2008
5117,4262,OFL,135,21/02/2008
1581,3687,BrM,135,21/02/2008
1581,892,BrM,135,21/02/2008
1581,158,BrM,135,21/02/2008
1581,4258,BrM,135,21/02/2008
1581,3115,BrM,135,21/02/2008
1581,1039,BrM,135,21/02/2008
5116,5068,SEEN1,137,21/02/2008
5116,4541,SEEN1,137,21/02/2008
5116,4832,SEEN1,137,21/02/2008
5116,3817,SEEN1,137,21/02/2008
5116,3513,SEEN1,137,21/02/2008
5116,4832,SEEN1,137,21/02/2008
5116,3817,SEEN1,137,21/02/2008
3574,4514,BrF,137,21/02/2008
3574,4259,BrF,137,21/02/2008
3574,4110,BrF,137,21/02/2008
3574,3921,BrF,137,21/02/2008
3574,5916,BrF,137,21/02/2008
4866,3922,BrM,137,21/02/2008
4866,3118,BrM,137,21/02/2008
4866,4260,BrM,137,21/02/2008
4866,4513,BrM,137,21/02/2008
4866,4109,BrM,137,21/02/2008
5173,5385,SEEN1,137,21/02/2008
5173,3572,SEEN1,137,21/02/2008
5173,4014,SEEN1,137,21/02/2008
5173,4795,SEEN1,137,21/02/2008
5173,4214,SEEN1,137,21/02/2008
5173,5765,SEEN1,137,21/02/2008
1801,4323,BrM,138,21/02/2008
1801,177,BrM,138,21/02/2008
1801,4251,BrM,138,21/02/2008
1801,560,BrM,138,21/02/2008
3451,4326,BrF,138,21/02/2008
3451,2980,BrF,138,21/02/2008
3451,4253,BrF,138,21/02/2008
1172,2518,BrF,139,21/02/2008
1171,4107,BrM,139,21/02/2008
1171,702,BrM,139,21/02/2008
1494,448,BrM,140,21/02/2008
1494,4624,BrM,140,21/02/2008
1494,4100,BrM,140,21/02/2008
1494,3329,BrM,140,21/02/2008
1617,4099,BrF,140,21/02/2008
