BloodID,TL,BTN,Whodunnit,Objective,PlateID
4069,3760.695736,3162,EB,3,82
4116,3842.554001,3221,EB,3,82
4121,4222.929371,3226,EB,3,82
4133,2892.693624,3238,EB,3,82
4300,2673.749291,3283,EB,3,82
3879,4505.460527,2743,EB,3,83
3913,2104.170677,2783,EB,3,83
3981,432.6381409,3023,EB,3,83
4165,2949.140572,3066,EB,3,83
4191,6007.78927,3081,EB,3,83
4198,3393.243706,3088,EB,3,83
4236,4196.341436,3108,EB,3,83
4261,3406.790379,3130,EB,3,83
4077,4233.259534,3170,EB,3,83
4128,2740.86563,3233,EB,3,83
4132,3898.963046,3237,EB,3,83
3866,2941.817093,2728,EB,3,84
3920,4046.670827,2797,EB,3,84
4156,3298.131863,3059,EB,3,84
4184,3037.251783,3080,EB,3,84
4214,4797.103739,3102,EB,3,84
4262,1775.50844,3131,EB,3,84
4106,6307.241348,3213,EB,3,84
4115,4670.276795,3220,EB,3,84
4120,4176.114151,3225,EB,3,84
4273,4002.670974,3255,EB,3,84
4304,4218.510324,3276,EB,3,84
3633,5483.880378,3082,EB,3,85
3651,5763.331961,3100,EB,3,85
3662,4773.174023,3112,EB,3,85
3665,2963.034049,3121,EB,3,85
4070,3312.703126,3163,EB,3,85
4122,3046.503081,3227,EB,3,85
4126,4399.025858,3231,EB,3,85
4267,3288.48296,3247,EB,3,85
4271,2661.700334,3253,EB,3,85
4268,4053.422369,3256,EB,3,85
4265,3374.276203,3263,EB,3,85
4289,5298.344103,3244,EB,3,86
4290,5922.044772,3246,EB,3,86
4269,3597.400086,3254,EB,3,86
4283,5314.016659,3259,EB,3,86
4285,4434.837609,3264,EB,3,86
4284,5396.866974,3266,EB,3,86
4294,4322.682528,3268,EB,3,86
4293,4348.414764,3270,EB,3,86
4301,4108.754999,3274,EB,3,86
4302,3798.022472,3275,EB,3,86
4303,5303.916501,3277,EB,3,86
3101,2848.330906,2110,EB,3,87
3126,3305.995189,2135,EB,3,87
3129,4460.972474,2138,EB,3,87
3131,5882.382228,2140,EB,3,87
3133,5021.008875,2142,EB,3,87
3159,4953.993831,2168,EB,3,87
3195,3941.347594,2204,EB,3,87
3223,6619.658853,2232,EB,3,87
4112,3913.650412,2381,EB,3,87
3689,3545.587601,2388,EB,3,87
3768,1297.716261,2446,EB,3,87
4464,3477.648939,3282,EB,3,87
4312,1655.53579,3290,EB,3,87
3092,5951.797716,2101,EB,3,88
3167,5748.82711,2176,EB,3,88
3169,3777.821912,2178,EB,3,88
3172,4883.376435,2181,EB,3,88
3772,3104.515056,2460,EB,3,88
3804,3681.365584,2483,EB,3,88
3820,2802.137911,2492,EB,3,88
3817,6482.096007,2504,EB,3,88
3755,1884.614416,2600,EB,3,88
3845,2468.093071,2680,EB,3,88
3984,3141.477865,3041,EB,3,88
4087,4256.507864,3180,EB,3,88
4110,4285.109105,3217,EB,3,88
3162,2811.728901,2171,EB,3,89
3168,2130.065451,2177,EB,3,89
3179,2244.273124,2188,EB,3,89
3189,5213.745316,2198,EB,3,89
3207,2684.183001,2216,EB,3,89
3211,4191.772607,2220,EB,3,89
3222,3774.906849,2231,EB,3,89
4111,7466.85645,2380,EB,3,89
3687,6190.468847,2397,EB,3,89
3775,9559.017505,2445,EB,3,89
3763,6542.566017,2450,EB,3,89
3770,5216.823764,2458,EB,3,89
3777,2953.32626,2462,EB,3,89
3808,4553.20984,2488,EB,3,91
3844,2857.631528,2681,EB,3,91
3855,237180.8476,2703,EB,3,91
3865,5838.283517,2732,EB,3,91
3882,1793.316096,2746,EB,3,91
3563,5924.007998,2765,EB,3,91
3566,3163.912635,2774,EB,3,91
3907,4134.083203,2777,EB,3,91
3912,3672.044448,2789,EB,3,91
3927,3411.86813,2805,EB,3,91
4045,1693.59458,2961,EB,3,91
4073,4778.893032,3166,EB,3,91
4118,3846.20579,3223,EB,3,91
1119,5007.968139,969,EB,3,92
63,4319.712947,1062,EB,3,92
115,2758.489347,1114,EB,3,92
190,3115.520394,1191,EB,3,92
240,2831.459233,1244,EB,3,92
448,2427.632365,1459,EB,3,92
555,4416.626442,1575,EB,3,92
637,6140.470631,1657,EB,3,92
2805,4456.760847,1763,EB,3,92
4040,1819.561456,2962,EB,3,92
1814,3236.106998,2,EB,4,1
1836,4395.595338,4,EB,4,1
1859,4188.479739,7,EB,4,1
1860,7407.929601,8,EB,4,1
1821,5107.429184,26,EB,4,1
2360,8925.439573,38,EB,4,1
2376,6154.592068,53,EB,4,1
928,6063.177542,719,EB,4,1
931,4156.294205,722,EB,4,1
936,6973.704477,727,EB,4,1
940,3392.064052,731,EB,4,1
943,3877.170458,734,EB,4,2
992,4382.103077,843,EB,4,2
993,5559.98471,844,EB,4,2
994,3361.774409,845,EB,4,2
997,8135.687644,848,EB,4,2
999,9587.648098,850,EB,4,2
1002,5399.711588,853,EB,4,2
1003,5105.117925,854,EB,4,2
1004,5349.830925,855,EB,4,2
1005,3301.224112,856,EB,4,2
1006,2761.03201,857,EB,4,3
1009,6474.504046,860,EB,4,3
1010,3975.837495,861,EB,4,3
1011,11342.85234,862,EB,4,3
1012,3288.658861,863,EB,4,3
1016,7368.541213,867,EB,4,3
1017,5354.614863,868,EB,4,3
1018,5994.699845,869,EB,4,3
1020,3772.652414,871,EB,4,3
1021,5219.27059,872,EB,4,3
1023,3211.698312,874,EB,4,3
1024,3705.491136,875,EB,4,4
1025,3595.942718,876,EB,4,4
1027,4503.359285,878,EB,4,4
1028,3543.772075,879,EB,4,4
1029,3991.438789,880,EB,4,4
1030,4563.628801,881,EB,4,4
1035,3762.314514,886,EB,4,4
1039,5041.496171,890,EB,4,4
1043,4485.0614,894,EB,4,4
1047,4624.662529,898,EB,4,4
1049,3313.925339,900,EB,4,4
1057,4696.737263,908,EB,4,5
1062,6073.90344,913,EB,4,5
1066,4370.462765,917,EB,4,5
1068,23253.04026,919,EB,4,5
1069,6151.829045,920,EB,4,5
1074,7314.2269,924,EB,4,5
1075,10682.51447,925,EB,4,5
1076,5411.797564,926,EB,4,5
1080,4428.101419,930,EB,4,5
1085,7043.395239,935,EB,4,5
1087,4375.170228,937,EB,4,5
1088,4420.598587,938,EB,4,6
1089,5005.491781,939,EB,4,6
1091,5407.558955,941,EB,4,6
1095,3696.55508,945,EB,4,6
1097,8090.675798,947,EB,4,6
1103,8966.797997,953,EB,4,6
1108,5453.145733,958,EB,4,6
1112,6373.525198,962,EB,4,6
1117,5344.223394,967,EB,4,6
1118,8371.699905,968,EB,4,6
1119,3707.716217,969,EB,4,6
1123,3573.644253,973,EB,4,7
1124,3108.581828,974,EB,4,7
1128,4474.220817,978,EB,4,7
1130,6652.55764,980,EB,4,7
1132,4156.572538,982,EB,4,7
1139,5570.8422,989,EB,4,7
1141,6153.566004,991,EB,4,7
1145,3573.721566,995,EB,4,7
1146,4364.734375,996,EB,4,7
1149,4155.748519,999,EB,4,7
2,4378.367389,1001,EB,4,7
3,3479.442412,1002,EB,4,8
5,5773.696645,1004,EB,4,8
6,3105.564029,1005,EB,4,8
8,3545.509304,1007,EB,4,8
45,5475.960641,1044,EB,4,8
48,5889.014173,1047,EB,4,8
49,5738.9916,1048,EB,4,8
51,6171.743041,1050,EB,4,8
52,6085.586323,1051,EB,4,8
53,5366.300694,1052,EB,4,8
54,4256.158087,1053,EB,4,8
57,4164.549622,1056,EB,4,9
58,5266.724854,1057,EB,4,9
60,5989.333392,1059,EB,4,9
61,4768.188202,1060,EB,4,9
63,6795.317313,1062,EB,4,9
64,4677.002479,1063,EB,4,9
65,4542.172974,1064,EB,4,9
68,6834.255005,1067,EB,4,9
69,4510.6671,1068,EB,4,9
79,4007.392271,1078,EB,4,9
81,4429.970106,1080,EB,4,9
83,2479.411937,1082,EB,4,10
86,3187.393962,1085,EB,4,10
87,4037.636385,1086,EB,4,10
88,2509.065871,1087,EB,4,10
90,5031.315751,1089,EB,4,10
94,6187.16604,1093,EB,4,10
95,4461.816601,1094,EB,4,10
96,5272.004147,1095,EB,4,10
98,4450.172378,1097,EB,4,10
106,6333.778235,1105,EB,4,10
108,3336.425787,1107,EB,4,10
109,5315.767929,1108,EB,4,11
110,5070.18319,1109,EB,4,11
111,5425.344885,1110,EB,4,11
115,5667.995791,1114,EB,4,11
117,5410.470711,1116,EB,4,11
118,6093.985419,1117,EB,4,11
119,6800.850558,1118,EB,4,11
121,4655.11388,1120,EB,4,11
122,6290.06167,1121,EB,4,11
124,4993.43478,1123,EB,4,11
125,5209.683867,1124,EB,4,11
127,3078.657386,1126,EB,4,12
128,3346.915541,1127,EB,4,12
132,3503.794881,1131,EB,4,12
136,4355.06107,1135,EB,4,12
137,3756.816652,1136,EB,4,12
139,4297.44378,1138,EB,4,12
143,4481.35467,1142,EB,4,12
144,3975.12536,1143,EB,4,12
145,5023.98414,1144,EB,4,12
147,3909.820007,1146,EB,4,12
149,3082.108236,1148,EB,4,12
158,4873.605797,1157,EB,4,13
160,5107.577873,1159,EB,4,13
172,4845.069952,1172,EB,4,13
174,3839.52042,1174,EB,4,13
178,5680.19772,1178,EB,4,13
179,6189.944592,1179,EB,4,13
186,6584.161395,1187,EB,4,13
187,6921.336302,1188,EB,4,13
189,5330.770924,1190,EB,4,13
191,5827.024769,1192,EB,4,13
192,4664.370492,1193,EB,4,14
231,3883.374374,1235,EB,4,14
233,3663.930555,1237,EB,4,14
239,2879.494438,1243,EB,4,14
240,3973.511458,1244,EB,4,14
254,5366.001619,1258,EB,4,14
256,4879.07881,1260,EB,4,14
260,4171.6073,1264,EB,4,14
261,5370.717742,1265,EB,4,14
263,3920.131853,1267,EB,4,14
267,3484.281519,1271,EB,4,14
272,4109.131806,1276,EB,4,15
275,3418.766993,1279,EB,4,15
276,4067.134885,1280,EB,4,15
279,2982.20395,1283,EB,4,15
286,3421.356779,1290,EB,4,15
305,7.381525643,1309,EB,4,15
314,3824.219899,1318,EB,4,16
316,6161.658825,1320,EB,4,16
322,4968.475452,1326,EB,4,16
323,3468.54771,1328,EB,4,16
350,8867.023138,1361,EB,4,16
351,5783.079889,1362,EB,4,16
357,4996.920858,1368,EB,4,16
360,3963.915683,1371,EB,4,16
364,1740.529647,1375,EB,4,16
375,5042.340808,1386,EB,4,17
376,5771.699366,1387,EB,4,17
379,4561.743003,1390,EB,4,17
380,5022.474333,1391,EB,4,17
381,6121.771567,1392,EB,4,17
382,4554.01567,1393,EB,4,17
393,4688.276912,1404,EB,4,17
394,4710.871185,1405,EB,4,17
397,3203.914084,1408,EB,4,17
399,3319.202718,1410,EB,4,17
406,4177.518222,1417,EB,4,18
409,6246.38703,1420,EB,4,18
411,6886.16637,1422,EB,4,18
414,3424.379067,1425,EB,4,18
417,3446.374162,1428,EB,4,18
419,6418.204259,1430,EB,4,18
428,4720.387015,1439,EB,4,18
433,5327.466889,1444,EB,4,18
436,5236.670328,1447,EB,4,18
437,3427.961393,1448,EB,4,18
452,3552.215239,1463,EB,4,19
461,2671.851665,1473,EB,4,19
462,2143.879527,1475,EB,4,19
463,2362.452928,1476,EB,4,19
467,4002.826131,1480,EB,4,19
474,4496.384558,1487,EB,4,19
480,5691.524094,1494,EB,4,19
482,4326.500371,1496,EB,4,19
486,5026.066552,1500,EB,4,19
493,3784.848875,1509,EB,4,20
526,3950.611503,1542,EB,4,20
531,3850.685139,1547,EB,4,20
533,3851.721396,1549,EB,4,20
534,5149.12553,1550,EB,4,20
540,5172.742612,1556,EB,4,20
555,5853.849578,1575,EB,4,20
556,3262.331977,1576,EB,4,20
558,1249.942236,1578,EB,4,20
566,4645.869182,1586,EB,4,20
577,2087.691888,1597,EB,4,20
578,4055.567697,1598,EB,4,21
581,5202.954854,1601,EB,4,21
589,4614.411927,1609,EB,4,21
590,3640.614678,1610,EB,4,21
591,4074.538759,1611,EB,4,21
594,6668.081193,1614,EB,4,21
595,5515.34621,1615,EB,4,21
597,5626.31962,1617,EB,4,21
598,6045.773456,1618,EB,4,21
600,5479.729023,1620,EB,4,21
603,2682.255754,1623,EB,4,21
605,2804.073186,1625,EB,4,22
609,4518.511921,1629,EB,4,22
619,5314.615857,1639,EB,4,22
623,3780.189122,1643,EB,4,22
627,3507.646859,1647,EB,4,22
631,5100.431831,1651,EB,4,22
637,10126.05383,1657,EB,4,22
639,5043.779744,1659,EB,4,22
641,5596.393682,1661,EB,4,22
646,3417.83756,1666,EB,4,22
650,3537.27117,1670,EB,4,22
682,6519.103489,1702,EB,4,24
686,7043.030695,1708,EB,4,24
2802,4957.575229,1760,EB,4,24
2803,4138.312784,1761,EB,4,24
2804,7285.965225,1762,EB,4,24
2806,6102.611489,1764,EB,4,24
2808,16622.6733,1766,EB,4,24
2809,11227.67402,1767,EB,4,24
2810,6222.467679,1768,EB,4,24
2811,6143.961998,1769,EB,4,24
2813,4600.237196,1771,EB,4,25
2842,8058.906881,1801,EB,4,25
2843,7578.787366,1802,EB,4,25
2844,6349.727823,1803,EB,4,25
2845,5063.767898,1804,EB,4,25
2847,10172.83792,1806,EB,4,25
2849,7988.407705,1808,EB,4,25
2850,7453.350663,1809,EB,4,25
2852,5235.403915,1811,EB,4,25
2890,7855.252595,1850,EB,4,25
2891,8907.484561,1851,EB,4,25
2895,4625.097521,1855,EB,4,26
2896,8414.127245,1856,EB,4,26
2897,2361.166425,1857,EB,4,26
2898,3765.722008,1858,EB,4,26
2900,4955.442044,1860,EB,4,26
2901,5500.674938,1861,EB,4,26
2904,7307.134343,1864,EB,4,26
2905,7517.437937,1865,EB,4,26
2909,4322.057161,1869,EB,4,26
2910,4502.864991,1870,EB,4,26
2915,4076.42604,1875,EB,4,27
2917,3875.305908,1877,EB,4,27
2921,1856.271743,1881,EB,4,27
2928,4679.006023,1888,EB,4,27
2931,5254.385522,1891,EB,4,27
2933,4257.586508,1893,EB,4,27
2935,2945.860648,1895,EB,4,27
2938,5021.969175,1898,EB,4,27
2940,2459.728376,1900,EB,4,27
2973,2454.272585,1926,EB,4,29
2974,6419.708463,1927,EB,4,29
2976,6050.68041,1929,EB,4,29
2978,1439.606359,1931,EB,4,29
2979,2840.549433,1932,EB,4,29
2980,3625.113683,1933,EB,4,29
2981,4535.001818,1934,EB,4,29
2982,3323.271185,1935,EB,4,29
2983,3609.146214,1936,EB,4,29
2984,4231.072104,1937,EB,4,29
2986,2974.320076,1939,EB,4,29
2803,2520.258486,1761,EB,4,31
3115,6406.278583,2124,EB,4,31
3116,4524.732579,2125,EB,4,31
3121,5713.98978,2130,EB,4,31
3130,6422.266627,2139,EB,4,31
3134,5200.876535,2143,EB,4,31
3135,9501.117655,2144,EB,4,31
3138,5228.425291,2147,EB,4,31
3140,5798.675844,2149,EB,4,31
3146,7443.322277,2155,EB,4,31
3149,5993.724599,2158,EB,4,31
2805,8697.212947,1763,EB,4,32
3152,5164.390843,2161,EB,4,32
3157,4981.613915,2166,EB,4,32
3196,6376.908401,2205,EB,4,32
3199,4208.328697,2208,EB,4,32
3202,6134.809332,2211,EB,4,32
3221,10826.69114,2230,EB,4,32
3230,5654.366828,2239,EB,4,32
3293,8096.700546,2302,EB,4,32
3296,5448.875212,2305,EB,4,32
3299,4186.715817,2308,EB,4,32
2809,3534.142758,1767,EB,4,33
3307,3625.952855,2316,EB,4,33
3310,4118.771966,2319,EB,4,33
3313,4747.616471,2322,EB,4,33
3323,3955.679973,2332,EB,4,33
3325,3775.303201,2334,EB,4,33
3328,3968.783756,2337,EB,4,33
3334,4687.484753,2343,EB,4,33
3339,5389.597238,2348,EB,4,33
3347,4082.966846,2356,EB,4,33
3349,4072.536266,2358,EB,4,34
3356,4671.175865,2365,EB,4,34
3357,4159.254071,2366,EB,4,34
3358,4060.870276,2370,EB,4,34
3362,3609.053626,2374,EB,4,34
3382,3854.750428,2377,EB,4,34
3691,4770.588739,2391,EB,4,34
3686,3980.600567,2395,EB,4,34
3754,5077.636192,2434,EB,4,34
3781,3293.733145,2461,EB,4,34
3827,3446.193225,2500,EB,4,34
3816,4983.096787,2503,EB,4,35
3697,2875.053466,2510,EB,4,35
3739,2231.156092,2592,EB,4,35
3746,1475.960783,2595,EB,4,35
3856,2984.943881,2709,EB,4,35
3857,2954.10381,2710,EB,4,35
3858,4202.266679,2711,EB,4,35
3869,4174.814959,2729,EB,4,35
3868,4683.954028,2733,EB,4,35
3867,3053.644452,2735,EB,4,35
3886,1231.591674,2758,EB,4,35
3894,4702.694296,2764,EB,4,36
4021,3418.433316,2982,EB,4,36
3951,4386.923483,3002,EB,4,36
3961,2941.957988,3018,EB,4,36
3995,1544.827457,3042,EB,4,36
4166,2557.330507,3065,EB,4,36
4014,5019.513463,3142,EB,4,36
4054,2280.593533,3145,EB,4,36
4055,5050.557369,3146,EB,4,36
4053,2268.620618,3148,EB,4,36
4065,3677.110699,3155,EB,4,36
995,3465.02593,846,EB,4,37
1006,2138.993579,857,EB,4,37
1011,4691.819994,862,EB,4,37
1068,1507.455016,919,EB,4,37
1130,9592.900801,980,EB,4,37
1132,3643.89656,982,EB,4,37
2,5448.470201,1001,EB,4,37
8,4014.14467,1007,EB,4,37
63,4397.871551,1062,EB,4,37
4076,4622.071788,3169,EB,4,37
4108,5127.406422,3215,EB,4,37
115,3165.002512,1114,EB,4,38
136,3727.282875,1135,EB,4,38
174,2475.819015,1174,EB,4,38
190,1544.158627,1191,EB,4,38
239,2690.355637,1243,EB,4,38
240,3438.23667,1244,EB,4,38
288,3199.045204,1292,EB,4,38
378,4131.381776,1389,EB,4,38
443,3449.618697,1454,EB,4,38
448,2984.088163,1459,EB,4,38
480,2358.428912,1494,EB,4,38
484,3267.08762,1498,EB,4,38
555,2379.198946,1575,EB,4,38
1860,3484.057666,8,EB,4,39
943,3638.057353,734,EB,4,39
992,4254.213865,843,EB,4,39
1012,3103.561068,863,EB,4,39
1069,6550.960825,920,EB,4,39
1076,5026.457725,926,EB,4,39
1119,3705.529166,969,EB,4,39
52,3599.831419,1051,EB,4,39
577,3699.738281,1597,EB,4,39
590,4158.382348,1610,EB,4,39
603,1241.999092,1623,EB,4,39
637,7525.916511,1657,EB,4,39
646,2942.834339,1666,EB,4,39
1119,3483.665382,969,EB,4,40
52,3868.823117,1051,EB,4,40
627,2145.640621,1647,EB,4,40
668,2124.157373,1688,EB,4,40
2803,4017.298065,1761,EB,4,40
2804,6827.770968,1762,EB,4,40
2805,2358.178262,1763,EB,4,40
2844,4313.74269,1803,EB,4,40
2847,8806.873639,1806,EB,4,40
2890,6176.886972,1850,EB,4,40
2913,5311.588687,1873,EB,4,40
90,1035.625815,1089,EB,4,41
125,4335.846246,1124,EB,4,41
137,3259.485167,1136,EB,4,41
149,2685.435678,1148,EB,4,41
276,3270.396878,1280,EB,4,41
284,4323.28391,1288,EB,4,41
299,5029.118081,1303,EB,4,41
313,3015.475342,1317,EB,4,41
322,3936.095856,1326,EB,4,41
375,3857.208386,1386,EB,4,41
393,3200.835725,1404,EB,4,41
394,3753.336147,1405,EB,4,41
399,1949.489095,1410,EB,4,41
2602,4885.118106,222,EB,4,42
2656,4402.437509,303,EB,4,42
820,3769.966215,598,EB,4,42
235,5845.621493,1239,EB,4,42
679,5354.12959,1699,EB,4,42
2803,4587.737796,1761,EB,4,42
2811,5371.507991,1769,EB,4,42
2891,8884.349084,1851,EB,4,42
2893,6949.677687,1853,EB,4,42
2921,3632.035678,1881,EB,4,42
2926,2172.800691,1886,EB,4,42
3329,5968.454585,2338,EB,4,42
2527,5324.304591,44,EB,5,1
2545,7677.058122,60,EB,5,1
2416,3737.773098,110,EB,5,1
2434,2902.262659,127,EB,5,1
2441,6478.008469,133,EB,5,1
2444,4351.729119,136,EB,5,1
2466,4669.157176,156,EB,5,1
2499,4828.60443,205,EB,5,1
2590,5463.902306,209,EB,5,1
2596,4033.190547,215,EB,5,1
2630,3076.28397,250,EB,5,3
2633,6410.957957,253,EB,5,3
2635,4638.668259,255,EB,5,3
2642,2328.849146,262,EB,5,3
2644,4506.46977,264,EB,5,3
2648,4718.526223,268,EB,5,3
2650,5086.42607,270,EB,5,3
2655,3809.049164,302,EB,5,3
2656,6153.327807,303,EB,5,3
2668,5931.133842,315,EB,5,3
2694,8477.16092,341,EB,5,3
2697,5142.976813,344,EB,5,4
2699,3823.130339,346,EB,5,4
2700,5058.794705,347,EB,5,4
2701,2639.709967,348,EB,5,4
2708,4512.660243,355,EB,5,4
2709,4982.75857,356,EB,5,4
2712,4611.020578,359,EB,5,4
2713,8489.517156,360,EB,5,4
2714,8016.274088,361,EB,5,4
2717,2450.467331,364,EB,5,4
927,5221.106257,718,EB,5,4
2720,3900.347587,367,EB,5,5
2721,6519.415337,368,EB,5,5
2731,3728.951787,378,EB,5,5
2735,2544.698822,382,EB,5,5
2736,4844.947805,383,EB,5,5
2741,4750.448136,388,EB,5,5
2742,11549.1732,389,EB,5,5
2743,5915.816349,390,EB,5,5
2746,4781.609328,393,EB,5,5
2751,6126.649337,398,EB,5,5
2752,4399.479332,399,EB,5,5
2756,3725.820249,403,EB,5,6
2759,7383.673002,406,EB,5,6
2764,5380.398244,411,EB,5,6
2765,3561.793443,412,EB,5,6
2766,5797.173684,413,EB,5,6
2767,3794.196791,414,EB,5,6
2768,4932.08924,415,EB,5,6
2771,4364.419609,418,EB,5,6
2772,5056.215452,419,EB,5,6
706,5797.569072,458,EB,5,6
727,3424.398446,479,EB,5,8
731,3776.22253,483,EB,5,8
734,4206.898294,502,EB,5,8
737,4319.14085,505,EB,5,8
738,2389.55881,506,EB,5,8
740,5397.887695,509,EB,5,8
745,5500.587308,514,EB,5,8
751,4466.360681,522,EB,5,8
752,5092.281852,523,EB,5,8
753,4829.13382,524,EB,5,8
754,4970.934784,525,EB,5,8
755,1839.951866,526,EB,5,9
757,6142.734526,529,EB,5,9
758,3925.819638,530,EB,5,9
759,2613.080043,531,EB,5,9
762,3992.296927,534,EB,5,9
764,3483.370369,536,EB,5,9
767,4717.619604,540,EB,5,9
768,2662.6105,541,EB,5,9
769,6784.19466,542,EB,5,9
770,2442.932323,543,EB,5,9
926,4433.694296,717,EB,5,9
771,3759.550949,544,EB,5,10
772,4282.536197,545,EB,5,10
774,4439.601054,547,EB,5,10
776,4102.498274,549,EB,5,10
784,4982.720574,560,EB,5,10
785,4644.713851,561,EB,5,10
788,8910.726754,565,EB,5,10
791,3599.933216,568,EB,5,10
792,4020.438907,569,EB,5,10
794,2205.358579,571,EB,5,10
785,7279.507007,561,EB,5,11
796,2671.212204,573,EB,5,11
797,8568.319012,574,EB,5,11
799,8336.31678,576,EB,5,11
806,21885.52482,583,EB,5,11
809,19624.11704,587,EB,5,11
814,11963.18521,592,EB,5,11
815,20064.77626,593,EB,5,11
816,10802.44671,594,EB,5,11
817,9002.971348,595,EB,5,12
818,10851.17878,596,EB,5,12
819,8720.126495,597,EB,5,12
820,4468.500373,598,EB,5,12
821,8489.109896,599,EB,5,12
822,8857.61372,602,EB,5,12
823,10451.70427,604,EB,5,12
824,6688.034375,605,EB,5,12
827,3969.521009,608,EB,5,12
828,4952.130555,609,EB,5,12
829,5494.268053,610,EB,5,12
831,5950.47747,612,EB,5,13
833,4805.775068,614,EB,5,13
835,4279.459508,617,EB,5,13
837,2235.819705,619,EB,5,13
838,4486.186402,620,EB,5,13
839,5045.110657,621,EB,5,13
841,7144.37779,623,EB,5,13
843,6799.280521,626,EB,5,13
844,5815.908999,627,EB,5,13
845,4309.946828,628,EB,5,13
846,14647.37247,629,EB,5,13
848,5078.832765,631,EB,5,14
850,5193.572124,633,EB,5,14
852,4716.159749,635,EB,5,14
853,3825.789413,636,EB,5,14
855,4606.849736,638,EB,5,14
856,6198.225947,639,EB,5,14
858,5148.228635,641,EB,5,14
860,5627.404167,643,EB,5,14
861,5495.289044,644,EB,5,14
862,5004.263352,645,EB,5,14
864,3206.843763,647,EB,5,14
867,2836.450523,650,EB,5,15
870,3583.653042,661,EB,5,15
871,3407.943039,662,EB,5,15
872,2835.719113,663,EB,5,15
876,2582.460022,667,EB,5,15
877,3986.457975,668,EB,5,15
885,3731.441419,676,EB,5,15
886,3538.633004,677,EB,5,15
887,4678.710503,678,EB,5,15
891,4199.208544,682,EB,5,15
892,3592.732529,683,EB,5,15
893,3373.682417,684,EB,5,16
894,3216.369853,685,EB,5,16
897,4385.455345,688,EB,5,16
899,1763.36923,690,EB,5,16
900,2959.955755,691,EB,5,16
906,3567.000447,697,EB,5,16
907,2832.134757,698,EB,5,16
911,3627.397864,702,EB,5,16
912,3347.642266,703,EB,5,16
913,3682.50251,704,EB,5,16
914,2689.11164,705,EB,5,16
2627,9241.140085,247,EB,5,17
698,5141.143927,450,EB,5,17
720,4363.329033,472,EB,5,17
775,4992.893987,548,EB,5,17
915,4520.43923,706,EB,5,17
916,4480.382196,707,EB,5,17
920,4523.408629,711,EB,5,17
921,4877.09704,712,EB,5,17
922,6970.957544,713,EB,5,17
924,7341.045538,715,EB,5,17
925,5445.298675,716,EB,5,17
2434,4089.205249,127,EB,5,18
2463,1794.928617,153,EB,5,18
2602,4526.847011,222,EB,5,18
2604,4775.345123,224,EB,5,18
2656,4691.698477,303,EB,5,18
2701,4620.764719,348,EB,5,18
774,4972.287019,547,EB,5,18
801,35.5271848,578,EB,5,18
809,2480.666628,587,EB,5,18
846,3655.110642,629,EB,5,18
219,5089.208425,1222,EAF,6,10
2699,4480.812785,346,EAF,6,10
2700,5191.451504,347,EAF,6,10
2701,6193.86621,348,EAF,6,10
2708,7258.070395,355,EAF,6,10
2720,3547.496455,367,EAF,6,10
2746,6132.050635,393,EAF,6,10
4731,6395.511645,3812,EAF,6,10
4915,3831.656573,3943,EAF,6,10
5402,9146.171016,4413,EAF,6,10
646,5845.045153,1666,EAF,6,10
910,8954.934762,701,EAF,6,10
3514,5339.364294,2487,EAF,6,11
3516,6.636164408,2491,EAF,6,11
3519,8310.404602,2649,EAF,6,11
3539,2788.584632,2656,EAF,6,11
3828,8097.726398,2650,EAF,6,11
2713,8712.577219,360,EAF,6,12
2720,6772.587267,367,EAF,6,12
2721,6778.310721,368,EAF,6,12
4238,5231.876213,3111,EAF,6,12
86,4708.809561,1085,EAF,6,12
910,7941.413557,701,EAF,6,12
1127,3164.771207,977,EAF,6,13
211,3062.205021,1214,EAF,6,13
2697,7876.60362,344,EAF,6,13
2714,12350.44634,361,EAF,6,13
2731,5874.984939,378,EAF,6,13
2736,8940.057536,383,EAF,6,13
2741,8022.68467,388,EAF,6,13
2759,17595.9269,406,EAF,6,13
3151,4945.172113,2160,EAF,6,13
566,6538.379281,1586,EAF,6,13
816,5915.948201,594,EAF,6,13
910,4537.705993,701,EAF,6,13
3211,4468.615248,2220,EAF,6,14
3224,8406.408009,2233,EAF,6,14
3232,3232.981483,2241,EAF,6,14
3234,5547.639162,2243,EAF,6,14
3235,4104.730034,2244,EAF,6,14
3238,6247.53388,2247,EAF,6,14
3834,4416.029578,2672,EAF,6,14
3837,3308.072382,2669,EAF,6,14
3838,5453.10666,2675,EAF,6,14
3839,2627.450732,2674,EAF,6,14
3843,4187.778072,2676,EAF,6,14
3850,2882.646555,2671,EAF,6,14
910,6007.081839,701,EAF,6,14
219,3173.700636,1222,EAF,6,15
2708,6029.691747,355,EAF,6,15
3126,3492.997456,2135,EAF,6,15
3288,4554.393745,2297,EAF,6,15
335,6168.641984,1340,EAF,6,15
646,2764.629727,1666,EAF,6,15
695,7603.512089,1750,EAF,6,15
910,7152.924204,701,EAF,6,15
2823,4742.596635,1781,EAF,6,16
3120,6127.042861,2129,EAF,6,16
3192,7743.552033,2201,EAF,6,16
3760,4887.264636,2454,EAF,6,16
688,7343.831386,1718,EAF,6,16
711,4473.968432,463,EAF,6,16
910,6859.822641,701,EAF,6,16
967,3967.359955,1752,EAF,6,16
222,6633.227717,1226,EAF,6,19
227,8532.553733,1231,EAF,6,19
